case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex229,ex229_fp16_tanh_exp_mant_pair_case,fp16_tanh,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522/ex229/verilog/ex229_fp16_tanh_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex229/aigs/ex229_fp16_tanh_exp_mant_pair_case.aig,1,1,1,3988,21,83748,57968,1.444728,1,0,structural_exact,18446,7.045,structural_exact FP16 frontend candidate
ex229,ex229_fp16_tanh_positive_default_exp_mant_case,fp16_tanh,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522/ex229/verilog/ex229_fp16_tanh_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex229/aigs/ex229_fp16_tanh_positive_default_exp_mant_case.aig,1,1,1,4043,21,84903,57968,1.464653,1,0,structural_exact,positive_entries=19469; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,6.273,structural_exact FP16 frontend candidate
ex229,ex229_fp16_tanh_semantic_sign_exp_field_defaults,fp16_tanh,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522/ex229/verilog/ex229_fp16_tanh_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522/ex229/aigs/ex229_fp16_tanh_semantic_sign_exp_field_defaults.aig,1,1,1,4046,21,84966,57968,1.465740,1,0,semantic_hybrid,groups=64; full_default_groups=28; exceptions=32712,10.707,semantic_hybrid FP16 frontend candidate
ex229,ex229_fp16_tanh_sign_exp_default_expr_case,fp16_tanh,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522/ex229/verilog/ex229_fp16_tanh_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex229/aigs/ex229_fp16_tanh_sign_exp_default_expr_case.aig,1,1,1,6094,23,140162,57968,2.417920,0,0,semantic_hybrid,"groups=64; full_default_groups=31; exceptions=28882; defaults=abs_input:36,input:10,nan:2,neg_zero:1,one:14,sign_zero:1",8.729,semantic_hybrid FP16 frontend candidate
ex229,ex229_fp16_tanh_sign_exp_mant_case,fp16_tanh,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522/ex229/verilog/ex229_fp16_tanh_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex229/aigs/ex229_fp16_tanh_sign_exp_mant_case.aig,1,1,1,4071,21,85491,57968,1.474796,1,0,structural_exact,36892,7.585,structural_exact FP16 frontend candidate
ex230,ex230_fp16_sigmoid_exp_mant_pair_case,fp16_sigmoid,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex230/aigs/ex230_fp16_sigmoid_exp_mant_pair_case.aig,1,1,1,6996,22,153912,108320,1.420901,1,0,structural_exact,16400,6.842,structural_exact FP16 frontend candidate
ex230,ex230_fp16_sigmoid_positive_default_exp_mant_case,fp16_sigmoid,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex230/aigs/ex230_fp16_sigmoid_positive_default_exp_mant_case.aig,1,1,1,7013,22,154286,108320,1.424354,1,0,structural_exact,positive_entries=30959; relation=zero; relation_matches=13094; negative_exceptions=19674,7.824,structural_exact FP16 frontend candidate
ex230,ex230_fp16_sigmoid_semantic_sign_exp_field_defaults,fp16_sigmoid,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522/ex230/aigs/ex230_fp16_sigmoid_semantic_sign_exp_field_defaults.aig,1,1,1,7029,23,161667,108320,1.492494,1,0,semantic_hybrid,groups=64; full_default_groups=33; exceptions=22564,8.600,semantic_hybrid FP16 frontend candidate
ex230,ex230_fp16_sigmoid_sign_exp_default_expr_case,fp16_sigmoid,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex230/aigs/ex230_fp16_sigmoid_sign_exp_default_expr_case.aig,1,1,1,8228,23,189244,108320,1.747083,0,0,semantic_hybrid,"groups=64; full_default_groups=24; exceptions=37124; defaults=abs_input:36,nan:2,one:13,zero:13",10.205,semantic_hybrid FP16 frontend candidate
ex230,ex230_fp16_sigmoid_sign_exp_mant_case,fp16_sigmoid,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex230/aigs/ex230_fp16_sigmoid_sign_exp_mant_case.aig,1,1,1,7038,21,147798,108320,1.364457,1,0,structural_exact,31777,7.967,structural_exact FP16 frontend candidate
ex231,ex231_fp16_reciprocal_exp_mant_pair_case,fp16_reciprocal,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/verilog/ex231_fp16_reciprocal_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/aigs/ex231_fp16_reciprocal_exp_mant_pair_case.aig,1,1,1,1235,18,22230,14066,1.580407,0,0,structural_exact,30722,9.021,structural_exact FP16 frontend candidate
ex231,ex231_fp16_reciprocal_positive_default_exp_mant_case,fp16_reciprocal,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/verilog/ex231_fp16_reciprocal_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/aigs/ex231_fp16_reciprocal_positive_default_exp_mant_case.aig,1,1,1,1226,17,20842,14066,1.481729,1,0,structural_exact,positive_entries=31745; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,7.415,structural_exact FP16 frontend candidate
ex231,ex231_fp16_reciprocal_semantic_arith_fields,fp16_reciprocal,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/verilog/ex231_fp16_reciprocal_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/aigs/ex231_fp16_reciprocal_semantic_arith_fields.aig,1,1,1,1218,18,21924,14066,1.558652,0,0,semantic_exact,op=recip; table_keys=1024; normal_table_entries=1023; special_entries=2049; relation=sign_flip_pos; negative_exceptions=1023,2.790,semantic_exact FP16 frontend candidate
ex231,ex231_fp16_reciprocal_semantic_sign_exp_field_defaults,fp16_reciprocal,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/verilog/ex231_fp16_reciprocal_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/aigs/ex231_fp16_reciprocal_semantic_sign_exp_field_defaults.aig,1,1,1,1295,18,23310,14066,1.657188,0,0,semantic_hybrid,groups=64; full_default_groups=4; exceptions=57236,14.955,semantic_hybrid FP16 frontend candidate
ex231,ex231_fp16_reciprocal_sign_exp_default_expr_case,fp16_reciprocal,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/verilog/ex231_fp16_reciprocal_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/aigs/ex231_fp16_reciprocal_sign_exp_default_expr_case.aig,1,1,1,1679,21,35259,14066,2.506683,0,0,semantic_hybrid,"groups=64; full_default_groups=4; exceptions=57346; defaults=abs_input:55,input:1,nan:2,neg_inf:1,neg_zero:2,pos_inf:1,sign_zero:2",13.154,semantic_hybrid FP16 frontend candidate
ex231,ex231_fp16_reciprocal_sign_exp_mant_case,fp16_reciprocal,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/verilog/ex231_fp16_reciprocal_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex231/aigs/ex231_fp16_reciprocal_sign_exp_mant_case.aig,1,1,1,1312,17,22304,14066,1.585668,0,0,structural_exact,61444,10.498,structural_exact FP16 frontend candidate
ex232,ex232_fp16_square_exp_mant_delta_pair,fp16_square,exp_mant_delta_pair,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/verilog/ex232_fp16_square_exp_mant_delta_pair.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/aigs/ex232_fp16_square_exp_mant_delta_pair.aig,1,1,1,1376,17,23392,13392,1.746714,0,0,structural_exact,16432,6.451,structural_exact FP16 frontend candidate
ex232,ex232_fp16_square_exp_mant_pair_case,fp16_square,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/verilog/ex232_fp16_square_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/aigs/ex232_fp16_square_exp_mant_pair_case.aig,1,1,1,1398,17,23766,13392,1.774642,0,0,structural_exact,16400,5.715,structural_exact FP16 frontend candidate
ex232,ex232_fp16_square_positive_default_exp_mant_case,fp16_square,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/verilog/ex232_fp16_square_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/aigs/ex232_fp16_square_positive_default_exp_mant_case.aig,1,1,1,1369,18,24642,13392,1.840054,0,0,structural_exact,positive_entries=16400; relation=same_pos; relation_matches=32768; negative_exceptions=0,4.026,structural_exact FP16 frontend candidate
ex232,ex232_fp16_square_positive_default_exp_mant_delta,fp16_square,positive_default_exp_mant_delta,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/verilog/ex232_fp16_square_positive_default_exp_mant_delta.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/aigs/ex232_fp16_square_positive_default_exp_mant_delta.aig,1,1,1,1365,17,23205,13392,1.732751,0,0,structural_exact,positive_entries=16432; relation=same_pos; relation_matches=32768; negative_exceptions=0,4.300,structural_exact FP16 frontend candidate
ex232,ex232_fp16_square_semantic_arith_fields,fp16_square,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/verilog/ex232_fp16_square_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/aigs/ex232_fp16_square_semantic_arith_fields.aig,1,1,1,1352,18,24336,13392,1.817204,0,0,semantic_exact,op=square; table_keys=1024; normal_table_entries=1023; special_entries=1040; relation=same_pos; negative_exceptions=0,1.358,semantic_exact FP16 frontend candidate
ex232,ex232_fp16_square_semantic_sign_exp_field_defaults,fp16_square,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/verilog/ex232_fp16_square_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/aigs/ex232_fp16_square_semantic_sign_exp_field_defaults.aig,1,1,1,1406,17,23902,13392,1.784797,0,0,semantic_hybrid,groups=64; full_default_groups=32; exceptions=30692,9.522,semantic_hybrid FP16 frontend candidate
ex232,ex232_fp16_square_sign_exp_default_expr_case,fp16_square,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/verilog/ex232_fp16_square_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/aigs/ex232_fp16_square_sign_exp_default_expr_case.aig,1,1,1,2814,18,50652,13392,3.782258,0,0,semantic_hybrid,"groups=64; full_default_groups=32; exceptions=30720; defaults=abs_input:30,nan:2,pos_inf:16,sign_zero:8,zero:8",8.539,semantic_hybrid FP16 frontend candidate
ex232,ex232_fp16_square_sign_exp_mant_case,fp16_square,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/verilog/ex232_fp16_square_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/aigs/ex232_fp16_square_sign_exp_mant_case.aig,1,1,1,1377,17,23409,13392,1.747984,0,0,structural_exact,32800,7.082,structural_exact FP16 frontend candidate
ex232,ex232_fp16_square_sign_pair_case,fp16_square,sign_pair_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/verilog/ex232_fp16_square_sign_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/aigs/ex232_fp16_square_sign_pair_case.aig,1,1,1,1367,18,24606,13392,1.837366,0,0,structural_exact,32768,12.953,structural_exact FP16 frontend candidate
ex232,ex232_fp16_square_split_sign_exp_mant_case,fp16_square,split_sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/verilog/ex232_fp16_square_split_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex232/aigs/ex232_fp16_square_split_sign_exp_mant_case.aig,1,1,1,1380,18,24840,13392,1.854839,0,0,structural_exact,32800,7.388,structural_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_exp_mant_delta_pair,fp16_sqrt,exp_mant_delta_pair,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/verilog/ex233_fp16_sqrt_exp_mant_delta_pair.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/aigs/ex233_fp16_sqrt_exp_mant_delta_pair.aig,1,1,1,1661,20,33220,20174,1.646674,0,0,structural_exact,31777,5.522,structural_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_exp_mant_pair_case,fp16_sqrt,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/verilog/ex233_fp16_sqrt_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/aigs/ex233_fp16_sqrt_exp_mant_pair_case.aig,1,1,1,1685,19,32015,20174,1.586944,0,0,structural_exact,31745,5.399,structural_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_positive_default_exp_mant_case,fp16_sqrt,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/verilog/ex233_fp16_sqrt_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/aigs/ex233_fp16_sqrt_positive_default_exp_mant_case.aig,1,1,1,1714,18,30852,20174,1.529295,0,0,structural_exact,positive_entries=31746; relation=nan; relation_matches=31744; negative_exceptions=1024,5.145,structural_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_positive_default_exp_mant_delta,fp16_sqrt,positive_default_exp_mant_delta,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/verilog/ex233_fp16_sqrt_positive_default_exp_mant_delta.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/aigs/ex233_fp16_sqrt_positive_default_exp_mant_delta.aig,1,1,1,1688,20,33760,20174,1.673441,0,0,structural_exact,positive_entries=31778; relation=nan; relation_matches=31744; negative_exceptions=1024,5.326,structural_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_semantic_arith_fields,fp16_sqrt,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/verilog/ex233_fp16_sqrt_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/aigs/ex233_fp16_sqrt_semantic_arith_fields.aig,1,1,1,1658,19,31502,20174,1.561515,0,0,semantic_exact,op=sqrt; table_keys=2048; normal_table_entries=2046; special_entries=1025; relation=nan; negative_exceptions=1024,1.843,semantic_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_semantic_sign_exp_field_defaults,fp16_sqrt,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/verilog/ex233_fp16_sqrt_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/aigs/ex233_fp16_sqrt_semantic_sign_exp_field_defaults.aig,1,1,1,1734,19,32946,20174,1.633092,0,0,semantic_hybrid,groups=64; full_default_groups=33; exceptions=30646,6.794,semantic_hybrid FP16 frontend candidate
ex233,ex233_fp16_sqrt_sign_exp_default_expr_case,fp16_sqrt,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/verilog/ex233_fp16_sqrt_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/aigs/ex233_fp16_sqrt_sign_exp_default_expr_case.aig,1,1,1,1692,19,32148,20174,1.593536,0,0,semantic_hybrid,"groups=64; full_default_groups=33; exceptions=30718; defaults=abs_input:29,nan:32,neg_zero:1,one:1,sign_zero:1",7.472,semantic_hybrid FP16 frontend candidate
ex233,ex233_fp16_sqrt_sign_exp_mant_case,fp16_sqrt,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/verilog/ex233_fp16_sqrt_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/aigs/ex233_fp16_sqrt_sign_exp_mant_case.aig,1,1,1,1679,19,31901,20174,1.581293,0,0,structural_exact,31777,5.034,structural_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_sign_pair_case,fp16_sqrt,sign_pair_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/verilog/ex233_fp16_sqrt_sign_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/aigs/ex233_fp16_sqrt_sign_pair_case.aig,1,1,1,1668,19,31692,20174,1.570933,0,0,structural_exact,32768,13.957,structural_exact FP16 frontend candidate
ex233,ex233_fp16_sqrt_split_sign_exp_mant_case,fp16_sqrt,split_sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/verilog/ex233_fp16_sqrt_split_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex233/aigs/ex233_fp16_sqrt_split_sign_exp_mant_case.aig,1,1,1,1690,19,32110,20174,1.591653,0,0,structural_exact,31777,5.023,structural_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_exp_mant_delta_pair,fp16_reciprocal_square,exp_mant_delta_pair,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/verilog/ex234_fp16_reciprocal_square_exp_mant_delta_pair.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/aigs/ex234_fp16_reciprocal_square_exp_mant_delta_pair.aig,1,1,1,1385,18,24930,15561,1.602082,0,0,structural_exact,17455,6.249,structural_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_exp_mant_pair_case,fp16_reciprocal_square,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/verilog/ex234_fp16_reciprocal_square_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/aigs/ex234_fp16_reciprocal_square_exp_mant_pair_case.aig,1,1,1,1391,17,23647,15561,1.519632,0,0,structural_exact,17423,5.777,structural_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_positive_default_exp_mant_case,fp16_reciprocal_square,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/verilog/ex234_fp16_reciprocal_square_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/aigs/ex234_fp16_reciprocal_square_positive_default_exp_mant_case.aig,1,1,1,1392,19,26448,15561,1.699634,0,0,structural_exact,positive_entries=17423; relation=same_pos; relation_matches=32768; negative_exceptions=0,4.020,structural_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_positive_default_exp_mant_delta,fp16_reciprocal_square,positive_default_exp_mant_delta,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/verilog/ex234_fp16_reciprocal_square_positive_default_exp_mant_delta.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/aigs/ex234_fp16_reciprocal_square_positive_default_exp_mant_delta.aig,1,1,1,1380,18,24840,15561,1.596298,0,0,structural_exact,positive_entries=17455; relation=same_pos; relation_matches=32768; negative_exceptions=0,4.473,structural_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_semantic_arith_fields,fp16_reciprocal_square,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/verilog/ex234_fp16_reciprocal_square_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/aigs/ex234_fp16_reciprocal_square_semantic_arith_fields.aig,1,1,1,1384,17,23528,15561,1.511985,0,0,semantic_exact,op=recip_square; table_keys=1024; normal_table_entries=1023; special_entries=2063; relation=same_pos; negative_exceptions=0,1.563,semantic_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_semantic_sign_exp_field_defaults,fp16_reciprocal_square,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/verilog/ex234_fp16_reciprocal_square_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/aigs/ex234_fp16_reciprocal_square_semantic_sign_exp_field_defaults.aig,1,1,1,1383,17,23511,15561,1.510893,0,0,semantic_hybrid,groups=64; full_default_groups=30; exceptions=30694,9.209,semantic_hybrid FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_sign_exp_default_expr_case,fp16_reciprocal_square,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/verilog/ex234_fp16_reciprocal_square_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/aigs/ex234_fp16_reciprocal_square_sign_exp_default_expr_case.aig,1,1,1,2899,18,52182,15561,3.353383,0,0,semantic_hybrid,"groups=64; full_default_groups=30; exceptions=30720; defaults=abs_input:28,nan:2,pos_inf:16,sign_zero:9,zero:9",8.791,semantic_hybrid FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_sign_exp_mant_case,fp16_reciprocal_square,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/verilog/ex234_fp16_reciprocal_square_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex234/aigs/ex234_fp16_reciprocal_square_sign_exp_mant_case.aig,1,1,1,1399,18,25182,15561,1.618276,0,0,structural_exact,34846,6.796,structural_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_sign_pair_case,fp16_reciprocal_square,sign_pair_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/verilog/ex234_fp16_reciprocal_square_sign_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/aigs/ex234_fp16_reciprocal_square_sign_pair_case.aig,1,1,1,1362,17,23154,15561,1.487951,1,0,structural_exact,32768,13.256,structural_exact FP16 frontend candidate
ex234,ex234_fp16_reciprocal_square_split_sign_exp_mant_case,fp16_reciprocal_square,split_sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/verilog/ex234_fp16_reciprocal_square_split_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex234/aigs/ex234_fp16_reciprocal_square_split_sign_exp_mant_case.aig,1,1,1,1417,18,25506,15561,1.639098,0,0,structural_exact,34846,7.682,structural_exact FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_exp_mant_delta_pair,fp16_reciprocal_sqrt,exp_mant_delta_pair,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/verilog/ex235_fp16_reciprocal_sqrt_exp_mant_delta_pair.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/aigs/ex235_fp16_reciprocal_sqrt_exp_mant_delta_pair.aig,1,1,1,1732,19,32908,20800,1.582115,0,0,structural_exact,31777,7.038,structural_exact FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_exp_mant_pair_case,fp16_reciprocal_sqrt,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/verilog/ex235_fp16_reciprocal_sqrt_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/aigs/ex235_fp16_reciprocal_sqrt_exp_mant_pair_case.aig,1,1,1,1774,19,33706,20800,1.620481,0,0,structural_exact,31745,7.583,structural_exact FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_positive_default_exp_mant_case,fp16_reciprocal_sqrt,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/verilog/ex235_fp16_reciprocal_sqrt_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/aigs/ex235_fp16_reciprocal_sqrt_positive_default_exp_mant_case.aig,1,1,1,1757,19,33383,20800,1.604952,0,0,structural_exact,positive_entries=31746; relation=nan; relation_matches=31744; negative_exceptions=1024,6.152,structural_exact FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_positive_default_exp_mant_delta,fp16_reciprocal_sqrt,positive_default_exp_mant_delta,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/verilog/ex235_fp16_reciprocal_sqrt_positive_default_exp_mant_delta.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/aigs/ex235_fp16_reciprocal_sqrt_positive_default_exp_mant_delta.aig,1,1,1,1726,19,32794,20800,1.576635,0,0,structural_exact,positive_entries=31778; relation=nan; relation_matches=31744; negative_exceptions=1024,6.638,structural_exact FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_semantic_arith_fields,fp16_reciprocal_sqrt,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/verilog/ex235_fp16_reciprocal_sqrt_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/aigs/ex235_fp16_reciprocal_sqrt_semantic_arith_fields.aig,1,1,1,1740,19,33060,20800,1.589423,0,0,semantic_exact,op=recip_sqrt; table_keys=2048; normal_table_entries=2046; special_entries=1025; relation=nan; negative_exceptions=1024,2.109,semantic_exact FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_semantic_sign_exp_field_defaults,fp16_reciprocal_sqrt,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/verilog/ex235_fp16_reciprocal_sqrt_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/aigs/ex235_fp16_reciprocal_sqrt_semantic_sign_exp_field_defaults.aig,1,1,1,1781,18,32058,20800,1.541250,0,0,semantic_hybrid,groups=64; full_default_groups=33; exceptions=30616,9.160,semantic_hybrid FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_sign_exp_default_expr_case,fp16_reciprocal_sqrt,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/verilog/ex235_fp16_reciprocal_sqrt_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/aigs/ex235_fp16_reciprocal_sqrt_sign_exp_default_expr_case.aig,1,1,1,1824,20,36480,20800,1.753846,0,0,semantic_hybrid,"groups=64; full_default_groups=33; exceptions=30719; defaults=abs_input:29,nan:32,neg_inf:1,one:1,pos_inf:1",8.412,semantic_hybrid FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_sign_exp_mant_case,fp16_reciprocal_sqrt,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/verilog/ex235_fp16_reciprocal_sqrt_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex235/aigs/ex235_fp16_reciprocal_sqrt_sign_exp_mant_case.aig,1,1,1,1784,18,32112,20800,1.543846,0,0,structural_exact,31777,5.935,structural_exact FP16 frontend candidate
