case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigprodcode_dc_seed12_set11to10 + default + raw,sig-pair product-code table plus seed12 product-class completion,ex246|fp8_source_restructure|ex246_semantic_mul_sigprodcode_dc_seed12_set11to10|sig_pair_product_code_table_plus_seed12_product_class_completion|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/verilog/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/aigs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.aig,1,not_run,380,23,8740,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.abc.log; synth_sec=0.491; abc_sec=0.000; eval_sec=0.441
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + default + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw.aig,1,not_run,380,25,9500,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw.abc.log; synth_sec=0.287; abc_sec=0.000; eval_sec=0.447
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + extra_share + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw.aig,1,not_run,386,27,10422,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw.abc.log; synth_sec=0.290; abc_sec=0.000; eval_sec=0.469
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + abc_g_aig + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw.aig,1,not_run,376,25,9400,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw.abc.log; synth_sec=0.289; abc_sec=0.000; eval_sec=0.442
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + synth_preset + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw.aig,1,not_run,378,26,9828,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw.abc.log; synth_sec=0.379; abc_sec=0.000; eval_sec=0.440
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_split_attr_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_split_attr + default + raw,split zero/sat/offset/mant attribute tables,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_split_attr|split_zero_sat_offset_mant_attribute_tables|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/verilog/ex247_semantic_div_sigpair_split_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/aigs/ex247_ex247_semantic_div_sigpair_split_attr_default_raw.aig,1,not_run,484,28,13552,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_semantic_div_sigpair_split_attr_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_default_raw.abc.log; synth_sec=0.307; abc_sec=0.000; eval_sec=0.441
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_split_attr_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_split_attr + extra_share + raw,split zero/sat/offset/mant attribute tables,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_split_attr|split_zero_sat_offset_mant_attribute_tables|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/verilog/ex247_semantic_div_sigpair_split_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/aigs/ex247_ex247_semantic_div_sigpair_split_attr_extra_share_raw.aig,1,not_run,484,28,13552,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_semantic_div_sigpair_split_attr_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_extra_share_raw.abc.log; synth_sec=0.327; abc_sec=0.000; eval_sec=0.449
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_split_attr_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_split_attr + abc_g_aig + raw,split zero/sat/offset/mant attribute tables,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_split_attr|split_zero_sat_offset_mant_attribute_tables|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/verilog/ex247_semantic_div_sigpair_split_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/aigs/ex247_ex247_semantic_div_sigpair_split_attr_abc_g_aig_raw.aig,1,not_run,475,26,12350,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_semantic_div_sigpair_split_attr_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_abc_g_aig_raw.abc.log; synth_sec=0.314; abc_sec=0.000; eval_sec=0.449
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_split_attr_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_split_attr + synth_preset + raw,split zero/sat/offset/mant attribute tables,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_split_attr|split_zero_sat_offset_mant_attribute_tables|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/verilog/ex247_semantic_div_sigpair_split_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/aigs/ex247_ex247_semantic_div_sigpair_split_attr_synth_preset_raw.aig,1,not_run,464,27,12528,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_semantic_div_sigpair_split_attr_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_synth_preset_raw.abc.log; synth_sec=0.431; abc_sec=0.000; eval_sec=0.445
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_possible_class_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_possible_class + default + raw,nonzero sigpair class with explicit special handling,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_possible_class|nonzero_sigpair_class_with_explicit_special_handling|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/verilog/ex247_semantic_div_sigpair_possible_class.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/aigs/ex247_ex247_semantic_div_sigpair_possible_class_default_raw.aig,1,not_run,446,23,10258,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_semantic_div_sigpair_possible_class_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_default_raw.abc.log; synth_sec=0.517; abc_sec=0.000; eval_sec=0.449
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_possible_class_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_possible_class + extra_share + raw,nonzero sigpair class with explicit special handling,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_possible_class|nonzero_sigpair_class_with_explicit_special_handling|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/verilog/ex247_semantic_div_sigpair_possible_class.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/aigs/ex247_ex247_semantic_div_sigpair_possible_class_extra_share_raw.aig,1,not_run,446,23,10258,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_semantic_div_sigpair_possible_class_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_extra_share_raw.abc.log; synth_sec=0.543; abc_sec=0.000; eval_sec=0.449
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_possible_class_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_possible_class + abc_g_aig + raw,nonzero sigpair class with explicit special handling,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_possible_class|nonzero_sigpair_class_with_explicit_special_handling|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/verilog/ex247_semantic_div_sigpair_possible_class.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/aigs/ex247_ex247_semantic_div_sigpair_possible_class_abc_g_aig_raw.aig,1,not_run,444,23,10212,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_semantic_div_sigpair_possible_class_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_abc_g_aig_raw.abc.log; synth_sec=0.520; abc_sec=0.000; eval_sec=0.443
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_sigpair_possible_class_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_possible_class + synth_preset + raw,nonzero sigpair class with explicit special handling,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_possible_class|nonzero_sigpair_class_with_explicit_special_handling|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/verilog/ex247_semantic_div_sigpair_possible_class.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/aigs/ex247_ex247_semantic_div_sigpair_possible_class_synth_preset_raw.aig,1,not_run,414,23,9522,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_semantic_div_sigpair_possible_class_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_sigpair_possible_class/logs/ex247_ex247_semantic_div_sigpair_possible_class_synth_preset_raw.abc.log; synth_sec=0.745; abc_sec=0.000; eval_sec=0.445
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_normsplit_attr_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_normsplit_attr + default + raw,normal/subnormal split attribute source,ex247|fp8_source_restructure|ex247_semantic_div_normsplit_attr|normal_subnormal_split_attribute_source|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/verilog/ex247_semantic_div_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/aigs/ex247_ex247_semantic_div_normsplit_attr_default_raw.aig,1,not_run,592,27,15984,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_semantic_div_normsplit_attr_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_default_raw.abc.log; synth_sec=0.378; abc_sec=0.000; eval_sec=0.453
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_normsplit_attr_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_normsplit_attr + extra_share + raw,normal/subnormal split attribute source,ex247|fp8_source_restructure|ex247_semantic_div_normsplit_attr|normal_subnormal_split_attribute_source|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/verilog/ex247_semantic_div_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/aigs/ex247_ex247_semantic_div_normsplit_attr_extra_share_raw.aig,1,not_run,587,27,15849,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_semantic_div_normsplit_attr_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_extra_share_raw.abc.log; synth_sec=0.387; abc_sec=0.000; eval_sec=0.473
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_normsplit_attr_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_normsplit_attr + abc_g_aig + raw,normal/subnormal split attribute source,ex247|fp8_source_restructure|ex247_semantic_div_normsplit_attr|normal_subnormal_split_attribute_source|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/verilog/ex247_semantic_div_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/aigs/ex247_ex247_semantic_div_normsplit_attr_abc_g_aig_raw.aig,1,not_run,573,27,15471,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_semantic_div_normsplit_attr_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_abc_g_aig_raw.abc.log; synth_sec=0.384; abc_sec=0.000; eval_sec=0.443
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_normsplit_attr_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_normsplit_attr + synth_preset + raw,normal/subnormal split attribute source,ex247|fp8_source_restructure|ex247_semantic_div_normsplit_attr|normal_subnormal_split_attribute_source|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/verilog/ex247_semantic_div_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/aigs/ex247_ex247_semantic_div_normsplit_attr_synth_preset_raw.aig,1,not_run,577,25,14425,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_semantic_div_normsplit_attr_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_normsplit_attr/logs/ex247_ex247_semantic_div_normsplit_attr_synth_preset_raw.abc.log; synth_sec=0.504; abc_sec=0.000; eval_sec=0.447
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_logcode_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_logcode + default + raw,log-code subtract plus boundary tables,ex247|fp8_source_restructure|ex247_semantic_div_logcode|log_code_subtract_plus_boundary_tables|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_logcode/verilog/ex247_semantic_div_logcode.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_logcode/aigs/ex247_ex247_semantic_div_logcode_default_raw.aig,1,not_run,448,25,11200,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_logcode/logs/ex247_ex247_semantic_div_logcode_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_logcode/logs/ex247_semantic_div_logcode_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_logcode/logs/ex247_ex247_semantic_div_logcode_default_raw.abc.log; synth_sec=0.352; abc_sec=0.000; eval_sec=0.442
