case,metric,candidate,sample_matches,sample_total,full_matches,full_total,bit_matches,bit_total,input_perm,output_perm,notes
ex287,complement_perm_duality,base:aff13_7|aff13_1,22,212,390,16384,122920,229376,7:6:5:4:3:2:1:0:13:12:11:10:9:8,1:0:13:12:11:10:9:8:7:6:5:4:3:2,full_first_mismatch=x=0x1;xp=0x3f7f;got=0x3fbf;pred=0x3dff
ex287,complement_perm_duality,base:aff13_9|aff13_3,22,212,306,16384,122744,229376,9:8:7:6:5:4:3:2:1:0:13:12:11:10,3:2:1:0:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0x3dff;got=0x3eff;pred=0x37ff
ex287,complement_perm_duality,base:aff13_7|id,22,212,724,16384,123448,229376,7:6:5:4:3:2:1:0:13:12:11:10:9:8,0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x2;xp=0x3fbf;got=0x3fbf;pred=0x1fff
ex287,complement_perm_duality,base:rot4|rot13,21,212,229,16384,122780,229376,4:5:6:7:8:9:10:11:12:13:0:1:2:3,13:0:1:2:3:4:5:6:7:8:9:10:11:12,full_first_mismatch=x=0x1;xp=0x3fef;got=0x3fef;pred=0x3fdf
ex287,complement_perm_duality,base:rot10|rot1,21,212,229,16384,122780,229376,10:11:12:13:0:1:2:3:4:5:6:7:8:9,1:2:3:4:5:6:7:8:9:10:11:12:13:0,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3f7f
ex287,complement_perm_duality,base:aff9_8|aff5_7,21,212,75,16384,122628,229376,8:3:12:7:2:11:6:1:10:5:0:9:4:13,7:12:3:8:13:4:9:0:5:10:1:6:11:2,full_first_mismatch=x=0x1;xp=0x3eff;got=0x3eff;pred=0x3dff
ex287,complement_perm_duality,base:aff11_10|aff3_7,21,212,75,16384,122628,229376,10:7:4:1:12:9:6:3:0:11:8:5:2:13,7:10:13:2:5:8:11:0:3:6:9:12:1:4,full_first_mismatch=x=0x2;xp=0x3f7f;got=0x3fbf;pred=0x3fef
ex287,complement_perm_duality,base:id|aff3_7,20,212,637,16384,161424,229376,0:1:2:3:4:5:6:7:8:9:10:11:12:13,7:10:13:2:5:8:11:0:3:6:9:12:1:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,base:id|aff5_7,20,212,637,16384,161424,229376,0:1:2:3:4:5:6:7:8:9:10:11:12:13,7:12:3:8:13:4:9:0:5:10:1:6:11:2,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x3dff
ex287,complement_perm_duality,base:aff13_10|aff13_3,20,212,178,16384,152568,229376,10:9:8:7:6:5:4:3:2:1:0:13:12:11,3:2:1:0:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x2;xp=0x3dff;got=0x3eff;pred=0x3fef
ex287,complement_perm_duality,base:aff9_4|aff5_5,20,212,79,16384,123038,229376,4:13:8:3:12:7:2:11:6:1:10:5:0:9,5:10:1:6:11:2:7:12:3:8:13:4:9:0,full_first_mismatch=x=0x1;xp=0x3fef;got=0x3fef;pred=0x3f7f
ex287,complement_perm_duality,base:aff11_12|aff3_13,20,212,79,16384,123038,229376,12:9:6:3:0:11:8:5:2:13:10:7:4:1,13:2:5:8:11:0:3:6:9:12:1:4:7:10,full_first_mismatch=x=0x1;xp=0x2fff;got=0x3eff;pred=0x3ff7
ex287,complement_perm_duality,base:aff13_9|rev,20,212,304,16384,122604,229376,9:8:7:6:5:4:3:2:1:0:13:12:11:10,13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0x3dff;got=0x3eff;pred=0x3f7f
ex287,complement_perm_duality,base:rot2|aff13_3,20,212,303,16384,121942,229376,2:3:4:5:6:7:8:9:10:11:12:13:0:1,3:2:1:0:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0x3ffb;got=0x3fbf;pred=0x37ff
ex287,complement_perm_duality,base:rot12|aff13_3,20,212,303,16384,121942,229376,12:13:0:1:2:3:4:5:6:7:8:9:10:11,3:2:1:0:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0x2fff;got=0x3eff;pred=0x37ff
ex287,complement_perm_duality,base:aff13_11|aff13_9,20,212,410,16384,125516,229376,11:10:9:8:7:6:5:4:3:2:1:0:13:12,9:8:7:6:5:4:3:2:1:0:13:12:11:10,full_first_mismatch=x=0x1;xp=0x37ff;got=0x3eff;pred=0x3ff7
ex287,complement_perm_duality,base:rev|aff13_0,20,212,360,16384,122332,229376,13:12:11:10:9:8:7:6:5:4:3:2:1:0,0:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x1fff;got=0x3fef;pred=0x3eff
ex287,complement_perm_duality,base:aff13_11|aff13_1,20,212,262,16384,121364,229376,11:10:9:8:7:6:5:4:3:2:1:0:13:12,1:0:13:12:11:10:9:8:7:6:5:4:3:2,full_first_mismatch=x=0x1;xp=0x37ff;got=0x3eff;pred=0x3dff
ex287,complement_perm_duality,base:rev|id,20,212,464,16384,119336,229376,13:12:11:10:9:8:7:6:5:4:3:2:1:0,0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x1;xp=0x1fff;got=0x3fef;pred=0x3fbf
ex287,complement_perm_duality,base:aff13_10|rot1,19,212,119,16384,151546,229376,10:9:8:7:6:5:4:3:2:1:0:13:12:11,1:2:3:4:5:6:7:8:9:10:11:12:13:0,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3f7f
ex287,complement_perm_duality,base:aff13_10|rot13,19,212,119,16384,151546,229376,10:9:8:7:6:5:4:3:2:1:0:13:12:11,13:0:1:2:3:4:5:6:7:8:9:10:11:12,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3fdf
ex287,complement_perm_duality,base:aff3_12|aff3_5,19,212,94,16384,124382,229376,12:1:4:7:10:13:2:5:8:11:0:3:6:9,5:8:11:0:3:6:9:12:1:4:7:10:13:2,full_first_mismatch=x=0x1;xp=0x2fff;got=0x3eff;pred=0x3dff
ex287,complement_perm_duality,base:aff5_10|aff5_3,19,212,94,16384,124382,229376,10:1:6:11:2:7:12:3:8:13:4:9:0:5,3:8:13:4:9:0:5:10:1:6:11:2:7:12,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3fdf
ex287,complement_perm_duality,base:aff9_8|aff9_7,19,212,80,16384,122938,229376,8:3:12:7:2:11:6:1:10:5:0:9:4:13,7:2:11:6:1:10:5:0:9:4:13:8:3:12,full_first_mismatch=x=0x1;xp=0x3eff;got=0x3eff;pred=0x3fdf
ex287,complement_perm_duality,base:aff11_10|aff11_7,19,212,80,16384,122938,229376,10:7:4:1:12:9:6:3:0:11:8:5:2:13,7:4:1:12:9:6:3:0:11:8:5:2:13:10,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3ff7
ex287,complement_perm_duality,base:aff13_6|rot5,19,212,102,16384,122732,229376,6:5:4:3:2:1:0:13:12:11:10:9:8:7,5:6:7:8:9:10:11:12:13:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x3fbf;got=0x3fbf;pred=0x37ff
ex287,complement_perm_duality,base:aff13_6|rot9,19,212,102,16384,122732,229376,6:5:4:3:2:1:0:13:12:11:10:9:8:7,9:10:11:12:13:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x1;xp=0x3fbf;got=0x3fbf;pred=0x3ffd
ex287,complement_perm_duality,base:rot4|aff13_3,19,212,347,16384,123008,229376,4:5:6:7:8:9:10:11:12:13:0:1:2:3,3:2:1:0:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0x3fef;got=0x3fef;pred=0x37ff
ex287,complement_perm_duality,base:rot10|aff13_3,19,212,347,16384,123008,229376,10:11:12:13:0:1:2:3:4:5:6:7:8:9,3:2:1:0:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x2;xp=0x37ff;got=0x3eff;pred=0x3fef
ex287,complement_perm_duality,base:rot4|aff13_9,19,212,304,16384,122722,229376,4:5:6:7:8:9:10:11:12:13:0:1:2:3,9:8:7:6:5:4:3:2:1:0:13:12:11:10,full_first_mismatch=x=0x1;xp=0x3fef;got=0x3fef;pred=0x3ff7
ex287,complement_perm_duality,base:rot10|aff13_9,19,212,304,16384,122722,229376,10:11:12:13:0:1:2:3:4:5:6:7:8:9,9:8:7:6:5:4:3:2:1:0:13:12:11:10,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3ff7
ex287,complement_perm_duality,base:aff9_5|aff9_7,19,212,93,16384,123632,229376,5:0:9:4:13:8:3:12:7:2:11:6:1:10,7:2:11:6:1:10:5:0:9:4:13:8:3:12,full_first_mismatch=x=0x1;xp=0x3fdf;got=0x3fef;pred=0x3fdf
ex287,complement_perm_duality,base:aff11_1|aff11_7,19,212,93,16384,123632,229376,1:12:9:6:3:0:11:8:5:2:13:10:7:4,7:4:1:12:9:6:3:0:11:8:5:2:13:10,full_first_mismatch=x=0x1;xp=0x3ffd;got=0x3ffb;pred=0x3ff7
ex287,complement_perm_duality,base:aff3_4|aff11_1,19,212,67,16384,122658,229376,4:7:10:13:2:5:8:11:0:3:6:9:12:1,1:12:9:6:3:0:11:8:5:2:13:10:7:4,full_first_mismatch=x=0x1;xp=0x3fef;got=0x3fef;pred=0x37ff
ex287,complement_perm_duality,base:aff5_8|aff9_5,19,212,67,16384,122658,229376,8:13:4:9:0:5:10:1:6:11:2:7:12:3,5:0:9:4:13:8:3:12:7:2:11:6:1:10,full_first_mismatch=x=0x1;xp=0x3eff;got=0x3eff;pred=0x3ff7
ex287,complement_perm_duality,base:aff9_13|aff9_5,19,212,73,16384,123062,229376,13:8:3:12:7:2:11:6:1:10:5:0:9:4,5:0:9:4:13:8:3:12:7:2:11:6:1:10,full_first_mismatch=x=0x1;xp=0x1fff;got=0x3fef;pred=0x3ff7
ex287,complement_perm_duality,base:aff11_11|aff11_1,19,212,73,16384,123062,229376,11:8:5:2:13:10:7:4:1:12:9:6:3:0,1:12:9:6:3:0:11:8:5:2:13:10:7:4,full_first_mismatch=x=0x1;xp=0x37ff;got=0x3eff;pred=0x37ff
ex287,complement_perm_duality,base:aff3_5|aff11_7,19,212,67,16384,123100,229376,5:8:11:0:3:6:9:12:1:4:7:10:13:2,7:4:1:12:9:6:3:0:11:8:5:2:13:10,full_first_mismatch=x=0x1;xp=0x3fdf;got=0x3fef;pred=0x3ff7
ex287,complement_perm_duality,base:aff5_3|aff9_7,19,212,67,16384,123100,229376,3:8:13:4:9:0:5:10:1:6:11:2:7:12,7:2:11:6:1:10:5:0:9:4:13:8:3:12,full_first_mismatch=x=0x1;xp=0x3ff7;got=0x3bff;pred=0x3fdf
ex287,complement_perm_duality,base:rev|rot6,19,212,382,16384,124414,229376,13:12:11:10:9:8:7:6:5:4:3:2:1:0,6:7:8:9:10:11:12:13:0:1:2:3:4:5,full_first_mismatch=x=0x1;xp=0x1fff;got=0x3fef;pred=0x2fff
ex287,complement_perm_duality,base:rev|rot8,19,212,382,16384,124414,229376,13:12:11:10:9:8:7:6:5:4:3:2:1:0,8:9:10:11:12:13:0:1:2:3:4:5:6:7,full_first_mismatch=x=0x1;xp=0x1fff;got=0x3fef;pred=0x3ffe
ex287,complement_perm_duality,base:id|aff13_11,18,212,608,16384,152064,229376,0:1:2:3:4:5:6:7:8:9:10:11:12:13,11:10:9:8:7:6:5:4:3:2:1:0:13:12,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x3fdf
ex287,complement_perm_duality,base:aff13_2|aff13_9,18,212,88,16384,122416,229376,2:1:0:13:12:11:10:9:8:7:6:5:4:3,9:8:7:6:5:4:3:2:1:0:13:12:11:10,full_first_mismatch=x=0x1;xp=0x3ffb;got=0x3fbf;pred=0x3ff7
ex287,complement_perm_duality,base:aff3_8|aff3_13,18,212,89,16384,122904,229376,8:11:0:3:6:9:12:1:4:7:10:13:2:5,13:2:5:8:11:0:3:6:9:12:1:4:7:10,full_first_mismatch=x=0x1;xp=0x3eff;got=0x3eff;pred=0x3ff7
ex287,complement_perm_duality,base:aff5_2|aff5_5,18,212,89,16384,122904,229376,2:7:12:3:8:13:4:9:0:5:10:1:6:11,5:10:1:6:11:2:7:12:3:8:13:4:9:0,full_first_mismatch=x=0x1;xp=0x3ffb;got=0x3fbf;pred=0x3f7f
ex287,complement_perm_duality,base:aff13_0|rot7,18,212,60,16384,121724,229376,0:13:12:11:10:9:8:7:6:5:4:3:2:1,7:8:9:10:11:12:13:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x1fff
ex287,complement_perm_duality,base:aff13_0|aff13_3,18,212,84,16384,121348,229376,0:13:12:11:10:9:8:7:6:5:4:3:2:1,3:2:1:0:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0x3ffe;got=0x3ffd;pred=0x37ff
ex287,complement_perm_duality,base:aff3_12|aff11_7,18,212,102,16384,123552,229376,12:1:4:7:10:13:2:5:8:11:0:3:6:9,7:4:1:12:9:6:3:0:11:8:5:2:13:10,full_first_mismatch=x=0x1;xp=0x2fff;got=0x3eff;pred=0x3ff7
ex287,complement_perm_duality,base:aff5_10|aff9_7,18,212,102,16384,123552,229376,10:1:6:11:2:7:12:3:8:13:4:9:0:5,7:2:11:6:1:10:5:0:9:4:13:8:3:12,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3fdf
ex287,complement_perm_duality,base:rev|aff13_7,18,212,556,16384,125984,229376,13:12:11:10:9:8:7:6:5:4:3:2:1:0,7:6:5:4:3:2:1:0:13:12:11:10:9:8,full_first_mismatch=x=0x1;xp=0x1fff;got=0x3fef;pred=0x3ffd
ex287,complement_perm_duality,base:aff3_10|aff11_1,18,212,102,16384,123872,229376,10:13:2:5:8:11:0:3:6:9:12:1:4:7,1:12:9:6:3:0:11:8:5:2:13:10:7:4,full_first_mismatch=x=0x3;xp=0x1bff;got=0x3fd7;pred=0x3dbf
ex287,complement_perm_duality,base:aff5_6|aff9_5,18,212,102,16384,123872,229376,6:11:2:7:12:3:8:13:4:9:0:5:10:1,5:0:9:4:13:8:3:12:7:2:11:6:1:10,full_first_mismatch=x=0x1;xp=0x3fbf;got=0x3fbf;pred=0x3ff7
ex287,complement_perm_duality,base:aff9_10|aff3_13,18,212,67,16384,123066,229376,10:5:0:9:4:13:8:3:12:7:2:11:6:1,13:2:5:8:11:0:3:6:9:12:1:4:7:10,full_first_mismatch=x=0x1;xp=0x3bff;got=0x37ff;pred=0x3ff7
ex287,complement_perm_duality,base:aff11_2|aff5_5,18,212,67,16384,123066,229376,2:13:10:7:4:1:12:9:6:3:0:11:8:5,5:10:1:6:11:2:7:12:3:8:13:4:9:0,full_first_mismatch=x=0x1;xp=0x3ffb;got=0x3fbf;pred=0x3f7f
ex287,complement_perm_duality,base:aff13_8|aff13_1,18,212,124,16384,122820,229376,8:7:6:5:4:3:2:1:0:13:12:11:10:9,1:0:13:12:11:10:9:8:7:6:5:4:3:2,full_first_mismatch=x=0x1;xp=0x3eff;got=0x3eff;pred=0x3dff
ex287,complement_perm_duality,base:rot7|aff13_1,18,212,113,16384,123256,229376,7:8:9:10:11:12:13:0:1:2:3:4:5:6,1:0:13:12:11:10:9:8:7:6:5:4:3:2,full_first_mismatch=x=0x1;xp=0x3f7f;got=0x3fbf;pred=0x3dff
ex287,complement_perm_duality,base:aff13_4|aff13_11,18,212,116,16384,122836,229376,4:3:2:1:0:13:12:11:10:9:8:7:6:5,11:10:9:8:7:6:5:4:3:2:1:0:13:12,full_first_mismatch=x=0x1;xp=0x3fef;got=0x3fef;pred=0x3fdf
ex287,complement_perm_duality,base:aff13_3|aff13_1,18,212,310,16384,123004,229376,3:2:1:0:13:12:11:10:9:8:7:6:5:4,1:0:13:12:11:10:9:8:7:6:5:4:3:2,full_first_mismatch=x=0x1;xp=0x3ff7;got=0x3bff;pred=0x3dff
ex288,complement_perm_duality,base:id|aff14_0,134,242,4864,32768,427796,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0xd;xp=0x7ff2;got=0x7f7c;pred=0x7efc
ex288,complement_perm_duality,base:aff11_0|aff14_0,38,242,244,32768,264668,491520,0:11:7:3:14:10:6:2:13:9:5:1:12:8:4,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,base:aff14_11|rot3,34,242,138,32768,298658,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffb
ex288,complement_perm_duality,base:aff14_11|rot12,34,242,138,32768,298658,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x3;xp=0x73ff;got=0x37ff;pred=0x3ffe
ex288,complement_perm_duality,base:aff14_7|aff14_0,34,242,252,32768,262364,491520,7:6:5:4:3:2:1:0:14:13:12:11:10:9:8,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_11|aff14_0,30,242,332,32768,317108,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_0|rot1,29,242,248,32768,264554,491520,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,1:2:3:4:5:6:7:8:9:10:11:12:13:14:0,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7ffe
ex288,complement_perm_duality,base:aff14_0|rot14,29,242,248,32768,264554,491520,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,14:0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x5fff
ex288,complement_perm_duality,base:aff4_0|aff14_0,28,242,152,32768,264664,491520,0:4:8:12:1:5:9:13:2:6:10:14:3:7:11,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x7fef;got=0x7fef;pred=0x7ffb
ex288,complement_perm_duality,base:aff11_5|aff14_0,28,242,220,32768,263448,491520,5:1:12:8:4:0:11:7:3:14:10:6:2:13:9,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7fdf;got=0x7fef;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_0|id,28,242,1046,32768,268268,491520,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x3fff
ex288,complement_perm_duality,base:aff11_10|aff14_0,26,242,224,32768,268340,491520,10:6:2:13:9:5:1:12:8:4:0:11:7:3:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7bff;got=0x7bff;pred=0x7ffd
ex288,complement_perm_duality,base:rot4|aff14_11,26,242,103,32768,261714,491520,4:5:6:7:8:9:10:11:12:13:14:0:1:2:3,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,full_first_mismatch=x=0x1;xp=0x7fef;got=0x7fef;pred=0x6fff
ex288,complement_perm_duality,base:rot11|aff14_11,26,242,103,32768,261714,491520,11:12:13:14:0:1:2:3:4:5:6:7:8:9:10,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x6fff
ex288,complement_perm_duality,base:aff14_9|aff14_0,26,242,152,32768,262496,491520,9:8:7:6:5:4:3:2:1:0:14:13:12:11:10,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7dff;got=0x7eff;pred=0x7ffd
ex288,complement_perm_duality,base:aff4_9|aff14_0,24,242,132,32768,264132,491520,9:13:2:6:10:14:3:7:11:0:4:8:12:1:5,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7dff;got=0x7eff;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_1|aff14_0,24,242,118,32768,267328,491520,1:0:14:13:12:11:10:9:8:7:6:5:4:3:2,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7ffd;got=0x7ffb;pred=0x7ffd
ex288,complement_perm_duality,base:rot4|rot14,24,242,112,32768,262116,491520,4:5:6:7:8:9:10:11:12:13:14:0:1:2:3,14:0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x1;xp=0x7fef;got=0x7fef;pred=0x5fff
ex288,complement_perm_duality,base:rot11|rot1,24,242,112,32768,262116,491520,11:12:13:14:0:1:2:3:4:5:6:7:8:9:10,1:2:3:4:5:6:7:8:9:10:11:12:13:14:0,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ffe
ex288,complement_perm_duality,base:aff14_11|aff14_11,24,242,158,32768,296908,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x6fff
ex288,complement_perm_duality,base:id|rot5,23,242,129,32768,289958,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,5:6:7:8:9:10:11:12:13:14:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7fef
ex288,complement_perm_duality,base:id|rot10,23,242,129,32768,289958,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,10:11:12:13:14:0:1:2:3:4:5:6:7:8:9,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7dff
ex288,complement_perm_duality,base:aff7_11|aff8_11,23,242,45,32768,262704,491520,11:3:10:2:9:1:8:0:7:14:6:13:5:12:4,11:4:12:5:13:6:14:7:0:8:1:9:2:10:3,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7ff7
ex288,complement_perm_duality,base:aff13_7|aff2_8,23,242,45,32768,262704,491520,7:5:3:1:14:12:10:8:6:4:2:0:13:11:9,8:10:12:14:1:3:5:7:9:11:13:0:2:4:6,full_first_mismatch=x=0x3;xp=0x7f5f;got=0x7faf;pred=0x2fff
ex288,complement_perm_duality,base:aff14_11|rot5,23,242,58,32768,282706,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,5:6:7:8:9:10:11:12:13:14:0:1:2:3:4,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7fef
ex288,complement_perm_duality,base:aff14_11|rot10,23,242,58,32768,282706,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,10:11:12:13:14:0:1:2:3:4:5:6:7:8:9,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7dff
ex288,complement_perm_duality,base:id|aff4_0,22,242,222,32768,290768,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,0:4:8:12:1:5:9:13:2:6:10:14:3:7:11,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x77ff
ex288,complement_perm_duality,base:aff14_11|aff14_13,22,242,212,32768,315692,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,13:12:11:10:9:8:7:6:5:4:3:2:1:0:14,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x3fff
ex288,complement_perm_duality,base:aff11_0|aff4_0,22,242,66,32768,261996,491520,0:11:7:3:14:10:6:2:13:9:5:1:12:8:4,0:4:8:12:1:5:9:13:2:6:10:14:3:7:11,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x77ff
ex288,complement_perm_duality,base:aff14_13|aff14_0,22,242,170,32768,271480,491520,13:12:11:10:9:8:7:6:5:4:3:2:1:0:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x5fff;got=0x7eff;pred=0x7ffd
ex288,complement_perm_duality,base:rot4|aff14_4,22,242,41,32768,262106,491520,4:5:6:7:8:9:10:11:12:13:14:0:1:2:3,4:3:2:1:0:14:13:12:11:10:9:8:7:6:5,full_first_mismatch=x=0x1;xp=0x7fef;got=0x7fef;pred=0x7fdf
ex288,complement_perm_duality,base:rot11|aff14_4,22,242,41,32768,262106,491520,11:12:13:14:0:1:2:3:4:5:6:7:8:9:10,4:3:2:1:0:14:13:12:11:10:9:8:7:6:5,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7fdf
ex288,complement_perm_duality,base:aff14_13|rot2,22,242,209,32768,272536,491520,13:12:11:10:9:8:7:6:5:4:3:2:1:0:14,2:3:4:5:6:7:8:9:10:11:12:13:14:0:1,full_first_mismatch=x=0x1;xp=0x5fff;got=0x7eff;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_13|rot13,22,242,209,32768,272536,491520,13:12:11:10:9:8:7:6:5:4:3:2:1:0:14,13:14:0:1:2:3:4:5:6:7:8:9:10:11:12,full_first_mismatch=x=0x1;xp=0x5fff;got=0x7eff;pred=0x6fff
ex288,complement_perm_duality,base:aff14_8|aff14_0,22,242,130,32768,262180,491520,8:7:6:5:4:3:2:1:0:14:13:12:11:10:9,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7eff;got=0x7eff;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_4|rot5,21,242,32,32768,262218,491520,4:3:2:1:0:14:13:12:11:10:9:8:7:6:5,5:6:7:8:9:10:11:12:13:14:0:1:2:3:4,full_first_mismatch=x=0x2;xp=0x7ff7;got=0x7bff;pred=0x7ff7
ex288,complement_perm_duality,base:aff14_4|rot10,21,242,32,32768,262218,491520,4:3:2:1:0:14:13:12:11:10:9:8:7:6:5,10:11:12:13:14:0:1:2:3:4:5:6:7:8:9,full_first_mismatch=x=0x1;xp=0x7fef;got=0x7fef;pred=0x7dff
ex288,complement_perm_duality,base:aff14_0|aff14_11,20,242,82,32768,265244,491520,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x6fff
ex288,complement_perm_duality,base:aff4_12|aff14_0,20,242,182,32768,267512,491520,12:1:5:9:13:2:6:10:14:3:7:11:0:4:8,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x6fff;got=0x3fff;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_0|aff14_0,20,242,192,32768,266932,491520,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x3fff;got=0x7fbf;pred=0x7ffb
ex288,complement_perm_duality,base:aff11_6|aff11_14,20,242,35,32768,263242,491520,6:2:13:9:5:1:12:8:4:0:11:7:3:14:10,14:10:6:2:13:9:5:1:12:8:4:0:11:7:3,full_first_mismatch=x=0x1;xp=0x7fbf;got=0x7fbf;pred=0x7ff7
