case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex223,ex223_fp16_log_log_mant0_fastpath,fp16_log,log_mant0_fastpath,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_log_mant0_fastpath.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_log_mant0_fastpath.aig,1,1,1,11480,24,275520,120549,2.285544,0,0,semantic_hybrid,mant0_fastpath_items=30720,15.108,semantic_hybrid FP16 curated frontend candidate
ex223,ex223_fp16_log_log_positive_base_delta,fp16_log,log_positive_base_delta,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_log_positive_base_delta.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_log_positive_base_delta.aig,1,1,1,11258,26,292708,120549,2.428125,0,0,semantic_hybrid,positive_base_delta_items=30750,14.230,semantic_hybrid FP16 curated frontend candidate
ex223,ex223_fp16_log_log_positive_field_split,fp16_log,log_positive_field_split,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_log_positive_field_split.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_log_positive_field_split.aig,1,1,1,11187,25,279675,120549,2.320011,0,0,semantic_hybrid,positive_field_split_entries=30475; full_default_exp=0,17.249,semantic_hybrid FP16 curated frontend candidate
ex223,ex223_fp16_log_log_special_shell,fp16_log,log_special_shell,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_log_special_shell.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_log_special_shell.aig,1,1,1,11189,25,279725,120549,2.320426,0,0,semantic_hybrid,positive_normal_entries=30720; special_shell=log,14.008,semantic_hybrid FP16 curated frontend candidate
ex223,ex223_fp16_log_positive_default_exp_mant_case,fp16_log,positive_default_exp_mant_case,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_positive_default_exp_mant_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_positive_default_exp_mant_case.aig,1,1,1,11164,24,267936,120549,2.222631,0,0,structural_exact,positive_entries=31746; relation=nan; relation_matches=31744; negative_exceptions=1024,14.320,structural_exact FP16 curated frontend candidate
ex223,ex223_fp16_log_semantic_exp_delta_fields,fp16_log,semantic_exp_delta_fields,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_semantic_exp_delta_fields.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_semantic_exp_delta_fields.aig,1,1,1,11246,26,292396,120549,2.425537,0,0,semantic_hybrid,base=lookup_by_input_exp; positive_entries=32768; normal_entries=30719; special_entries=2049; relation=nan; negative_exceptions=1024,22.839,semantic_hybrid FP16 curated frontend candidate
ex223,ex223_fp16_log_sign_exp_mant_attr_all,fp16_log,sign_exp_mant_attr_all,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/verilog/ex223_fp16_log_sign_exp_mant_attr_all.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/aigs/ex223_fp16_log_sign_exp_mant_attr_all.aig,1,1,1,11164,23,256772,120549,2.130022,0,0,structural_exact,31777; attr_mode=all,12.092,case attribute source variant; 31777; attr_mode=all
ex223,ex223_fp16_log_sign_exp_mant_attr_mant,fp16_log,sign_exp_mant_attr_mant,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/verilog/ex223_fp16_log_sign_exp_mant_attr_mant.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/aigs/ex223_fp16_log_sign_exp_mant_attr_mant.aig,1,1,1,11164,23,256772,120549,2.130022,0,0,structural_exact,31777; attr_mode=mant,12.184,case attribute source variant; 31777; attr_mode=mant
ex223,ex223_fp16_log_sign_exp_mant_attr_outer,fp16_log,sign_exp_mant_attr_outer,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/verilog/ex223_fp16_log_sign_exp_mant_attr_outer.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/aigs/ex223_fp16_log_sign_exp_mant_attr_outer.aig,1,1,1,11164,23,256772,120549,2.130022,0,0,structural_exact,31777; attr_mode=outer,12.238,case attribute source variant; 31777; attr_mode=outer
ex223,ex223_fp16_log_sign_exp_mant_case,fp16_log,sign_exp_mant_case,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_sign_exp_mant_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_sign_exp_mant_case.aig,1,1,1,11164,23,256772,120549,2.130022,0,0,structural_exact,31777,14.543,structural_exact FP16 curated frontend candidate
ex223,ex223_fp16_log_signsplit_q20_exc,fp16_log,signsplit_q20_exc,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex223/verilog/ex223_fp16_log_signsplit_q20_exc.v,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex223/aigs/ex223_fp16_log_signsplit_q20_exc.aig,1,1,1,6563,58,380654,120549,3.157670,0,0,semantic_hybrid,frac_bits=20; mode=round; adjusted_q=49; failed_q=2; exceptions=2; signsplit_abs=1,19.122,semantic_hybrid FP16 fixed-point log semantic candidate; frac_bits=20; mode=round; adjusted_q=49; failed_q=2; exceptions=2; signsplit_abs=1
ex223,ex223_fp16_log_signsplit_q22,fp16_log,signsplit_q22,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex223/verilog/ex223_fp16_log_signsplit_q22.v,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex223/aigs/ex223_fp16_log_signsplit_q22.aig,1,1,1,7297,57,415929,120549,3.450290,0,0,semantic_exact,frac_bits=22; mode=round; adjusted_q=6; failed_q=0; exceptions=0; signsplit_abs=1,24.928,semantic_exact FP16 fixed-point log semantic candidate; frac_bits=22; mode=round; adjusted_q=6; failed_q=0; exceptions=0; signsplit_abs=1
ex223,ex223_fp16_log_split_sign_exp_mant_attr_all,fp16_log,split_sign_exp_mant_attr_all,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/verilog/ex223_fp16_log_split_sign_exp_mant_attr_all.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/aigs/ex223_fp16_log_split_sign_exp_mant_attr_all.aig,1,1,1,11186,25,279650,120549,2.319804,0,0,structural_exact,31777; attr_mode=all,12.132,case attribute source variant; 31777; attr_mode=all
ex223,ex223_fp16_log_split_sign_exp_mant_attr_exp,fp16_log,split_sign_exp_mant_attr_exp,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/verilog/ex223_fp16_log_split_sign_exp_mant_attr_exp.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/aigs/ex223_fp16_log_split_sign_exp_mant_attr_exp.aig,1,1,1,11186,25,279650,120549,2.319804,0,0,structural_exact,31777; attr_mode=exp,12.231,case attribute source variant; 31777; attr_mode=exp
ex223,ex223_fp16_log_split_sign_exp_mant_attr_mant,fp16_log,split_sign_exp_mant_attr_mant,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/verilog/ex223_fp16_log_split_sign_exp_mant_attr_mant.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex223/aigs/ex223_fp16_log_split_sign_exp_mant_attr_mant.aig,1,1,1,11186,25,279650,120549,2.319804,0,0,structural_exact,31777; attr_mode=mant,11.589,case attribute source variant; 31777; attr_mode=mant
ex223,ex223_fp16_log_split_sign_exp_mant_case,fp16_log,split_sign_exp_mant_case,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/verilog/ex223_fp16_log_split_sign_exp_mant_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex223/aigs/ex223_fp16_log_split_sign_exp_mant_case.aig,1,1,1,11186,25,279650,120549,2.319804,0,0,structural_exact,31777,14.838,structural_exact FP16 curated frontend candidate
ex224,ex224_fp16_log2_balanced_ranges_t128,fp16_log2,balanced_ranges_t128,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/verilog/ex224_fp16_log2_balanced_ranges_t128.v,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/aigs/ex224_fp16_log2_balanced_ranges_t128.aig,1,1,1,6388,23,146924,64708,2.270569,0,0,structural_exact,threshold=128; range_groups=0; table_groups=30; range_items=0; table_items=30720,9.751,balanced range-tree FP16 log candidate; threshold=128; range_groups=0; table_groups=30; range_items=0; table_items=30720
ex224,ex224_fp16_log2_balanced_ranges_t160,fp16_log2,balanced_ranges_t160,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/verilog/ex224_fp16_log2_balanced_ranges_t160.v,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/aigs/ex224_fp16_log2_balanced_ranges_t160.aig,1,1,1,6675,24,160200,64708,2.475737,0,0,structural_exact,threshold=160; range_groups=14; table_groups=16; range_items=1806; table_items=16384,12.668,balanced range-tree FP16 log candidate; threshold=160; range_groups=14; table_groups=16; range_items=1806; table_items=16384
ex224,ex224_fp16_log2_balanced_ranges_t256,fp16_log2,balanced_ranges_t256,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/verilog/ex224_fp16_log2_balanced_ranges_t256.v,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/aigs/ex224_fp16_log2_balanced_ranges_t256.aig,1,1,1,6675,24,160200,64708,2.475737,0,0,structural_exact,threshold=256; range_groups=14; table_groups=16; range_items=1806; table_items=16384,12.959,balanced range-tree FP16 log candidate; threshold=256; range_groups=14; table_groups=16; range_items=1806; table_items=16384
ex224,ex224_fp16_log2_balanced_ranges_t400,fp16_log2,balanced_ranges_t400,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/verilog/ex224_fp16_log2_balanced_ranges_t400.v,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/aigs/ex224_fp16_log2_balanced_ranges_t400.aig,1,1,1,7560,25,189000,64708,2.920814,0,0,structural_exact,threshold=400; range_groups=22; table_groups=8; range_items=3862; table_items=8192,19.416,balanced range-tree FP16 log candidate; threshold=400; range_groups=22; table_groups=8; range_items=3862; table_items=8192
ex224,ex224_fp16_log2_balanced_ranges_t700,fp16_log2,balanced_ranges_t700,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/verilog/ex224_fp16_log2_balanced_ranges_t700.v,student/work/ex223_ex224_frontend_fp16_log_ranges_20260606_2256/ex224/aigs/ex224_fp16_log2_balanced_ranges_t700.aig,1,1,1,9189,27,248103,64708,3.834194,0,0,structural_exact,threshold=700; range_groups=26; table_groups=4; range_items=5914; table_items=4096,28.627,balanced range-tree FP16 log candidate; threshold=700; range_groups=26; table_groups=4; range_items=5914; table_items=4096
ex224,ex224_fp16_log2_bucket_q18_constexp_exc,fp16_log2,bucket_q18_constexp_exc,student/work/ex223_ex224_frontend_fp16_log_deep2_20260606_2224/ex224/verilog/ex224_fp16_log2_bucket_q18_constexp_exc.v,student/work/ex223_ex224_frontend_fp16_log_deep2_20260606_2224/ex224/aigs/ex224_fp16_log2_bucket_q18_constexp_exc.aig,1,1,1,7810,41,320210,64708,4.948538,0,0,semantic_hybrid,frac_bits=18; mode=round; adjusted_q=24; failed_q=6; table_exp_groups=8; const_exp_groups=22; exceptions=0,13.356,semantic_hybrid FP16 fixed-point log semantic candidate; frac_bits=18; mode=round; adjusted_q=24; failed_q=6; table_exp_groups=8; const_exp_groups=22; exceptions=0
ex224,ex224_fp16_log2_bucket_q19_constexp_exc,fp16_log2,bucket_q19_constexp_exc,student/work/ex223_ex224_frontend_fp16_log_deep2_20260606_2224/ex224/verilog/ex224_fp16_log2_bucket_q19_constexp_exc.v,student/work/ex223_ex224_frontend_fp16_log_deep2_20260606_2224/ex224/aigs/ex224_fp16_log2_bucket_q19_constexp_exc.aig,1,1,1,7915,33,261195,64708,4.036518,0,0,semantic_hybrid,frac_bits=19; mode=round; adjusted_q=10; failed_q=2; table_exp_groups=8; const_exp_groups=22; exceptions=0,14.728,semantic_hybrid FP16 fixed-point log semantic candidate; frac_bits=19; mode=round; adjusted_q=10; failed_q=2; table_exp_groups=8; const_exp_groups=22; exceptions=0
ex224,ex224_fp16_log2_bucket_q20_constexp,fp16_log2,bucket_q20_constexp,student/work/ex223_ex224_frontend_fp16_log_deep2_20260606_2224/ex224/verilog/ex224_fp16_log2_bucket_q20_constexp.v,student/work/ex223_ex224_frontend_fp16_log_deep2_20260606_2224/ex224/aigs/ex224_fp16_log2_bucket_q20_constexp.aig,1,1,1,8114,33,267762,64708,4.138005,0,0,semantic_exact,frac_bits=20; mode=round; adjusted_q=5; failed_q=0; table_exp_groups=8; const_exp_groups=22; exceptions=0,16.184,semantic_exact FP16 fixed-point log semantic candidate; frac_bits=20; mode=round; adjusted_q=5; failed_q=0; table_exp_groups=8; const_exp_groups=22; exceptions=0
ex224,ex224_fp16_log2_casez_runs_t1024,fp16_log2,casez_runs_t1024,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t1024.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t1024.aig,1,1,1,10485,28,293580,64708,4.536997,0,0,structural_exact,threshold=1024; cube_groups=30; table_groups=0; cube_items=17230; table_items=0,13.396,casez run-cube FP16 log candidate; threshold=1024; cube_groups=30; table_groups=0; cube_items=17230; table_items=0
ex224,ex224_fp16_log2_casez_runs_t400,fp16_log2,casez_runs_t400,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t400.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t400.aig,1,1,1,6811,23,156653,64708,2.420922,0,0,structural_exact,threshold=400; cube_groups=14; table_groups=16; cube_items=5600; table_items=16384,9.216,casez run-cube FP16 log candidate; threshold=400; cube_groups=14; table_groups=16; cube_items=5600; table_items=16384
ex224,ex224_fp16_log2_casez_runs_t600,fp16_log2,casez_runs_t600,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t600.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t600.aig,1,1,1,7589,24,182136,64708,2.814737,0,0,structural_exact,threshold=600; cube_groups=22; table_groups=8; cube_items=10168; table_items=8192,10.254,casez run-cube FP16 log candidate; threshold=600; cube_groups=22; table_groups=8; cube_items=10168; table_items=8192
ex224,ex224_fp16_log2_casez_runs_t800,fp16_log2,casez_runs_t800,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t800.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t800.aig,1,1,1,8703,24,208872,64708,3.227916,0,0,structural_exact,threshold=800; cube_groups=26; table_groups=4; cube_items=13224; table_items=4096,11.877,casez run-cube FP16 log candidate; threshold=800; cube_groups=26; table_groups=4; cube_items=13224; table_items=4096
ex224,ex224_fp16_log2_exp_mant_pair_case,fp16_log2,exp_mant_pair_case,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_exp_mant_pair_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_exp_mant_pair_case.aig,1,1,1,6367,23,146441,64708,2.263105,0,0,structural_exact,31745,11.009,structural_exact FP16 curated frontend candidate
ex224,ex224_fp16_log2_fixed_q18_calibrated_exc,fp16_log2,fixed_q18_calibrated_exc,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/verilog/ex224_fp16_log2_fixed_q18_calibrated_exc.v,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/aigs/ex224_fp16_log2_fixed_q18_calibrated_exc.aig,1,1,1,3617,49,177233,64708,2.738966,0,0,semantic_hybrid,frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,10.052,semantic_hybrid FP16 fixed-point log semantic candidate; frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_fixed_q19_calibrated_exc,fp16_log2,fixed_q19_calibrated_exc,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/verilog/ex224_fp16_log2_fixed_q19_calibrated_exc.v,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/aigs/ex224_fp16_log2_fixed_q19_calibrated_exc.aig,1,1,1,3864,49,189336,64708,2.926006,0,0,semantic_hybrid,frac_bits=19; mode=round; adjusted_q=10; failed_q=2; exceptions=2,11.445,semantic_hybrid FP16 fixed-point log semantic candidate; frac_bits=19; mode=round; adjusted_q=10; failed_q=2; exceptions=2
ex224,ex224_fp16_log2_fixed_q20_calibrated,fp16_log2,fixed_q20_calibrated,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/verilog/ex224_fp16_log2_fixed_q20_calibrated.v,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/aigs/ex224_fp16_log2_fixed_q20_calibrated.aig,1,1,1,4146,52,215592,64708,3.331767,0,0,semantic_exact,frac_bits=20; mode=round; adjusted_q=5; failed_q=0; exceptions=0,12.832,semantic_exact FP16 fixed-point log semantic candidate; frac_bits=20; mode=round; adjusted_q=5; failed_q=0; exceptions=0
ex224,ex224_fp16_log2_fixed_q21_calibrated,fp16_log2,fixed_q21_calibrated,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/verilog/ex224_fp16_log2_fixed_q21_calibrated.v,student/work/ex223_ex224_frontend_fp16_log_deep_20260606_2209/ex224/aigs/ex224_fp16_log2_fixed_q21_calibrated.aig,1,1,1,4365,49,213885,64708,3.305387,0,0,semantic_exact,frac_bits=21; mode=floor; adjusted_q=3; failed_q=0; exceptions=0,14.890,semantic_exact FP16 fixed-point log semantic candidate; frac_bits=21; mode=floor; adjusted_q=3; failed_q=0; exceptions=0
ex224,ex224_fp16_log2_hybrid_semantic_bit0,fp16_log2,hybrid_semantic_bit0,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit0.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit0.aig,1,1,1,7671,47,360537,64708,5.571753,0,0,semantic_hybrid,semantic_bits=0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.420,semantic_hybrid FP16 selected-bit candidate; semantic_bits=0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit1,fp16_log2,hybrid_semantic_bit1,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit1.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit1.aig,1,1,1,7319,48,351312,64708,5.429190,0,0,semantic_hybrid,semantic_bits=1; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.204,semantic_hybrid FP16 selected-bit candidate; semantic_bits=1; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit10,fp16_log2,hybrid_semantic_bit10,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit10.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit10.aig,1,1,1,8310,44,365640,64708,5.650615,0,0,semantic_hybrid,semantic_bits=10; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,19.178,semantic_hybrid FP16 selected-bit candidate; semantic_bits=10; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit11,fp16_log2,hybrid_semantic_bit11,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit11.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit11.aig,1,1,1,8275,37,306175,64708,4.731641,0,0,semantic_hybrid,semantic_bits=11; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.726,semantic_hybrid FP16 selected-bit candidate; semantic_bits=11; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit12,fp16_log2,hybrid_semantic_bit12,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit12.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit12.aig,1,1,1,8280,36,298080,64708,4.606540,0,0,semantic_hybrid,semantic_bits=12; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.354,semantic_hybrid FP16 selected-bit candidate; semantic_bits=12; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit13,fp16_log2,hybrid_semantic_bit13,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit13.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit13.aig,1,1,1,8290,40,331600,64708,5.124560,0,0,semantic_hybrid,semantic_bits=13; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.239,semantic_hybrid FP16 selected-bit candidate; semantic_bits=13; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit14,fp16_log2,hybrid_semantic_bit14,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit14.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit14.aig,1,1,1,8100,33,267300,64708,4.130865,0,0,semantic_hybrid,semantic_bits=14; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.344,semantic_hybrid FP16 selected-bit candidate; semantic_bits=14; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit15,fp16_log2,hybrid_semantic_bit15,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit15.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit15.aig,1,1,1,6337,22,139414,64708,2.154509,0,0,semantic_hybrid,semantic_bits=15; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,17.915,semantic_hybrid FP16 selected-bit candidate; semantic_bits=15; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit2,fp16_log2,hybrid_semantic_bit2,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit2.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit2.aig,1,1,1,7538,47,354286,64708,5.475150,0,0,semantic_hybrid,semantic_bits=2; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,19.084,semantic_hybrid FP16 selected-bit candidate; semantic_bits=2; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit3,fp16_log2,hybrid_semantic_bit3,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit3.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit3.aig,1,1,1,7723,47,362981,64708,5.609523,0,0,semantic_hybrid,semantic_bits=3; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.912,semantic_hybrid FP16 selected-bit candidate; semantic_bits=3; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit4,fp16_log2,hybrid_semantic_bit4,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit4.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit4.aig,1,1,1,7921,47,372287,64708,5.753338,0,0,semantic_hybrid,semantic_bits=4; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.872,semantic_hybrid FP16 selected-bit candidate; semantic_bits=4; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit5,fp16_log2,hybrid_semantic_bit5,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit5.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit5.aig,1,1,1,8101,47,380747,64708,5.884079,0,0,semantic_hybrid,semantic_bits=5; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.321,semantic_hybrid FP16 selected-bit candidate; semantic_bits=5; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
