case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex209,ex209_bf16_tanh_split_sign_word_h3,bf16_tanh,tanh,split_sign_word_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_split_sign_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_split_sign_word_h3.aig,1,1,872,14,12208,10.411,split-sign word hi_bits=3 items=32540; archived_low_value_intermediate
ex209,ex209_bf16_tanh_odd_pos_word_h3,bf16_tanh,tanh,odd_pos_word_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h3.aig,1,1,878,13,11414,5.416,positive-domain odd symmetry word hi_bits=3 items=16264; archived_low_value_intermediate
ex209,ex209_bf16_tanh_odd_pos_word_h4,bf16_tanh,tanh,odd_pos_word_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h4.aig,1,1,895,13,11635,17.084,positive-domain odd symmetry word hi_bits=4 items=16241; archived_low_value_intermediate
ex209,ex209_bf16_tanh_odd_pos_fields_e3_m3,bf16_tanh,tanh,odd_pos_fields_e3_m3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fields_e3_m3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fields_e3_m3.aig,1,1,839,14,11746,3.606,positive-domain odd symmetry separate fields exp_hi=3 mant_hi=3 items=16440; archived_low_value_intermediate
ex209,ex209_bf16_tanh_default_in_excepts_h3,bf16_tanh,tanh,default_in_excepts_h3,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_excepts_h3.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_excepts_h3.aig,1,1,741,14,10374,1.693,default expr in with exception hi_bits=3 items=3230; curated_active_seed
ex209,ex209_bf16_tanh_default_signed_one_excepts_h3,bf16_tanh,tanh,default_signed_one_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_signed_one_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_signed_one_excepts_h3.aig,1,1,1167,16,18672,10.313,"default expr {sign, 15'h3f80} with exception hi_bits=3 items=32538; archived_low_value_intermediate"
ex209,ex209_bf16_tanh_delta_pair_first_hilo3,bf16_tanh,tanh,delta_pair_first_hilo3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_delta_pair_first_hilo3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_delta_pair_first_hilo3.aig,1,1,731,15,10965,5.509,delta pair base_policy=first delta_mode=hilo3 items=16519; archived_low_value_intermediate
ex207,ex207_bf16_tan_odd_pos_fullword_h3,bf16_tan,tan,odd_pos_fullword_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h3.aig,1,1,34518,21,724878,33.043,positive-domain full word with odd sign flip hi_bits=3 items=32510; archived_low_value_intermediate
ex207,ex207_bf16_tan_odd_pos_fullword_h4,bf16_tan,tan,odd_pos_fullword_h4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h4.aig,1,1,29941,22,658702,39.961,positive-domain full word with odd sign flip hi_bits=4 items=32509; curated_active_seed
ex208,ex208_bf16_sinh_odd_pos_fullword_h3,bf16_sinh,sinh,odd_pos_fullword_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_fullword_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_fullword_h3.aig,1,1,2274,16,36384,5.318,positive-domain full word with odd sign flip hi_bits=3 items=16958; archived_low_value_intermediate
ex208,ex208_bf16_sinh_odd_pos_fullword_h4,bf16_sinh,sinh,odd_pos_fullword_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_fullword_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_fullword_h4.aig,1,1,2325,15,34875,15.532,positive-domain full word with odd sign flip hi_bits=4 items=16968; archived_low_value_intermediate
ex208,ex208_bf16_sinh_legacy_split_sign_exp_mant_case,bf16_sinh,sinh,legacy_split_sign_exp_mant_case,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_legacy_split_sign_exp_mant_case.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_legacy_split_sign_exp_mant_case.aig,1,1,2208,15,33120,6.380,legacy bf16_verilog_search split_sign_exp_mant_case; 34548; curated_active_seed
ex209,ex209_bf16_tanh_legacy_sign_exp_default_expr_case,bf16_tanh,tanh,legacy_sign_exp_default_expr_case,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_sign_exp_default_expr_case.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_sign_exp_default_expr_case.aig,1,1,765,13,9945,3.525,"legacy bf16_verilog_search sign_exp_default_expr_case; groups=512; full_default_groups=246; exceptions=33680; defaults=abs_input:385,input:123,nan:2,sign_zero:2; curated_active_seed"
ex209,ex209_bf16_tanh_odd_pos_fullword_h3,bf16_tanh,tanh,odd_pos_fullword_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fullword_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fullword_h3.aig,1,1,887,14,12418,4.633,positive-domain full word with odd sign flip hi_bits=3 items=16264; archived_low_value_intermediate
ex209,ex209_bf16_tanh_odd_pos_fullword_h4,bf16_tanh,tanh,odd_pos_fullword_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fullword_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fullword_h4.aig,1,1,889,14,12446,13.774,positive-domain full word with odd sign flip hi_bits=4 items=16241; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_word_mode_bits_15_bh3,bf16_log10,log10,hilo3_word_mode_bits_15_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_word_mode_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_word_mode_bits_15_bh3.aig,1,1,4477,18,80586,6.546,hilo3 word mode base with bit overrides bits=15 bit_hi_bits=3 items=7634; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_word_mode_bits_15_runs,bf16_log10,log10,hilo3_word_mode_bits_15_runs,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_word_mode_bits_15_runs.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_word_mode_bits_15_runs.aig,1,1,4477,18,80586,6.430,hilo3 word mode base with bit overrides bits=15 bit_hi_bits=runs items=7634; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_word_mode_bits_15_cmp,bf16_log10,log10,hilo3_word_mode_bits_15_cmp,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_word_mode_bits_15_cmp.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_word_mode_bits_15_cmp.aig,1,1,4477,18,80586,6.627,hilo3 word mode base with bit overrides bits=15 bit_hi_bits=cmp items=7634; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_word_mode_bits_15_14_bh3,bf16_log10,log10,hilo3_word_mode_bits_15_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_word_mode_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_word_mode_bits_15_14_bh3.aig,1,1,4479,18,80622,6.515,hilo3 word mode base with bit overrides bits=15_14 bit_hi_bits=3 items=7668; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_word_mode_bits_14_bh3,bf16_log10,log10,hilo3_word_mode_bits_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_word_mode_bits_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_word_mode_bits_14_bh3.aig,1,1,4506,18,81108,6.515,hilo3 word mode base with bit overrides bits=14 bit_hi_bits=3 items=7660; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_field_mode_bits_15_bh3,bf16_log10,log10,hilo3_field_mode_bits_15_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_field_mode_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_field_mode_bits_15_bh3.aig,1,1,4520,18,81360,7.706,hilo3 field mode base with bit overrides bits=15 bit_hi_bits=3 items=7634; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_field_mode_bits_15_14_bh3,bf16_log10,log10,hilo3_field_mode_bits_15_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_field_mode_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_field_mode_bits_15_14_bh3.aig,1,1,4561,17,77537,7.685,hilo3 field mode base with bit overrides bits=15_14 bit_hi_bits=3 items=7668; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh3,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh3.aig,1,1,4463,17,75871,5.901,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15 bit_hi_bits=3 bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_14_bh3,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_14_bh3.aig,1,1,4489,18,80802,5.866,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15_14 bit_hi_bits=3 bit_items=42; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh1,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_bh1,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh1.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh1.aig,1,1,4463,17,75871,5.907,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15 bit_hi_bits=1 bit_items=8; curated_active_seed
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh2,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_bh2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh2.aig,1,1,4463,17,75871,5.765,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15 bit_hi_bits=2 bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh4,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_bh4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_bh4.aig,1,1,4463,17,75871,5.910,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15 bit_hi_bits=4 bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_runs,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_runs,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_runs.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_runs.aig,1,1,4463,17,75871,6.143,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15 bit_hi_bits=runs bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_cmp,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_cmp,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_cmp.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_cmp.aig,1,1,4463,17,75871,5.728,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15 bit_hi_bits=cmp bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_pla,bf16_log10,log10,sep_fields_e3_m3_s0_bits_15_pla,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_pla.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_bits_15_pla.aig,1,1,4463,17,75871,6.120,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; sep bit overrides bits=15 bit_hi_bits=pla bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e4_m3_s0_bits_15_bh3,bf16_log10,log10,sep_fields_e4_m3_s0_bits_15_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e4_m3_s0_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e4_m3_s0_bits_15_bh3.aig,1,1,4475,17,76075,6.248,separate fields exp_hi=4 mant_hi=3 sign_hi=0 items=7986; sep bit overrides bits=15 bit_hi_bits=3 bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e2_m3_s0_bits_15_bh3,bf16_log10,log10,sep_fields_e2_m3_s0_bits_15_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e2_m3_s0_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e2_m3_s0_bits_15_bh3.aig,1,1,4471,18,80478,5.835,separate fields exp_hi=2 mant_hi=3 sign_hi=0 items=7930; sep bit overrides bits=15 bit_hi_bits=3 bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3,bf16_log10,log10,sep_fields_e3_m4_s0_bits_15_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3.aig,1,1,4560,20,91200,6.028,separate fields exp_hi=3 mant_hi=4 sign_hi=0 items=7669; sep bit overrides bits=15 bit_hi_bits=3 bit_items=8; archived_low_value_intermediate
ex206,ex206_bf16_sin_split_sign_word_h2,bf16_sin,sin,split_sign_word_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h2.aig,1,1,29797,21,625737,36.759,split-sign word hi_bits=2 items=64514; archived_low_value_intermediate
ex206,ex206_bf16_sin_split_sign_word_h4,bf16_sin,sin,split_sign_word_h4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h4.aig,1,1,27149,21,570129,69.910,split-sign word hi_bits=4 items=64718; curated_active_seed
ex206,ex206_bf16_sin_split_sign_word_h5,bf16_sin,sin,split_sign_word_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h5.aig,1,1,26968,22,593296,96.736,split-sign word hi_bits=5 items=64772; archived_low_value_intermediate
ex206,ex206_bf16_sin_odd_pos_fullword_h2,bf16_sin,sin,odd_pos_fullword_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h2.aig,1,1,29531,21,620151,24.309,positive-domain full word with odd sign flip hi_bits=2 items=32257; archived_low_value_intermediate
ex206,ex206_bf16_sin_odd_pos_fullword_h5,bf16_sin,sin,odd_pos_fullword_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h5.aig,1,1,26704,23,614192,50.687,positive-domain full word with odd sign flip hi_bits=5 items=32386; archived_low_value_intermediate
ex206,ex206_bf16_sin_odd_pos_fullword_h6,bf16_sin,sin,odd_pos_fullword_h6,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h6.aig,1,1,27345,22,601590,53.693,positive-domain full word with odd sign flip hi_bits=6 items=32440; archived_low_value_intermediate
