candidate_id,kind,old_path,new_path
ex208_bf16_sinh_hilo4_word_mode,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_hilo4_word_mode.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_hilo4_word_mode.aig
ex208_bf16_sinh_hilo4_word_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_hilo4_word_mode.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_hilo4_word_mode.yosys.log
ex208_bf16_sinh_hilo4_word_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_hilo4_word_mode.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_hilo4_word_mode.ys
ex208_bf16_sinh_sep_fields_e3_m3_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_sep_fields_e3_m3_s3.v
ex208_bf16_sinh_sep_fields_e3_m3_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_sep_fields_e3_m3_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_sep_fields_e3_m3_s3.aig
ex208_bf16_sinh_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_sep_fields_e3_m3_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_sep_fields_e3_m3_s3.yosys.log
ex208_bf16_sinh_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_sep_fields_e3_m3_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_sep_fields_e3_m3_s3.ys
ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.v
ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.aig
ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.yosys.log
ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.ys
ex208_bf16_sinh_split_sign_word_h3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_split_sign_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_split_sign_word_h3.v
ex208_bf16_sinh_split_sign_word_h3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_split_sign_word_h3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_split_sign_word_h3.aig
ex208_bf16_sinh_split_sign_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_word_h3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_word_h3.yosys.log
ex208_bf16_sinh_split_sign_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_word_h3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_split_sign_word_h3.ys
ex208_bf16_sinh_odd_pos_word_h3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_word_h3.v
ex208_bf16_sinh_odd_pos_word_h3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_word_h3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_word_h3.aig
ex208_bf16_sinh_odd_pos_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h3.yosys.log
ex208_bf16_sinh_odd_pos_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h3.ys
ex208_bf16_sinh_odd_pos_word_h4,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_word_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_word_h4.v
ex208_bf16_sinh_odd_pos_word_h4,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_word_h4.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_word_h4.aig
ex208_bf16_sinh_odd_pos_word_h4,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h4.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h4.yosys.log
ex208_bf16_sinh_odd_pos_word_h4,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h4.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_word_h4.ys
ex208_bf16_sinh_odd_pos_fields_e3_m3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_fields_e3_m3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_fields_e3_m3.v
ex208_bf16_sinh_odd_pos_fields_e3_m3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_fields_e3_m3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_fields_e3_m3.aig
ex208_bf16_sinh_odd_pos_fields_e3_m3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_fields_e3_m3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_fields_e3_m3.yosys.log
ex208_bf16_sinh_odd_pos_fields_e3_m3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_fields_e3_m3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/logs/ex208_bf16_sinh_odd_pos_fields_e3_m3.ys
ex209_bf16_tanh_hilo3_word_mode,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo3_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo3_word_mode.v
ex209_bf16_tanh_hilo3_word_mode,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo3_word_mode.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo3_word_mode.aig
ex209_bf16_tanh_hilo3_word_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_word_mode.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_word_mode.yosys.log
ex209_bf16_tanh_hilo3_word_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_word_mode.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_word_mode.ys
ex209_bf16_tanh_hilo3_field_mode,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo3_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo3_field_mode.v
ex209_bf16_tanh_hilo3_field_mode,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo3_field_mode.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo3_field_mode.aig
ex209_bf16_tanh_hilo3_field_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_field_mode.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_field_mode.yosys.log
ex209_bf16_tanh_hilo3_field_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_field_mode.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo3_field_mode.ys
ex209_bf16_tanh_hilo4_word_mode,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo4_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo4_word_mode.v
ex209_bf16_tanh_hilo4_word_mode,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo4_word_mode.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo4_word_mode.aig
ex209_bf16_tanh_hilo4_word_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo4_word_mode.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo4_word_mode.yosys.log
ex209_bf16_tanh_hilo4_word_mode,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo4_word_mode.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_hilo4_word_mode.ys
ex209_bf16_tanh_sep_fields_e3_m3_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_sep_fields_e3_m3_s3.v
ex209_bf16_tanh_sep_fields_e3_m3_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_sep_fields_e3_m3_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_sep_fields_e3_m3_s3.aig
ex209_bf16_tanh_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_sep_fields_e3_m3_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_sep_fields_e3_m3_s3.yosys.log
ex209_bf16_tanh_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_sep_fields_e3_m3_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_sep_fields_e3_m3_s3.ys
ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.v
ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.aig
ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.yosys.log
ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.ys
ex209_bf16_tanh_split_sign_word_h3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_split_sign_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_split_sign_word_h3.v
ex209_bf16_tanh_split_sign_word_h3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_split_sign_word_h3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_split_sign_word_h3.aig
ex209_bf16_tanh_split_sign_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_word_h3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_word_h3.yosys.log
ex209_bf16_tanh_split_sign_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_word_h3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_split_sign_word_h3.ys
ex209_bf16_tanh_odd_pos_word_h3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h3.v
ex209_bf16_tanh_odd_pos_word_h3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h3.aig
ex209_bf16_tanh_odd_pos_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h3.yosys.log
ex209_bf16_tanh_odd_pos_word_h3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h3.ys
ex209_bf16_tanh_odd_pos_word_h4,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h4.v
ex209_bf16_tanh_odd_pos_word_h4,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h4.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h4.aig
ex209_bf16_tanh_odd_pos_word_h4,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h4.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h4.yosys.log
ex209_bf16_tanh_odd_pos_word_h4,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h4.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_word_h4.ys
ex209_bf16_tanh_odd_pos_fields_e3_m3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fields_e3_m3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fields_e3_m3.v
ex209_bf16_tanh_odd_pos_fields_e3_m3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fields_e3_m3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fields_e3_m3.aig
ex209_bf16_tanh_odd_pos_fields_e3_m3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_fields_e3_m3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_fields_e3_m3.yosys.log
ex209_bf16_tanh_odd_pos_fields_e3_m3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_fields_e3_m3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/logs/ex209_bf16_tanh_odd_pos_fields_e3_m3.ys
ex209_bf16_tanh_default_signed_one_excepts_h3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_signed_one_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_signed_one_excepts_h3.v
ex209_bf16_tanh_default_signed_one_excepts_h3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_signed_one_excepts_h3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_signed_one_excepts_h3.aig
