case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,outcome,reason,evidence_path,next_action
ex242,float_fp8,fp8-region-r26,E4M3FN packed division low over high,,,"ex242|E4M3FN packed division low over high|quotient formula with bitwise boundary exceptions|shared special-case shell, exponent delta, sig pair, bit exceptions|abc_g_aig|exact_e4m3fn_div_low_over_high|bit_exception_quotient|fp8_region_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 35575 >= current frontend 25320,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_abc_g_aig.evaluate.py.log,
ex242,float_fp8,fp8-region-r26,E4M3FN packed division low over high,,,"ex242|E4M3FN packed division low over high|quotient formula with bitwise boundary exceptions|shared special-case shell, exponent delta, sig pair, bit exceptions|synth_preset_and|exact_e4m3fn_div_low_over_high|bit_exception_quotient|fp8_region_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 33425 >= current frontend 25320,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_synth_preset_and.evaluate.py.log,
ex242,float_fp8,fp8-region-r26,E4M3FN packed division low over high,,,"ex242|E4M3FN packed division low over high|quotient formula with bitwise boundary exceptions|shared special-case shell, exponent delta, sig pair, bit exceptions|synth_preset_aig|exact_e4m3fn_div_low_over_high|bit_exception_quotient|fp8_region_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 33200 >= current frontend 25320,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_synth_preset_aig.evaluate.py.log,
ex242,float_fp8,fp8-region-r26,E4M3FN packed division low over high,,,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|abc_g_and|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 41646 >= current frontend 25320,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_abc_g_and.evaluate.py.log,
ex242,float_fp8,fp8-region-r26,E4M3FN packed division low over high,,,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|abc_g_aig|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 39522 >= current frontend 25320,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_abc_g_aig.evaluate.py.log,
ex242,float_fp8,fp8-region-r26,E4M3FN packed division low over high,,,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|synth_preset_and|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 36183 >= current frontend 25320,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_synth_preset_and.evaluate.py.log,
ex242,float_fp8,fp8-region-r26,E4M3FN packed division low over high,,,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|synth_preset_aig|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 34040 >= current frontend 25320,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_synth_preset_aig.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,"ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 17384 >= current frontend 7502; official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.955; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_and.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,"ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 17261 >= current frontend 7502; official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.950; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_aig.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,"ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 15998 >= current frontend 7502; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=1.077; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_and.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,"ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 15466 >= current frontend 7502; official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=1.087; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_aig.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_abc_g_and_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 10416 >= current frontend 7502; official evaluate.py status OK; synth=abc_g_and; runtime_sec=1.093; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_and.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 9913 >= current frontend 7502; official evaluate.py status OK; synth=abc_g_aig; runtime_sec=1.096; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_aig.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 9430 >= current frontend 7502; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=1.185; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_and.evaluate.py.log,
ex246,float_fp8,fp8-rounding-r26,E5M2FN packed multiply,,,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 9384 >= current frontend 7502; official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=1.184; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_aig.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 16765 >= current frontend 8349; official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.852; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_and.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 16555 >= current frontend 8349; official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.862; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_aig.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 14949 >= current frontend 8349; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.966; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_and.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 14336 >= current frontend 8349; official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.981; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_aig.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_abc_g_and_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 14784 >= current frontend 8349; official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.722; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_and.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 14520 >= current frontend 8349; official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.718; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_aig.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 14112 >= current frontend 8349; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.867; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_and.evaluate.py.log,
ex247,float_fp8,fp8-rounding-r26,E5M2FN packed low-over-high division,,,"ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 13568 >= current frontend 8349; official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.854; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_aig.evaluate.py.log,
ex248,float_fp8,fp8-rounding-r26,E5M2FN packed fmod low mod high,,,ex248|E5M2FN packed fmod low mod high|periodic residue with cofactored normalizer by remainder|shared divisor-period residue and rem-first normalization tables|yosys_abc_g_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|rem_cofactored_norm|fp8_rounding_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 8624 >= current frontend 8550; official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.669; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_abc_g_and.evaluate.py.log,
ex248,float_fp8,fp8-rounding-r26,E5M2FN packed fmod low mod high,,,ex248|E5M2FN packed fmod low mod high|periodic residue with cofactored normalizer by remainder|shared divisor-period residue and rem-first normalization tables|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|rem_cofactored_norm|fp8_rounding_r26,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 8816 >= current frontend 8550; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.731; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_synth_preset_and.evaluate.py.log,
ex248,float_fp8,fp8-rounding-r26,E5M2FN packed fmod low mod high,,,"ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 10360 >= current frontend 8550; official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.683; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_and.evaluate.py.log,
ex248,float_fp8,fp8-rounding-r26,E5M2FN packed fmod low mod high,,,"ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 10010 >= current frontend 8550; official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.676; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_aig.evaluate.py.log,
ex248,float_fp8,fp8-rounding-r26,E5M2FN packed fmod low mod high,,,"ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 9768 >= current frontend 8550; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.728; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_and.evaluate.py.log,
ex248,float_fp8,fp8-rounding-r26,E5M2FN packed fmod low mod high,,,"ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 9141 >= current frontend 8550; official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.768; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_aig.evaluate.py.log,
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 5096 >= current frontend 4368; official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.644; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_and.evaluate.py.log,
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 4760 >= current frontend 4368; official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.659; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_aig.evaluate.py.log,
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 5124 >= current frontend 4368; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.786; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_and.evaluate.py.log,
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 4788 >= current frontend 4368; official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.788; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_aig.evaluate.py.log,
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_abc_g_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 6752 >= current frontend 4368; official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.735; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_and.evaluate.py.log,
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 5700 >= current frontend 4368; official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.686; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_aig.evaluate.py.log,
