case,domain,agent_id,candidate_id,simulation_pass,log_path,notes
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed134_synth_preset_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed135_default_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed135_extra_share_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed135_abc_g_aig_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed135_synth_preset_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed136_default_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed136_extra_share_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed136_abc_g_aig_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed136_synth_preset_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed137_default_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed137_extra_share_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed137_abc_g_aig_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed137_synth_preset_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed138_default_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed138_extra_share_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed138_abc_g_aig_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed138_synth_preset_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed139_default_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed139_extra_share_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed139_abc_g_aig_raw,not_run,,official evaluate.py used for final verification
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed139_synth_preset_raw,not_run,,official evaluate.py used for final verification
