case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigprodcode_dc_seed12_set11to10 + default + raw,sig-pair product-code table plus seed12 product-class completion,ex246|fp8_source_restructure|ex246_semantic_mul_sigprodcode_dc_seed12_set11to10|sig_pair_product_code_table_plus_seed12_product_class_completion|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/verilog/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/aigs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.aig,1,not_run,380,23,8740,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.abc.log; synth_sec=0.498; abc_sec=0.000; eval_sec=0.442
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_product_dc_seed318_extra_share_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_dc_seed318 + extra_share + raw,random unreachable product don't-care completion seed 318,ex246|fp8_source_restructure|ex246_semantic_mul_product_dc_seed318|random_unreachable_product_don_t_care_completion_seed_318|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/verilog/ex246_semantic_mul_product_dc_seed318.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/aigs/ex246_ex246_semantic_mul_product_dc_seed318_extra_share_raw.aig,1,not_run,355,24,8520,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_ex246_semantic_mul_product_dc_seed318_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_semantic_mul_product_dc_seed318_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_ex246_semantic_mul_product_dc_seed318_extra_share_raw.abc.log; synth_sec=0.509; abc_sec=0.000; eval_sec=0.459
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_product_dc_seed318_abc_g_aig_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_dc_seed318 + abc_g_aig + raw,random unreachable product don't-care completion seed 318,ex246|fp8_source_restructure|ex246_semantic_mul_product_dc_seed318|random_unreachable_product_don_t_care_completion_seed_318|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/verilog/ex246_semantic_mul_product_dc_seed318.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/aigs/ex246_ex246_semantic_mul_product_dc_seed318_abc_g_aig_raw.aig,1,not_run,352,23,8096,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_ex246_semantic_mul_product_dc_seed318_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_semantic_mul_product_dc_seed318_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_ex246_semantic_mul_product_dc_seed318_abc_g_aig_raw.abc.log; synth_sec=0.481; abc_sec=0.000; eval_sec=0.444
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_product_dc_seed318_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_dc_seed318 + synth_preset + raw,random unreachable product don't-care completion seed 318,ex246|fp8_source_restructure|ex246_semantic_mul_product_dc_seed318|random_unreachable_product_don_t_care_completion_seed_318|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/verilog/ex246_semantic_mul_product_dc_seed318.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/aigs/ex246_ex246_semantic_mul_product_dc_seed318_synth_preset_raw.aig,1,not_run,345,24,8280,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_ex246_semantic_mul_product_dc_seed318_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_semantic_mul_product_dc_seed318_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed318/logs/ex246_ex246_semantic_mul_product_dc_seed318_synth_preset_raw.abc.log; synth_sec=0.685; abc_sec=0.000; eval_sec=0.443
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_product_dc_seed319_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_dc_seed319 + default + raw,random unreachable product don't-care completion seed 319,ex246|fp8_source_restructure|ex246_semantic_mul_product_dc_seed319|random_unreachable_product_don_t_care_completion_seed_319|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/verilog/ex246_semantic_mul_product_dc_seed319.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/aigs/ex246_ex246_semantic_mul_product_dc_seed319_default_raw.aig,1,not_run,353,23,8119,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_semantic_mul_product_dc_seed319_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_default_raw.abc.log; synth_sec=0.472; abc_sec=0.000; eval_sec=0.470
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_product_dc_seed319_extra_share_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_dc_seed319 + extra_share + raw,random unreachable product don't-care completion seed 319,ex246|fp8_source_restructure|ex246_semantic_mul_product_dc_seed319|random_unreachable_product_don_t_care_completion_seed_319|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/verilog/ex246_semantic_mul_product_dc_seed319.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/aigs/ex246_ex246_semantic_mul_product_dc_seed319_extra_share_raw.aig,1,not_run,354,23,8142,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_semantic_mul_product_dc_seed319_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_extra_share_raw.abc.log; synth_sec=0.495; abc_sec=0.000; eval_sec=0.450
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_product_dc_seed319_abc_g_aig_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_dc_seed319 + abc_g_aig + raw,random unreachable product don't-care completion seed 319,ex246|fp8_source_restructure|ex246_semantic_mul_product_dc_seed319|random_unreachable_product_don_t_care_completion_seed_319|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/verilog/ex246_semantic_mul_product_dc_seed319.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/aigs/ex246_ex246_semantic_mul_product_dc_seed319_abc_g_aig_raw.aig,1,not_run,348,23,8004,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_semantic_mul_product_dc_seed319_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_abc_g_aig_raw.abc.log; synth_sec=0.489; abc_sec=0.000; eval_sec=0.499
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_product_dc_seed319_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_dc_seed319 + synth_preset + raw,random unreachable product don't-care completion seed 319,ex246|fp8_source_restructure|ex246_semantic_mul_product_dc_seed319|random_unreachable_product_don_t_care_completion_seed_319|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/verilog/ex246_semantic_mul_product_dc_seed319.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/aigs/ex246_ex246_semantic_mul_product_dc_seed319_synth_preset_raw.aig,1,not_run,344,23,7912,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_semantic_mul_product_dc_seed319_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_product_dc_seed319/logs/ex246_ex246_semantic_mul_product_dc_seed319_synth_preset_raw.abc.log; synth_sec=0.697; abc_sec=0.000; eval_sec=0.495
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + default + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw.aig,1,not_run,381,27,10287,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw.abc.log; synth_sec=0.313; abc_sec=0.000; eval_sec=0.445
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + extra_share + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw.aig,1,not_run,380,27,10260,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw.abc.log; synth_sec=0.296; abc_sec=0.000; eval_sec=0.448
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + abc_g_aig + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw.aig,1,not_run,373,26,9698,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw.abc.log; synth_sec=0.288; abc_sec=0.000; eval_sec=0.448
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + synth_preset + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw.aig,1,not_run,374,25,9350,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw.abc.log; synth_sec=0.381; abc_sec=0.000; eval_sec=0.448
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + default + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw.aig,1,not_run,380,25,9500,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_default_raw.abc.log; synth_sec=0.292; abc_sec=0.000; eval_sec=0.450
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + extra_share + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw.aig,1,not_run,386,27,10422,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_extra_share_raw.abc.log; synth_sec=0.291; abc_sec=0.000; eval_sec=0.448
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + abc_g_aig + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw.aig,1,not_run,376,25,9400,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig_raw.abc.log; synth_sec=0.292; abc_sec=0.000; eval_sec=0.443
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_num + synth_preset + raw,numerator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_num|numerator_first_bound_smallpat_classifier|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw.aig,1,not_run,378,26,9828,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_semantic_div_bound_smallpat_nested_num_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_bound_smallpat_nested_num/logs/ex247_ex247_semantic_div_bound_smallpat_nested_num_synth_preset_raw.abc.log; synth_sec=0.382; abc_sec=0.000; eval_sec=0.445
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_split_attr_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_split_attr + default + raw,split zero/sat/offset/mant attribute tables,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_split_attr|split_zero_sat_offset_mant_attribute_tables|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_split_attr/verilog/ex247_semantic_div_sigpair_split_attr.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_split_attr/aigs/ex247_ex247_semantic_div_sigpair_split_attr_default_raw.aig,1,not_run,484,28,13552,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_semantic_div_sigpair_split_attr_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_split_attr/logs/ex247_ex247_semantic_div_sigpair_split_attr_default_raw.abc.log; synth_sec=0.309; abc_sec=0.000; eval_sec=0.449
