domain,case,solution_role,solution_rank,bundle,bundle_path,candidate_id,is_current_best,area,delay,adp,reference_adp,ratio_to_reference,gap_to_reference,within_1p5_reference,beats_reference,candidate_target,candidate_count,candidate_insufficient,candidate_shortfall_reason,method_signature,hypothesis,function_guess,variant,classification,selection_reason,curated_verilog_path,curated_aig_path,curated_metadata_path,aig_sha256,verilog_sha256,source_kind,source_run,source_csv,source_verilog_path,source_aig_path,source_evaluate_log,notes
integer,ex265,current_best,1,ex255_ex279_current,student/new_seeds/integer/ex255_ex279_current,ex265_r6_range_bhi2_lut_abc_g_aig,1,58,8,464,322,1.440994,142,1,0,6,6,0,,ex265|divisor-high_partition_with_local_dividend/divisor-low_quotient_table|shared_quotient_word_per_high-divisor_residual_bucket|abc_g_aig|abc_xf_official_evaluate|frontend_only_no_backend,divisor-high partition with local dividend/divisor-low quotient table,,divisor-high partition with local dividend/divisor-low quotient table,frontend_verified,current_best,student/new_seeds/integer/ex255_ex279_current/ex265/verilog/ex265_r6_range_bhi2_lut_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_current/ex265/aigs/ex265_r6_range_bhi2_lut_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_current/ex265/metadata/ex265_r6_range_bhi2_lut_abc_g_aig.json,d8d1711a5741710764da9eda8534f6f27efa1b71494c7c1ba5b911cbe42766f8,10f7ef746a550b025d8f0ff6c68848a9e8d73bc3db06c15985ecb62591000b55,frontend_best_registry,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/verilog/ex265_r6_range_bhi2_lut.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/aigs/ex265_r6_range_bhi2_lut_abc_g_aig.aig,student/runs/integer/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/logs/ex265_r6_range_bhi2_lut_abc_g_aig.evaluate.py.log,frontend-only; yosys_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/logs/ex265_r6_range_bhi2_lut_abc_g_aig.yosys.log
integer,ex266,backend_candidate,1,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset,0,153,10,1530,848,1.804245,632,0,0,6,6,0,,unsigned lowN_highN:a/b dbz=max,unsigned lowN_highN:a/b dbz=max,,udiv_cof_bhi2_a_hi2_wordmux+synth_preset,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/verilog/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/aigs/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/metadata/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.json,4e497d0da7c79b3a3b0be6ddce1e1dc855dff55c08ef9235350e8a182ef56dc6,c97cf8c32d56d16328d6527af4fea5864e94fc34e7540792a83473b7f5618dcb,student_runs,ex266_ex267_ex276_frontend_highgap_struct_20260609_1732,student/runs/integer/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/results/candidates.csv,student/work/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/ex266/verilog/ex266_udiv_cof_bhi2_a_hi2_wordmux.v,student/work/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/ex266/aigs/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.aig,,unsigned low5_high5:a/b dbz=max exact; source=udiv_cof_bhi2_a_hi2_wordmux; flow=synth_preset
integer,ex266,backend_candidate,2,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10,0,142,11,1562,848,1.841981,632,0,0,6,6,0,,ex266|unsigned_divider_top1_a43_hybrid|top quotient bit uses a[4:3] deeper cofactor while low bits use current shallow word mux|shared quotient-word mux with one deeper top-bit classifier|synth_preset_d10|unsigned_low5_high5_div_dbz_sat|quotient word,unsigned_divider_top1_a43_hybrid,,udiv_ex266_hybrid_top1_a43,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/verilog/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/aigs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/metadata/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.json,779e0b41edcec4beb2b4b5eefbfac9d1036820ebf27cff2f155a618e3960d16d,4f4558126369e1e732ecef85794835af76ca5dcb5d80a09b948bdcfbb712d02c,frontend_campaign_shard,ex200_ex299_frontend_refgap_round26_20260613_0539,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round26_20260613_0539/agent_shards/mixed-r26/candidates.csv,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/verilog/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/aigs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/logs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.evaluate.py.log,integer highgap renderer source=udiv_ex266_hybrid_top1_a43; official evaluate.py OK; semantic_check=unsigned low5_high5:a/b dbz=max exact
integer,ex266,backend_candidate,3,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d10,0,144,11,1584,1480,1.070270,632,1,0,6,6,0,,ex266|unsigned low5_high5:a/b dbz=max|cof_bhi1_ahi1_bitbdd_wordmux+synth_preset_d10|synth_preset_d10,,,cof_bhi1_ahi1_bitbdd_wordmux+synth_preset_d10,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/verilog/ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d10.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/aigs/ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d10.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/metadata/ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d10.json,aac576ec7ba0b561dec81917273bd5bd31269a6233bd707d034a4e174f589f7c,f90924f9aa17fc928cecd30d3817e22498e44b289632f4406db2ea64f3635165,frontend_campaign_shard,ex204_ex299_frontend_continuation_20260614_1216,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/candidates.csv,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/ex266_udiv_probe/ex266/verilog/ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval/ex266/ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d10/ex266.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval_logs/ex266/ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d10.evaluate.py.log,unsigned low5_high5:a/b dbz=max exact; source=cof_bhi1_ahi1_bitbdd_wordmux; flow=synth_preset_d10
integer,ex266,backend_candidate,4,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10,0,147,11,1617,848,1.906840,632,0,0,6,6,0,,ex266|divider_local_cofactor_recut|current_b_4_3_a_4_selector_but_local_word_truth_cases_instead_of_local_bit_BDDs|one_shared_cofactor_word_mux_local_quotient_words_emitted_together|synth_preset_d10|unsigned_low5_high5_divide_dbz_sat|quotient_word_by_magnitude_cofactor,divider local cofactor recut,,current b[4:3]/a[4] selector but local word truth cases instead of local bit BDDs,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/verilog/ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/aigs/ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/metadata/ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10.json,c2b2a9bd42983b8d8f1809b507c12c6bcbafc5d4522ef2629f1d24e760cc2038,f471f354fed0ba5b0615957864d2f51b3e1733bca004244c86d76405d909da8a,frontend_campaign_shard,ex223_ex299_frontend_parallel_deep_20260614_0943,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/integer-agent/candidates.csv,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex266/verilog/ex266_udiv_bhi2_a4_case_wordmux.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex266/aigs/ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10.aig,student/runs/integer/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex266/official_eval/ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10/ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex266/logs/ex266_udiv_bhi2_a4_case_wordmux_synth_preset_d10.yosys.log
integer,ex266,backend_candidate,5,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex266_udiv_cof_bhi3_a_hi1_wordmux_synth_preset,0,147,11,1617,848,1.906840,632,0,0,6,6,0,,unsigned lowN_highN:a/b dbz=max,unsigned lowN_highN:a/b dbz=max,,udiv_cof_bhi3_a_hi1_wordmux+synth_preset,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/verilog/ex266_udiv_cof_bhi3_a_hi1_wordmux_synth_preset.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/aigs/ex266_udiv_cof_bhi3_a_hi1_wordmux_synth_preset.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/metadata/ex266_udiv_cof_bhi3_a_hi1_wordmux_synth_preset.json,1d702ef90fab99af0d0e4d994eca62f0a4eb2ce5c11d195d0ad73ec5a3c9b283,04e91ef323e104e8d6653f2e458369d27c8031bd3c93a4ab46c31bcbe418d9ed,student_runs,ex266_ex267_ex276_frontend_highgap_struct_20260609_1732,student/runs/integer/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/results/candidates.csv,student/work/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/ex266/verilog/ex266_udiv_cof_bhi3_a_hi1_wordmux.v,student/work/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/ex266/aigs/ex266_udiv_cof_bhi3_a_hi1_wordmux_synth_preset.aig,,unsigned low5_high5:a/b dbz=max exact; source=udiv_cof_bhi3_a_hi1_wordmux; flow=synth_preset
integer,ex266,backend_candidate,6,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10,0,148,11,1628,848,1.919811,632,0,0,6,6,0,,ex266|unsigned divider hybrid top-bit flow neighbor|top quotient bit deeper cofactor and low-bit shallow cofactor|shared low/top quotient BDD groups with delay-target flow|synth_preset_d10|unsigned_low5_high5_div_dbz_sat|quotient word,unsigned divider hybrid top-bit flow neighbor,,udiv_ex266_hybrid_top1_b2a4,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/verilog/ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/aigs/ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/metadata/ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.json,727f3f6e071cac8412bb38929c3f62579850d9d3dcf2c4e072938c24e76f08dc,97061de37d8de821208c5d2a6fe5b9a5ad4957602886f2cad3906ae0d31a591b,frontend_campaign_shard,ex200_ex299_frontend_refgap_round24_20260613_0435,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round24_20260613_0435/agent_shards/mixed-r24/candidates.csv,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex266/verilog/ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4.v,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex266/aigs/ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.aig,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex266/logs/ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.evaluate.py.log,integer highgap renderer source=udiv_ex266_hybrid_top1_b2a4; official evaluate.py OK; semantic_check=unsigned low5_high5:a/b dbz=max exact
integer,ex266,current_best,1,ex255_ex279_current,student/new_seeds/integer/ex255_ex279_current,ex266_udiv_ex266_cof_bhi2_a4_bitbdd_wordmux_synth_preset_d18,1,148,10,1480,848,1.745283,632,0,0,6,6,0,,ex266|unsigned low5_high5:a/b dbz=max|ex266_cof_bhi2_a4_bitbdd_wordmux|semantic_udiv_exact|synth_preset_d18|semantic_udiv_exact|semantic_udiv_exact,unsigned low5_high5:a/b dbz=max,,ex266_cof_bhi2_a4_bitbdd_wordmux+synth_preset_d18,frontend_verified,current_best,student/new_seeds/integer/ex255_ex279_current/ex266/verilog/ex266_udiv_ex266_cof_bhi2_a4_bitbdd_wordmux_synth_preset_d18.v,student/new_seeds/integer/ex255_ex279_current/ex266/aigs/ex266_udiv_ex266_cof_bhi2_a4_bitbdd_wordmux_synth_preset_d18.aig,student/new_seeds/integer/ex255_ex279_current/ex266/metadata/ex266_udiv_ex266_cof_bhi2_a4_bitbdd_wordmux_synth_preset_d18.json,377140f1dd4d2b9a018380e5d24ead0185c8f384bd4f1183006c25defa7ba6ef,e42dcece233c5af83e1faccb295f78fde2462342aa7c016dfead70f105ad4ba8,frontend_campaign_shard,ex200_ex299_frontend_refgap_round8_20260612_1826,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round8_20260612_1826/agent_shards/mixed-r8/candidates.csv,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex266/ex266/verilog/ex266_udiv_ex266_cof_bhi2_a4_bitbdd_wordmux.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex266/ex266/aigs/ex266_udiv_ex266_cof_bhi2_a4_bitbdd_wordmux_synth_preset_d18.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex266/official_eval/ex266_udiv_ex266_cof_bhi2_a4_bitbdd_wordmux_synth_preset_d18.evaluate.py.log,unsigned low5_high5:a/b dbz=max exact; source=ex266_cof_bhi2_a4_bitbdd_wordmux; flow=synth_preset_d18
integer,ex267,backend_candidate,1,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex267_r9_q54_formula_overlay_abc_and,0,334,12,4008,2651,1.511882,1321,0,0,6,6,0,,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|abc_g_and|official_evaluate_py|frontend_only,,,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/verilog/ex267_r9_q54_formula_overlay_abc_and.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/aigs/ex267_r9_q54_formula_overlay_abc_and.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/metadata/ex267_r9_q54_formula_overlay_abc_and.json,9a98c278d8067cda74b1846e4c0a392ba832e314972b564644b87467cd7db306,68ffbd93ad8ce0a46a3cd1bcbc53a67bd8de944a985fbb75191d6721acfdf239,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_formula_overlay_abc_and.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_formula_overlay_abc_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.evaluate.py.log,synth_sec=0.376; evaluate_sec=0.219; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.ys
integer,ex267,backend_candidate,2,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex267_r9_q54_range_overlay_optfull,0,336,12,4032,2651,1.520935,1321,0,0,6,6,0,,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|optfull_aig|official_evaluate_py|frontend_only,,,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/verilog/ex267_r9_q54_range_overlay_optfull.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/aigs/ex267_r9_q54_range_overlay_optfull.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/metadata/ex267_r9_q54_range_overlay_optfull.json,7a935d147fc648ecae1052d4871024913a74f08f7dc17602c68381c1f91a89ae,b3c260f350f7b75dd9234a1423ac260e5c5746ff707ad3490374c39e14ed3c6e,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_range_overlay_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_range_overlay_optfull.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_optfull.evaluate.py.log,synth_sec=0.398; evaluate_sec=0.169; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_optfull.ys
integer,ex267,backend_candidate,3,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex267_r4_udiv_current_source_abc_g_aig,0,340,12,4080,2651,1.539042,1321,0,0,6,6,0,,ex267|unsigned low6/high6 divide with dbz saturation; current best hybrid top2 source|current_source_frontend_resynth|preserve current shared classifier; vary source frontend mapping only|abc_g_aig|abc_xf_official_evaluate|quotient_word,current divider source may have lower ADP under a frontend-only mapping variant,,abc_g_aig,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/verilog/ex267_r4_udiv_current_source_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/aigs/ex267_r4_udiv_current_source_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/metadata/ex267_r4_udiv_current_source_abc_g_aig.json,5d8fc65cdb87ed37dbbec6e659341efa2161fb133d699a801c35af346df13cbe,4eedba006bf0718ae860cd6cf5b3bde1f5214bdcc6e36fafffc55055c3d941df,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-struct-r4/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex267/verilog/ex267_r4_udiv_current_source_abc_g_aig.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex267/aigs/ex267_r4_udiv_current_source_abc_g_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex267/logs/ex267_r4_udiv_current_source_abc_g_aig.evaluate.py.log,official evaluate.py OK; abc -g aig
integer,ex267,backend_candidate,4,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex267_r8_current_default_and,0,342,12,4104,2651,1.548095,1321,0,0,6,6,0,,current_source_flow_probe,current_source_flow_probe,,default_and,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/verilog/ex267_r8_current_default_and.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/aigs/ex267_r8_current_default_and.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/metadata/ex267_r8_current_default_and.json,d91e8543ee186bf1b48ea43221781b7fa6db8831041a7bba7ec3c3c365054ae6,4eedba006bf0718ae860cd6cf5b3bde1f5214bdcc6e36fafffc55055c3d941df,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/verilog/ex267_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/aigs/ex267_r8_current_default_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/logs/ex267_r8_current_default_and.evaluate.py.log,preserve current best source; project default abc -g AND frontend
integer,ex267,backend_candidate,5,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig,0,342,12,4104,2651,1.548095,1321,0,0,6,6,0,,unsigned lowN_highN:a/b dbz=max,unsigned lowN_highN:a/b dbz=max,,udiv_cof_bhi3_bmid1_a_hi2_wordmux+abc_g_aig,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/verilog/ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/aigs/ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/metadata/ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig.json,8486ca509730ffa9bb9d4fe2fc9c52e0d776badb6c5afa39ef6f8fe246e539ef,34a448d10f527e1fc2aff7d21988c0b49b17cd5fda116e7363545e2432dcdbce,student_runs,ex266_ex267_frontend_udiv_deeper_selector_20260609_1750,student/runs/integer/ex266_ex267_frontend_udiv_deeper_selector_20260609_1750/results/candidates.csv,student/work/ex266_ex267_frontend_udiv_deeper_selector_20260609_1750/ex267/verilog/ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux.v,student/work/ex266_ex267_frontend_udiv_deeper_selector_20260609_1750/ex267/aigs/ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig.aig,,unsigned low6_high6:a/b dbz=max exact; source=udiv_cof_bhi3_bmid1_a_hi2_wordmux; flow=abc_g_aig
integer,ex267,backend_candidate,6,ex255_ex279_backend_candidates_20260614_2011,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011,ex267_r9_q4_formula_overlay,0,343,12,4116,2651,1.552622,1321,0,0,6,6,0,,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q4_replaced_by_direct_quotient_bit_formula|reuse_current_quotient_word_except_one_top_threshold_bit|abc_g_aig|official_evaluate_py|frontend_only,,,current hybrid wordmux with q4 replaced by direct quotient bit formula,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/verilog/ex267_r9_q4_formula_overlay.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/aigs/ex267_r9_q4_formula_overlay.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/metadata/ex267_r9_q4_formula_overlay.json,716dedc41166899ca1b24675ed792166682ebd3bd08765e34729a2cb66e05ee2,cbcd76e31a89f1d6fe26fa197c11929a97e5afb2c3eb88d4e864b45a699496c5,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q4_formula_overlay.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q4_formula_overlay.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q4_formula_overlay.evaluate.py.log,synth_sec=0.385; evaluate_sec=0.184; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q4_formula_overlay.ys
