case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,tool_chain,selection_reason,source_kind,source_csv,source_verilog_path,source_aig_path,notes
ex247,ex247_ex247_semantic_div_sigpair_class_synth_aig_D12,fp8_e5m2fn_div_low_over_high,synth_aig_D12,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex247/verilog/ex247_ex247_semantic_div_sigpair_class_synth_aig_D12.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex247/aigs/ex247_ex247_semantic_div_sigpair_class_synth_aig_D12.aig,1,1,420,22,9240,2975,3.105882,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex246_ex247_frontend_fp8_e5m2_best_delay_synth_20260608_1738/results/candidates.csv,student/work/ex247_frontend_fp8_e5m2_div_sigpair_class_fix_20260608_1640/ex247/verilog/ex247_semantic_div_sigpair_class.v,student/work/ex246_ex247_frontend_fp8_e5m2_best_delay_synth_20260608_1738/ex247/aigs/ex247_ex247_semantic_div_sigpair_class_synth_aig_D12.aig,
ex247,ex247_semantic_div_sigpair_class_parallel_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_class_parallel_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex247/verilog/ex247_semantic_div_sigpair_class_parallel_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex247/aigs/ex247_semantic_div_sigpair_class_parallel_synth_preset_aig.aig,1,1,420,22,9240,2975,3.105882,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex246_ex247_frontend_fp8_e5m2_dc_special_20260608_1850/results/candidates.csv,student/work/ex246_ex247_frontend_fp8_e5m2_dc_special_20260608_1850/ex247/verilog/ex247_semantic_div_sigpair_class_parallel.v,student/work/ex246_ex247_frontend_fp8_e5m2_dc_special_20260608_1850/ex247/aigs/ex247_semantic_div_sigpair_class_parallel_synth_preset_aig.aig,
ex247,ex247_semantic_div_sigpair_ordered_sat_attr_denmux_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_ordered_sat_attr_denmux_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex247/verilog/ex247_semantic_div_sigpair_ordered_sat_attr_denmux_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex247/aigs/ex247_semantic_div_sigpair_ordered_sat_attr_denmux_synth_preset_aig.aig,1,1,420,22,9240,2975,3.105882,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex247_frontend_fp8_e5m2_ordered_dc_20260608_1918/results/candidates.csv,student/work/ex247_frontend_fp8_e5m2_ordered_dc_20260608_1918/ex247/verilog/ex247_semantic_div_sigpair_ordered_sat_attr_denmux.v,student/work/ex247_frontend_fp8_e5m2_ordered_dc_20260608_1918/ex247/aigs/ex247_semantic_div_sigpair_ordered_sat_attr_denmux_synth_preset_aig.aig,
ex248,ex248_semantic_fmod_modsig_nested_delta_synth_preset_aig,fp8_e5m2fn_fmod_low_by_high,semantic_fmod_modsig_nested_delta_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/verilog/ex248_semantic_fmod_modsig_nested_delta_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/aigs/ex248_semantic_fmod_modsig_nested_delta_synth_preset_aig.aig,1,1,476,32,15232,4180,3.644019,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex245_ex249_frontend_fp8_e5m2_curated_20260608_1715/results/candidates.csv,student/work/ex245_ex249_frontend_fp8_e5m2_deeper_20260608_1619/ex248/verilog/ex248_semantic_fmod_modsig_nested_delta.v,student/work/ex245_ex249_frontend_fp8_e5m2_deeper_20260608_1619/ex248/aigs/ex248_semantic_fmod_modsig_nested_delta_synth_preset_aig.aig,; curated_source_csv=student/runs/float_fp8/ex245_ex249_frontend_fp8_e5m2_deeper_20260608_1619/results/candidates.csv
ex248,ex248_semantic_fmod_modsig_nested_delta_synth_preset,fp8_e5m2fn_fmod_low_by_high,semantic_fmod_modsig_nested_delta_synth_preset,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/verilog/ex248_semantic_fmod_modsig_nested_delta_synth_preset.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/aigs/ex248_semantic_fmod_modsig_nested_delta_synth_preset.aig,1,1,481,32,15392,4180,3.682297,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex245_ex249_frontend_fp8_e5m2_keybdd_threshold_20260608_1625/results/candidates.csv,student/work/ex245_ex249_frontend_fp8_e5m2_keybdd_threshold_20260608_1625/ex248/verilog/ex248_semantic_fmod_modsig_nested_delta.v,student/work/ex245_ex249_frontend_fp8_e5m2_keybdd_threshold_20260608_1625/ex248/aigs/ex248_semantic_fmod_modsig_nested_delta_synth_preset.aig,
ex248,ex248_semantic_fmod_modsig_nested_delta_abc_g_aig,fp8_e5m2fn_fmod_low_by_high,semantic_fmod_modsig_nested_delta_abc_g_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/verilog/ex248_semantic_fmod_modsig_nested_delta_abc_g_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/aigs/ex248_semantic_fmod_modsig_nested_delta_abc_g_aig.aig,1,1,508,31,15748,4180,3.767464,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex248_frontend_fp8_e5m2_fmod_periodic_20260608_1646/results/candidates.csv,student/work/ex248_frontend_fp8_e5m2_fmod_periodic_20260608_1646/ex248/verilog/ex248_semantic_fmod_modsig_nested_delta.v,student/work/ex248_frontend_fp8_e5m2_fmod_periodic_20260608_1646/ex248/aigs/ex248_semantic_fmod_modsig_nested_delta_abc_g_aig.aig,
ex248,ex248_truth_bdd_interleave_abc_g_aig,fp8_e5m2fn_fmod_low_by_high,truth_bdd_interleave_abc_g_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/verilog/ex248_truth_bdd_interleave_abc_g_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex248/aigs/ex248_truth_bdd_interleave_abc_g_aig.aig,1,1,1520,23,34960,4180,8.363636,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex245_ex249_frontend_fp8_e5m2_deeper_20260608_1619/results/candidates.csv,student/work/ex245_ex249_frontend_fp8_e5m2_deeper_20260608_1619/ex248/verilog/ex248_truth_bdd_interleave.v,student/work/ex245_ex249_frontend_fp8_e5m2_deeper_20260608_1619/ex248/aigs/ex248_truth_bdd_interleave_abc_g_aig.aig,
ex249,ex249_semantic_hypot_threshold_case_synth_preset_aig,fp8_e5m2fn_hypot_abs,semantic_hypot_threshold_case_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/verilog/ex249_semantic_hypot_threshold_case_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/aigs/ex249_semantic_hypot_threshold_case_synth_preset_aig.aig,1,1,164,29,4756,2079,2.287638,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex245_ex249_frontend_fp8_e5m2_curated_20260608_1715/results/candidates.csv,student/work/ex249_frontend_fp8_e5m2_hypot_threshold_case_20260608_1709/ex249/verilog/ex249_semantic_hypot_threshold_case.v,student/work/ex249_frontend_fp8_e5m2_hypot_threshold_case_20260608_1709/ex249/aigs/ex249_semantic_hypot_threshold_case_synth_preset_aig.aig,; curated_source_csv=student/runs/float_fp8/ex249_frontend_fp8_e5m2_hypot_threshold_case_20260608_1709/results/candidates.csv
ex249,ex249_semantic_hypot_threshold_case_synth_preset,fp8_e5m2fn_hypot_abs,semantic_hypot_threshold_case_synth_preset,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/verilog/ex249_semantic_hypot_threshold_case_synth_preset.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/aigs/ex249_semantic_hypot_threshold_case_synth_preset.aig,1,1,176,30,5280,2079,2.539683,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/results/candidates.csv,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_case.v,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/aigs/ex249_semantic_hypot_threshold_case_synth_preset.aig,
ex249,ex249_semantic_hypot_threshold_formula_synth_preset_aig,fp8_e5m2fn_hypot_abs,semantic_hypot_threshold_formula_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/verilog/ex249_semantic_hypot_threshold_formula_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/aigs/ex249_semantic_hypot_threshold_formula_synth_preset_aig.aig,1,1,167,36,6012,2079,2.891775,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex245_ex249_frontend_fp8_e5m2_keybdd_threshold_20260608_1625/results/candidates.csv,student/work/ex245_ex249_frontend_fp8_e5m2_keybdd_threshold_20260608_1625/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex245_ex249_frontend_fp8_e5m2_keybdd_threshold_20260608_1625/ex249/aigs/ex249_semantic_hypot_threshold_formula_synth_preset_aig.aig,
ex249,ex249_semantic_hypot_threshold_formula_abc_g_aig,fp8_e5m2fn_hypot_abs,semantic_hypot_threshold_formula_abc_g_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/verilog/ex249_semantic_hypot_threshold_formula_abc_g_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex249/aigs/ex249_semantic_hypot_threshold_formula_abc_g_aig.aig,1,1,168,36,6048,2079,2.909091,0,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/results/candidates.csv,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/aigs/ex249_semantic_hypot_threshold_formula_abc_g_aig.aig,
ex250,ex250_semantic_fp4_dot2_magprod_qcase_synthD20_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_magprod_qcase_synthD20_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/verilog/ex250_semantic_fp4_dot2_magprod_qcase_synthD20_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/aigs/ex250_semantic_fp4_dot2_magprod_qcase_synthD20_aig.aig,1,1,413,41,16933,20355,0.831884,1,1,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex250_frontend_magprod_20260608_2254/results/candidates.csv,student/work/ex250_frontend_magprod_20260608_2254/ex250/verilog/ex250_semantic_fp4_dot2_magprod_qcase.v,student/work/ex250_frontend_magprod_20260608_2254/ex250/aigs/ex250_semantic_fp4_dot2_magprod_qcase_synthD20_aig.aig,
ex250,ex250_semantic_fp4_dot2_magprod_qunrolled_norm_synthD20_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_magprod_qunrolled_norm_synthD20_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/verilog/ex250_semantic_fp4_dot2_magprod_qunrolled_norm_synthD20_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/aigs/ex250_semantic_fp4_dot2_magprod_qunrolled_norm_synthD20_aig.aig,1,1,420,41,17220,20355,0.845984,1,1,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex250_frontend_magprod_quant_followup_20260608_2258/results/candidates.csv,student/work/ex250_frontend_magprod_quant_followup_20260608_2258/ex250/verilog/ex250_semantic_fp4_dot2_magprod_qunrolled_norm.v,student/work/ex250_frontend_magprod_quant_followup_20260608_2258/ex250/aigs/ex250_semantic_fp4_dot2_magprod_qunrolled_norm_synthD20_aig.aig,
ex250,ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qcase_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset_aig.aig,1,1,598,43,25714,20355,1.263277,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex250_ex252_ex254_frontend_fp4_qnorm_20260608_2135/results/candidates.csv,student/work/ex250_ex252_ex254_frontend_fp4_qnorm_20260608_2135/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qcase.v,student/work/ex250_ex252_ex254_frontend_fp4_qnorm_20260608_2135/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset_aig.aig,
ex250,ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qcase_synth_preset,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset.aig,1,1,608,43,26144,20355,1.284402,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex250_ex253_ex254_frontend_fp4_delay_struct_20260608_2125/results/candidates.csv,student/work/ex250_ex253_ex254_frontend_fp4_delay_struct_20260608_2125/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qcase.v,student/work/ex250_ex253_ex254_frontend_fp4_delay_struct_20260608_2125/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset.aig,
ex251,ex251_semantic_int3_dot2_prodtable_qcase_abc_g_aig,packed_int3_signmag_dot2_to_e4m3,semantic_int3_dot2_prodtable_qcase_abc_g_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/verilog/ex251_semantic_int3_dot2_prodtable_qcase_abc_g_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/aigs/ex251_semantic_int3_dot2_prodtable_qcase_abc_g_aig.aig,1,1,610,34,20740,39270,0.528139,1,1,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/results/candidates.csv,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/verilog/ex251_semantic_int3_dot2_prodtable_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/aigs/ex251_semantic_int3_dot2_prodtable_qcase_abc_g_aig.aig,
ex251,ex251_semantic_int3_dot2_prodtable_qrange_synth_preset_aig,packed_int3_signmag_dot2_to_e4m3,semantic_int3_dot2_prodtable_qrange_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/verilog/ex251_semantic_int3_dot2_prodtable_qrange_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/aigs/ex251_semantic_int3_dot2_prodtable_qrange_synth_preset_aig.aig,1,1,673,44,29612,39270,0.754062,1,1,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/results/candidates.csv,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/verilog/ex251_semantic_int3_dot2_prodtable_qrange.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/aigs/ex251_semantic_int3_dot2_prodtable_qrange_synth_preset_aig.aig,
ex251,ex251_semantic_int3_dot2_arith_qcase_synth_preset_aig,packed_int3_signmag_dot2_to_e4m3,semantic_int3_dot2_arith_qcase_synth_preset_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/verilog/ex251_semantic_int3_dot2_arith_qcase_synth_preset_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/aigs/ex251_semantic_int3_dot2_arith_qcase_synth_preset_aig.aig,1,1,450,42,18900,39270,0.481283,1,1,semantic_exact,,verified_low_adp_synthflow_or_same_source_fallback,run,student/runs/float_fp8/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/results/candidates.csv,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/verilog/ex251_semantic_int3_dot2_arith_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/aigs/ex251_semantic_int3_dot2_arith_qcase_synth_preset_aig.aig,
ex251,ex251_semantic_int3_dot2_arith_qcase_synth_preset,packed_int3_signmag_dot2_to_e4m3,semantic_int3_dot2_arith_qcase_synth_preset,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/verilog/ex251_semantic_int3_dot2_arith_qcase_synth_preset.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex251/aigs/ex251_semantic_int3_dot2_arith_qcase_synth_preset.aig,1,1,459,42,19278,39270,0.490909,1,1,semantic_exact,,verified_low_adp_synthflow_or_same_source_fallback,run,student/runs/float_fp8/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/results/candidates.csv,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/verilog/ex251_semantic_int3_dot2_arith_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/aigs/ex251_semantic_int3_dot2_arith_qcase_synth_preset.aig,
ex252,ex252_semantic_u2_dot4_balanced_qcase_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_abcD15_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase_abcD15_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_abcD15_aig.aig,1,1,145,21,3045,2603,1.169804,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/results/candidates.csv,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_abcD15_aig.aig,
ex252,ex252_semantic_u2_dot4_balanced_qcase_abcD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_abcD20_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase_abcD20_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_abcD20_aig.aig,1,1,145,21,3045,2603,1.169804,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex252_ex253_frontend_u2_parallel_case_20260608_2230/results/candidates.csv,student/work/ex252_ex253_frontend_u2_parallel_case_20260608_2230/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_parallel_case_20260608_2230/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_abcD20_aig.aig,
ex252,ex252_semantic_u2_dot4_balanced_qcase_parallel_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_parallel_abcD15_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase_parallel_abcD15_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_parallel_abcD15_aig.aig,1,1,145,21,3045,2603,1.169804,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex252_ex253_frontend_u2_parallel_case_20260608_2230/results/candidates.csv,student/work/ex252_ex253_frontend_u2_parallel_case_20260608_2230/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase_parallel.v,student/work/ex252_ex253_frontend_u2_parallel_case_20260608_2230/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_parallel_abcD15_aig.aig,
ex252,ex252_semantic_u2_dot4_balanced_threshold_fields_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_threshold_fields_abcD15_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/verilog/ex252_semantic_u2_dot4_balanced_threshold_fields_abcD15_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex252/aigs/ex252_semantic_u2_dot4_balanced_threshold_fields_abcD15_aig.aig,1,1,144,22,3168,2603,1.217057,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/results/candidates.csv,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/verilog/ex252_semantic_u2_dot4_balanced_threshold_fields.v,student/work/ex250_ex252_ex253_frontend_field_threshold_20260608_2218/ex252/aigs/ex252_semantic_u2_dot4_balanced_threshold_fields_abcD15_aig.aig,
ex253,ex253_semantic_u2_sum8_popcount_bitformula_default,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_bitformula_default,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula_default.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_default.aig,1,1,127,19,2413,1845,1.307859,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex252_ex253_frontend_bitformula_20260608_2240/results/candidates.csv,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_default.aig,
ex253,ex253_semantic_u2_sum8_popcount_threshold_fields_abcD15_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_threshold_fields_abcD15_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/verilog/ex253_semantic_u2_sum8_popcount_threshold_fields_abcD15_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/aigs/ex253_semantic_u2_sum8_popcount_threshold_fields_abcD15_aig.aig,1,1,131,19,2489,1845,1.349051,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex252_ex253_frontend_handmul_popthreshold_20260608_2229/results/candidates.csv,student/work/ex252_ex253_frontend_handmul_popthreshold_20260608_2229/ex253/verilog/ex253_semantic_u2_sum8_popcount_threshold_fields.v,student/work/ex252_ex253_frontend_handmul_popthreshold_20260608_2229/ex253/aigs/ex253_semantic_u2_sum8_popcount_threshold_fields_abcD15_aig.aig,
ex253,ex253_semantic_u2_sum8_balanced_laneqcase_abcD15_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_balanced_laneqcase_abcD15_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/verilog/ex253_semantic_u2_sum8_balanced_laneqcase_abcD15_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/aigs/ex253_semantic_u2_sum8_balanced_laneqcase_abcD15_aig.aig,1,1,126,20,2520,1845,1.365854,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/results/candidates.csv,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex253/verilog/ex253_semantic_u2_sum8_balanced_laneqcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex253/aigs/ex253_semantic_u2_sum8_balanced_laneqcase_abcD15_aig.aig,
ex253,ex253_semantic_u2_sum8_balanced_laneqcase_abcD20_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_balanced_laneqcase_abcD20_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/verilog/ex253_semantic_u2_sum8_balanced_laneqcase_abcD20_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex253/aigs/ex253_semantic_u2_sum8_balanced_laneqcase_abcD20_aig.aig,1,1,126,20,2520,1845,1.365854,1,0,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex252_ex253_frontend_u2_parallel_case_20260608_2230/results/candidates.csv,student/work/ex252_ex253_frontend_u2_parallel_case_20260608_2230/ex253/verilog/ex253_semantic_u2_sum8_balanced_laneqcase.v,student/work/ex252_ex253_frontend_u2_parallel_case_20260608_2230/ex253/aigs/ex253_semantic_u2_sum8_balanced_laneqcase_abcD20_aig.aig,
ex254,ex254_semantic_e4add_fp4product_grs_abcD15_aig,e4m3_accumulator_plus_fp4_e2m1_product,semantic_e4add_fp4product_grs_abcD15_aig,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex254/verilog/ex254_semantic_e4add_fp4product_grs_abcD15_aig.v,student/seeds/float_fp8/ex240_ex254_backend_candidates_20260608_2327/ex254/aigs/ex254_semantic_e4add_fp4product_grs_abcD15_aig.aig,1,1,664,56,37184,38220,0.972894,1,1,semantic_exact,,verified_low_adp_distinct_verilog_alternative,run,student/runs/float_fp8/ex254_frontend_fp4_product_e4add_20260608_2210/results/candidates.csv,student/work/ex254_frontend_fp4_product_e4add_20260608_2210/ex254/verilog/ex254_semantic_e4add_fp4product_grs.v,student/work/ex254_frontend_fp4_product_e4add_20260608_2210/ex254/aigs/ex254_semantic_e4add_fp4product_grs_abcD15_aig.aig,
