agent_id,domain,case,candidate,method_signature,sim_status,log_path,source_csv,notes,aig_path,area,delay,adp,old_adp
arith-unary-r2,fp16,ex223,ex223_log_nested_low13_hi4_abc_g_aig,ex223|fp16_log|log_nested_low13_hi4|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,fp16,ex223,ex223_log_nested_low14_hi4_abc_g_aig,ex223|fp16_log|log_nested_low14_hi4|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,fp16,ex225,ex225_log_nested_low13_hi4_abc_g_aig,ex225|fp16_log10|log_nested_low13_hi4|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,fp16,ex225,ex225_log_nested_low14_hi4_abc_g_aig,ex225|fp16_log10|log_nested_low14_hi4|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,fp16,ex223,ex223_fp16_log_manual_ex223_sign_bit14,ex223|fp16_log|manual_ex223_sign_bit14|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,fp16,ex223,ex223_fp16_log_special_casez_sign_bits11_12,ex223|fp16_log|special_casez_sign_bits11_12|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,fp16,ex225,ex225_fp16_log10_manual_ex225_bitvec14_12_9_bit13,ex225|fp16_log10|manual_ex225_bitvec14_12_9_bit13|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,fp16,ex225,ex225_fp16_log10_special_casez_sign_bits11_12,ex225|fp16_log10|special_casez_sign_bits11_12|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex260,ex260_smul_baugh_wooley_column_arith_abc_g_aig,ex260|signed low4_high4:a*b|baugh_wooley_column_arith+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex260,ex260_smul_direct_signed_abc_g_aig,ex260|signed low4_high4:a*b|direct_signed+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex260,ex260_smul_booth_radix4_csa_cla_abc_g_aig,ex260|signed low4_high4:a*b|booth_radix4_csa_cla+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex260,ex260_smul_case_b_signed_const_abc_g_aig,ex260|signed low4_high4:a*b|case_b_signed_const+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_abc_g_aig,ex266|unsigned low5_high5:a/b dbz=max|cof_bhi1_ahi1_bitbdd_wordmux+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d10,ex266|unsigned low5_high5:a/b dbz=max|cof_bhi1_ahi1_bitbdd_wordmux+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_ex266_cof_bhi1_a4_bitbdd_abc_g_aig,ex266|unsigned low5_high5:a/b dbz=max|ex266_cof_bhi1_a4_bitbdd+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_ex266_cof_bhi1_a4_bitbdd_synth_preset_d10,ex266|unsigned low5_high5:a/b dbz=max|ex266_cof_bhi1_a4_bitbdd+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_ex266_cof_bhi2_bitbdd_wordmux_abc_g_aig,ex266|unsigned low5_high5:a/b dbz=max|ex266_cof_bhi2_bitbdd_wordmux+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_ex266_cof_bhi2_bitbdd_wordmux_synth_preset_d10,ex266|unsigned low5_high5:a/b dbz=max|ex266_cof_bhi2_bitbdd_wordmux+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_radix4_compact_digit_abc_g_aig,ex266|unsigned low5_high5:a/b dbz=max|radix4_compact_digit+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_radix4_compact_digit_synth_preset_d10,ex266|unsigned low5_high5:a/b dbz=max|radix4_compact_digit+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_denom_lz_range_smallcase_abc_g_aig,ex266|unsigned low5_high5:a/b dbz=max|denom_lz_range_smallcase+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_denom_lz_range_smallcase_synth_preset_d10,ex266|unsigned low5_high5:a/b dbz=max|denom_lz_range_smallcase+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_ex266_parallel_threshold_abc_g_aig,ex266|unsigned low5_high5:a/b dbz=max|ex266_parallel_threshold+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex266,ex266_udiv_ex266_parallel_threshold_synth_preset_d10,ex266|unsigned low5_high5:a/b dbz=max|ex266_parallel_threshold+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex276,ex276_isqrt_prefix3_ge_tree_lsb_abc_g_aig,ex276|unsigned_floor_isqrt|prefix3_ge_tree_lsb+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex276,ex276_isqrt_prefix3_ge_tree_lsb_synth_preset_d10,ex276|unsigned_floor_isqrt|prefix3_ge_tree_lsb+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex276,ex276_isqrt_cofbdd4_reverse_abc_g_aig,ex276|unsigned_floor_isqrt|cofbdd4_reverse+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex276,ex276_isqrt_cofbdd4_reverse_synth_preset_d10,ex276|unsigned_floor_isqrt|cofbdd4_reverse+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex276,ex276_isqrt_radix4_wires_abc_g_aig,ex276|unsigned_floor_isqrt|radix4_wires+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex276,ex276_isqrt_radix4_wires_synth_preset_d10,ex276|unsigned_floor_isqrt|radix4_wires+synth_preset_d10|synth_preset_d10,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex273,ex273_square_wallace_square_factored_csel8_abc_g_aig,ex273|unsigned_square_x_times_x|wallace_square_factored_csel8+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex273,ex273_square_wallace_square_factored_csel8_synth_preset_d24,ex273|unsigned_square_x_times_x|wallace_square_factored_csel8+synth_preset_d24|synth_preset_d24,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex273,ex273_square_hybrid_bddtop4_trunc_csel10_abc_g_aig,ex273|unsigned_square_x_times_x|hybrid_bddtop4_trunc_csel10+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex273,ex273_square_hybrid_bddtop4_trunc_csel10_synth_preset_d24,ex273|unsigned_square_x_times_x|hybrid_bddtop4_trunc_csel10+synth_preset_d24|synth_preset_d24,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex273,ex273_square_hybrid_bddtop2_trunc_csel10_abc_g_aig,ex273|unsigned_square_x_times_x|hybrid_bddtop2_trunc_csel10+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex273,ex273_square_hybrid_bddtop2_trunc_csel10_synth_preset_d24,ex273|unsigned_square_x_times_x|hybrid_bddtop2_trunc_csel10+synth_preset_d24|synth_preset_d24,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex274,ex274_square_wallace_square_factored_csel8_abc_g_aig,ex274|unsigned_square_x_times_x|wallace_square_factored_csel8+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex274,ex274_square_wallace_square_factored_csel8_synth_preset_d24,ex274|unsigned_square_x_times_x|wallace_square_factored_csel8+synth_preset_d24|synth_preset_d24,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex274,ex274_square_hybrid_bddtop4_trunc_csel10_abc_g_aig,ex274|unsigned_square_x_times_x|hybrid_bddtop4_trunc_csel10+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex274,ex274_square_hybrid_bddtop4_trunc_csel10_synth_preset_d24,ex274|unsigned_square_x_times_x|hybrid_bddtop4_trunc_csel10+synth_preset_d24|synth_preset_d24,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex274,ex274_square_hybrid_bddtop2_trunc_csel10_abc_g_aig,ex274|unsigned_square_x_times_x|hybrid_bddtop2_trunc_csel10+abc_g_aig|abc_g_aig,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
arith-unary-r2,integer,ex274,ex274_square_hybrid_bddtop2_trunc_csel10_synth_preset_d24,ex274|unsigned_square_x_times_x|hybrid_bddtop2_trunc_csel10+synth_preset_d24|synth_preset_d24,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/simulation_results.csv,truth-derived or generator-side exactness; no iverilog simulation run,,,,,
bf16-extra-r2,bf16,ex200,ex200_r2_sepfield_e4m3s0_b14bh2,ex200|bf16_extra_r2_field_residual|bf16_exp|sep_fields_e4_m3_s0_bits_14_bh2|shared sign_exp constants plus field-local mantissa hi/lo residuals|yosys_default_abc_and|abc_xf_official_evaluate|separate_fields_selected_bit14,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex200,ex200_r2_delta_m64h2_b15bh2,ex200|bf16_extra_r2_delta_pair_residual|bf16_exp|delta_pair_mant64_hilo2_bits_15_bh2|shared exp base pair plus mantissa hi2 XOR delta residual|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_selected_bit15,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex200,ex200_r2_dg_delta_m64h2_b14,ex200|bf16_extra_r2_decision_graph_residual|bf16_exp|delta_pair_mant64_hilo2_decision_graph_bit14|shared exp base pair plus selected-bit input decision graph|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_dg_bit14,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex201,ex201_r2_sepfield_e2m4s0_b3bh2,ex201|bf16_extra_r2_field_residual|bf16_exp2|sep_fields_e2_m4_s0_bits_3_bh2|shared sign_exp constants plus field-local mantissa hi4 residuals|yosys_default_abc_and|abc_xf_official_evaluate|separate_fields_selected_bit3,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex201,ex201_r2_delta_m64h2_b3bh2,ex201|bf16_extra_r2_delta_pair_residual|bf16_exp2|delta_pair_mant64_hilo2_bits_3_bh2|shared exp base pair plus mantissa hi2 XOR delta residual|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_selected_bit3,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex201,ex201_r2_dg_delta_m64h2_b3,ex201|bf16_extra_r2_decision_graph_residual|bf16_exp2|delta_pair_mant64_hilo2_decision_graph_bit3|shared exp base pair plus selected-bit input decision graph|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_dg_bit3,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex214,ex214_r2_sepfield_e4m4s0_b13bh2,ex214|bf16_extra_r2_field_residual|bf16_reciprocal_square|sep_fields_e4_m4_s0_bits_13_bh2|shared sign_exp constants plus field-local mantissa hi4 residuals|yosys_default_abc_and|abc_xf_official_evaluate|separate_fields_selected_bit13,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex214,ex214_r2_delta_m64h2_b13cmp,ex214|bf16_extra_r2_delta_pair_residual|bf16_reciprocal_square|delta_pair_mant64_hilo2_bits_13_cmp|shared exp base pair plus mantissa hi2 XOR delta residual|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_selected_bit13,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex215,ex215_r2_sepfield_e3m4s3_b9bh2,ex215|bf16_extra_r2_field_residual|bf16_reciprocal_sqrt|sep_fields_e3_m4_s3_bits_9_bh2|shared sign_exp constants plus field-local mantissa hi4 residuals|yosys_default_abc_and|abc_xf_official_evaluate|separate_fields_selected_bit9,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex215,ex215_r2_delta_m64h2_b9bh2,ex215|bf16_extra_r2_delta_pair_residual|bf16_reciprocal_sqrt|delta_pair_mant64_hilo2_bits_9_bh2|shared exp base pair plus mantissa hi2 XOR delta residual|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_selected_bit9,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex216,ex216_r2_sepfield_e4m4s4_b14bh2,ex216|bf16_extra_r2_field_residual|bf16_cube|sep_fields_e4_m4_s4_bits_14_bh2|shared sign_exp constants plus field-local mantissa hi4 residuals|yosys_default_abc_and|abc_xf_official_evaluate|separate_fields_selected_bit14,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex216,ex216_r2_delta_m64h2_b14cmp,ex216|bf16_extra_r2_delta_pair_residual|bf16_cube|delta_pair_mant64_hilo2_bits_14_cmp|shared exp base pair plus mantissa hi2 XOR delta residual|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_selected_bit14,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex216,ex216_r2_dg_delta_m64h2_b14,ex216|bf16_extra_r2_decision_graph_residual|bf16_cube|delta_pair_mant64_hilo2_decision_graph_bit14|shared exp base pair plus selected-bit input decision graph|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_dg_bit14,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex219,ex219_r2_sepfield_e3m4s3_b6bh2,ex219|bf16_extra_r2_field_residual|bf16_reciprocal_cbrt|sep_fields_e3_m4_s3_bits_6_bh2|shared sign_exp constants plus field-local mantissa hi4 residuals|yosys_default_abc_and|abc_xf_official_evaluate|separate_fields_selected_bit6,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex219,ex219_r2_delta_m64h2_b6cmp,ex219|bf16_extra_r2_delta_pair_residual|bf16_reciprocal_cbrt|delta_pair_mant64_hilo2_bits_6_cmp|shared exp base pair plus mantissa hi2 XOR delta residual|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_selected_bit6,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
bf16-extra-r2,bf16,ex219,ex219_r2_dg_delta_m64h2_b6,ex219|bf16_extra_r2_decision_graph_residual|bf16_reciprocal_cbrt|delta_pair_mant64_hilo2_decision_graph_bit6|shared exp base pair plus selected-bit input decision graph|yosys_default_abc_and|abc_xf_official_evaluate|posneg_pair_dg_bit6,not_run,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/bf16-extra-r2/simulation_results.csv,iverilog simulation skipped; official evaluate.py used for equivalence and ADP,,,,,
fp16-extra-r2,fp16,ex221,ex221_varying_signexp_nested_low10_hi5_abc_g_aig,ex221|fp16_exp2_field_shell|active_signexp_nested_low10_hi5|shared sign-exp decode plus high output run trees and low10 nested LUT|yosys_abc_g_aig|abc_xf_official_evaluate|active_signexp_low10_hi5,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex221/official_eval/ex221_varying_signexp_nested_low10_hi5_abc_g_aig/ex221_varying_signexp_nested_low10_hi5_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex221,ex221_varying_signexp_nested_low9_hi6_abc_g_aig,ex221|fp16_exp2_field_shell|active_signexp_nested_low9_hi6|shared sign-exp decode plus high output run trees and low9 nested LUT|yosys_abc_g_aig|abc_xf_official_evaluate|active_signexp_low9_hi6,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex221/official_eval/ex221_varying_signexp_nested_low9_hi6_abc_g_aig/ex221_varying_signexp_nested_low9_hi6_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex221,ex221_varying_signexp_wordmode_mh5_abc_g_aig,ex221|fp16_exp2_field_shell|active_signexp_wordmode_mh5|shared sign-exp decode plus per mant_hi mode default residuals|yosys_abc_g_aig|abc_xf_official_evaluate|wordmode_mant_hi5,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex221/official_eval/ex221_varying_signexp_wordmode_mh5_abc_g_aig/ex221_varying_signexp_wordmode_mh5_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex224,ex224_posnormal_wordmode_mh5_abc_g_aig,ex224|fp16_log2_non_nested_residual|positive_normal_wordmode_mh5|shared special sign-exp decode plus per mant_hi word-mode defaults|yosys_abc_g_aig|abc_xf_official_evaluate|non_nested_wordmode_mant_hi5,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex224/official_eval/ex224_posnormal_wordmode_mh5_abc_g_aig/ex224_posnormal_wordmode_mh5_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
