case,domain,agent_id,hypothesis,method_signature,status,evidence_path,notes,representation,reason
ex204,,mixed-r24,,ex204|bf16_log2_arithbase_delta_hilo4_neighbor|hilo4 selected-bit correction over arithmetic exponent base|shared exponent base plus selected output-bit correction tables|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex204/logs/ex204_r24_bf16_log2_log2_arithbase_delta_hilo4_bits_11_14_bh3_abc_g_gates.evaluate.py.log,official evaluate.py OK but ADP 26316 does not beat frontend 25670; reference 15180,,
ex204,,mixed-r24,,ex204|bf16_log2_arithbase_delta_bitgroup_neighbor|hilo3 selected-bit correction with smaller bit_hi grouping|shared exponent base plus selected output-bit correction tables|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex204/logs/ex204_r24_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh2_abc_g_gates.evaluate.py.log,official evaluate.py OK but ADP 26095 does not beat frontend 25670; reference 15180,,
ex218,,mixed-r24,,ex218|bf16_reciprocal_cube_delta_pair_selected_bits|delta-pair mode hilo3 with selected high-bit grouped LUT|shared delta pair plus selected output-bit correction|abc_g_aig|DAZ_reciprocal_cube_BF16_RNE_FTZ|grouped word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex218/logs/ex218_r24_bf16_recip_cube_delta_pair_mode_hilo3_bits_14_15_bh3_abc_g_aig.evaluate.py.log,official evaluate.py OK but ADP 7560 does not beat frontend 5941; reference 3222,,
ex218,,mixed-r24,,ex218|bf16_reciprocal_cube_field_selector_gateflow|separate exp/mant/sign field selector gate-set variant|shared sign/exp/mant field decode without value-case replay|abc_g_gates|DAZ_reciprocal_cube_BF16_RNE_FTZ|field-reassembled word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex218/logs/ex218_r24_bf16_recip_cube_sep_fields_e3_m3_s3_abc_g_gates.evaluate.py.log,official evaluate.py OK but ADP 13575 does not beat frontend 5941; reference 3222,,
ex274,,mixed-r24,,ex274|unsigned square hybrid selected-top-BDD order neighbor|top3 truncated shared BDD with center order|shared selected top-output BDD and center-ordered residual|synth_preset_d16|unsigned_16_square|full square word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex274/logs/ex274_r24_square_frontend_hybrid_bddtop3_trunc_order_center_synth_preset_d16.evaluate.py.log,official evaluate.py OK but ADP 46248 does not beat frontend 41370; reference 21630,,
ex274,,mixed-r24,,ex274|unsigned square hybrid selected-top-BDD hcla neighbor|top3 truncated shared BDD with hCLA4 merge|shared selected top-output BDD and hybrid-CLA residual|synth_preset_d16|unsigned_16_square|full square word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex274/logs/ex274_r24_square_frontend_hybrid_bddtop3_trunc_hcla4_synth_preset_d16.evaluate.py.log,official evaluate.py OK but ADP 53053 does not beat frontend 41370; reference 21630,,
ex274,,mixed-r24,,ex274|unsigned square hybrid selected-top-BDD factored neighbor|top2 truncated shared BDD with factored residual|shared selected top-output BDD and factored arithmetic residual|synth_preset_d16|unsigned_16_square|full square word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex274/logs/ex274_r24_square_frontend_hybrid_bddtop2_trunc_factored_synth_preset_d16.evaluate.py.log,official evaluate.py OK but ADP 59020 does not beat frontend 41370; reference 21630,,
ex274,,mixed-r24,,ex274|unsigned square hybrid selected-top-BDD hcla top2 neighbor|top2 truncated shared BDD with hCLA4 merge|shared selected top-output BDD and hybrid-CLA residual|synth_preset_d16|unsigned_16_square|full square word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex274/logs/ex274_r24_square_frontend_hybrid_bddtop2_trunc_hcla4_synth_preset_d16.evaluate.py.log,official evaluate.py OK but ADP 59353 does not beat frontend 41370; reference 21630,,
ex274,,mixed-r24,,ex274|unsigned square hybrid selected-top-BDD csel neighbor|top3 truncated shared BDD with carry-select residual|shared selected top-output BDD and carry-select residual|synth_preset_d16|unsigned_16_square|full square word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex274/logs/ex274_r24_square_frontend_hybrid_bddtop3_trunc_csel4_synth_preset_d16.evaluate.py.log,official evaluate.py OK but ADP 44440 does not beat frontend 41370; reference 21630,,
ex204,,mixed-r24,,ex204|bf16_log2_arithbase_delta_bitgroup_bh1|hilo3 selected-bit correction with bit_hi1 grouping|shared exponent base plus selected output-bit correction tables|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex204/logs/ex204_r24_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh1_abc_g_gates.evaluate.py.log,official evaluate.py OK but ADP 27684 does not beat frontend 25670; reference 15180,,
ex204,,mixed-r24,,ex204|bf16_log2_arithbase_delta_bitgroup_bh4|hilo3 selected-bit correction with bit_hi4 grouping|shared exponent base plus selected output-bit correction tables|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex204/logs/ex204_r24_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh4_abc_g_gates.evaluate.py.log,official evaluate.py OK but ADP 27432 does not beat frontend 25670; reference 15180,,
ex204,,mixed-r24,,ex204|bf16_log2_arithbase_delta_extra_bit10|hilo3 selected-bit correction with extra bit10|shared exponent base plus selected output-bit correction tables|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex204/logs/ex204_r24_bf16_log2_log2_arithbase_delta_hilo3_bits_10_11_14_bh2_abc_g_gates.evaluate.py.log,official evaluate.py OK but ADP 26588 does not beat frontend 25670; reference 15180,,
ex204,,mixed-r24,,ex204|bf16_log2_arithbase_delta_extra_bit13|hilo3 selected-bit correction with extra bit13|shared exponent base plus selected output-bit correction tables|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex204/logs/ex204_r24_bf16_log2_log2_arithbase_delta_hilo3_bits_11_13_14_bh2_abc_g_gates.evaluate.py.log,official evaluate.py OK but ADP 27360 does not beat frontend 25670; reference 15180,,
ex260,,mixed-r24,,ex260|signed multiplier centered correction flow neighbor|Baugh-Wooley centered Wallace rows with reverse hybrid CLA3|shared signed partial products and centered correction columns|synth_preset_d9|signed_low4_high4_multiply|product word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex260/logs/ex260_r24_signed_mul_baugh_wooley_wallace_center_rhcla3_synth_preset_d9.evaluate.py.log,official evaluate.py OK but ADP 1260 does not beat frontend 1144; reference 657,,
ex260,,mixed-r24,,ex260|signed multiplier reverse hcla3 neighbor|reverse Baugh-Wooley Wallace rows with hCLA3|shared signed partial products and correction columns|abc_g_aig|signed_low4_high4_multiply|product word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex260/logs/ex260_r24_signed_mul_baugh_wooley_wallace_rev_hcla3_abc_g_aig.evaluate.py.log,official evaluate.py OK but ADP 1320 does not beat frontend 1144; reference 657,,
ex266,,mixed-r24,,ex266|unsigned divider hybrid top-bit d8 flow neighbor|top quotient bit deeper cofactor and low-bit shallow cofactor|shared low/top quotient BDD groups with lower delay-target flow|synth_preset_d8|unsigned_low5_high5_div_dbz_sat|quotient word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex266/logs/ex266_r24_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d8.evaluate.py.log,official evaluate.py OK but ADP 1628 does not beat frontend 1480; reference 848,,
ex266,,mixed-r24,,ex266|unsigned divider hybrid top2 aig flow neighbor|top2 quotient bits deeper a43 cofactor and low-bit shallow cofactor|shared low/top quotient BDD groups with aig gate flow|abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex266/logs/ex266_r24_int_highgap_udiv_ex266_hybrid_top2_a43_abc_g_aig.evaluate.py.log,official evaluate.py OK but ADP 1661 does not beat frontend 1480; reference 848,,
ex276,,mixed-r24,,ex276|isqrt hand high-bit prefix4 d8 flow neighbor|hand q4/q3 formulas plus prefix4 ge low bits|shared high-bit range predicates and delay-target prefix4 residuals|synth_preset_d8|floor_isqrt_10_to_5|sqrt word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex276/logs/ex276_r24_int_highgap_isqrt_p4ge_hand_hi_synth_preset_d8.evaluate.py.log,official evaluate.py OK but ADP 1188 does not beat frontend 1010; reference 632,,
ex276,,mixed-r24,,ex276|isqrt hand high-bit prefix4 abc d8 flow neighbor|hand q4/q3 formulas plus prefix4 ge low bits|shared high-bit range predicates and abc delay-target prefix4 residuals|abc_g_aig_d8|floor_isqrt_10_to_5|sqrt word,equivalent_nonwinning,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex276/logs/ex276_r24_int_highgap_isqrt_p4ge_hand_hi_abc_g_aig_d8.evaluate.py.log,official evaluate.py OK but ADP 1243 does not beat frontend 1010; reference 632,,
ex292,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex292|unknown_large_r24|current_source_synthflow_variant|ex292_r24_current_source_abc_g_aig_d18|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex292/logs/ex292_r24_current_source_abc_g_aig_d18.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=142170; reference=84854,current_source_synthflow_variant,did not beat current frontend best
ex292,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex292|unknown_large_r24|current_source_synthflow_variant|ex292_r24_current_source_abc_g_and_mux|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex292/logs/ex292_r24_current_source_abc_g_and_mux.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=142170; reference=84854,current_source_synthflow_variant,did not beat current frontend best
ex292,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex292|unknown_large_r24|current_source_synthflow_variant|ex292_r24_current_source_extra_opt_share|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex292/logs/ex292_r24_current_source_extra_opt_share.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=142170; reference=84854,current_source_synthflow_variant,did not beat current frontend best
ex292,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex292|unknown_large_r24|current_source_synthflow_variant|ex292_r24_current_source_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex292/logs/ex292_r24_current_source_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=142170; reference=84854,current_source_synthflow_variant,did not beat current frontend best
ex292,unknown,unknown-large-r24,global state/permutation-like transform with output-grouped BDD sharing,ex292|unknown_large_r24|output_grouped_bdd_pools_even_odd_planes|ex292_r24_output_grouped_bdd_pools_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex292/logs/ex292_r24_output_grouped_bdd_pools_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=142170; reference=84854,output_grouped_bdd_pools_even_odd_planes,did not beat current frontend best
ex294,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex294|unknown_large_r24|current_source_synthflow_variant|ex294_r24_current_source_abc_g_aig|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex294/logs/ex294_r24_current_source_abc_g_aig.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=246698; reference=133365,current_source_synthflow_variant,did not beat current frontend best
ex294,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex294|unknown_large_r24|current_source_synthflow_variant|ex294_r24_current_source_abc_g_aig_d18|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex294/logs/ex294_r24_current_source_abc_g_aig_d18.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=246698; reference=133365,current_source_synthflow_variant,did not beat current frontend best
ex294,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex294|unknown_large_r24|current_source_synthflow_variant|ex294_r24_current_source_abc_g_and_mux|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex294/logs/ex294_r24_current_source_abc_g_and_mux.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=246698; reference=133365,current_source_synthflow_variant,did not beat current frontend best
ex294,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex294|unknown_large_r24|current_source_synthflow_variant|ex294_r24_current_source_extra_opt_share|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex294/logs/ex294_r24_current_source_extra_opt_share.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=246698; reference=133365,current_source_synthflow_variant,did not beat current frontend best
ex294,unknown,unknown-large-r24,global state/permutation-like transform with output-grouped BDD sharing,ex294|unknown_large_r24|output_grouped_bdd_pools_even_odd_planes|ex294_r24_output_grouped_bdd_pools_abc_g_aig|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex294/logs/ex294_r24_output_grouped_bdd_pools_abc_g_aig.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=246698; reference=133365,output_grouped_bdd_pools_even_odd_planes,did not beat current frontend best
ex294,unknown,unknown-large-r24,global state/permutation-like transform with output-grouped BDD sharing,ex294|unknown_large_r24|output_grouped_bdd_pools_even_odd_planes|ex294_r24_output_grouped_bdd_pools_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex294/logs/ex294_r24_output_grouped_bdd_pools_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=246698; reference=133365,output_grouped_bdd_pools_even_odd_planes,did not beat current frontend best
ex295,unknown,unknown-large-r24,cyclic 2-bit-symbol exact split with per-cell majority defaults,ex295|unknown_large_r24|cell_grouped_symbol_plane_majority_default|ex295_r24_cell_grouped_symbol_plane_majority_default_abc_g_aig|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_cell_grouped_symbol_plane_majority_default_abc_g_aig.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064,cell_grouped_symbol_plane_majority_default,did not beat current frontend best
ex295,unknown,unknown-large-r24,cyclic 2-bit-symbol exact split with per-cell majority defaults,ex295|unknown_large_r24|cell_grouped_symbol_plane_majority_default|ex295_r24_cell_grouped_symbol_plane_majority_default_abc_g_aig_d14|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_cell_grouped_symbol_plane_majority_default_abc_g_aig_d14.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064,cell_grouped_symbol_plane_majority_default,did not beat current frontend best
ex295,unknown,unknown-large-r24,cyclic 2-bit-symbol exact split with per-cell majority defaults,ex295|unknown_large_r24|cell_grouped_symbol_plane_majority_default|ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064,cell_grouped_symbol_plane_majority_default,did not beat current frontend best
ex295,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex295|unknown_large_r24|current_source_synthflow_variant|ex295_r24_current_source_abc_g_aig_d14|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_current_source_abc_g_aig_d14.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064,current_source_synthflow_variant,did not beat current frontend best
ex295,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex295|unknown_large_r24|current_source_synthflow_variant|ex295_r24_current_source_abc_g_aig_d16|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_current_source_abc_g_aig_d16.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064,current_source_synthflow_variant,did not beat current frontend best
ex295,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex295|unknown_large_r24|current_source_synthflow_variant|ex295_r24_current_source_extra_opt_share|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_current_source_extra_opt_share.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064,current_source_synthflow_variant,did not beat current frontend best
ex295,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex295|unknown_large_r24|current_source_synthflow_variant|ex295_r24_current_source_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_current_source_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064,current_source_synthflow_variant,did not beat current frontend best
ex297,unknown,unknown-large-r24,cyclic 2-bit-symbol exact split with per-cell majority defaults,ex297|unknown_large_r24|cell_grouped_symbol_plane_majority_default|ex297_r24_cell_grouped_symbol_plane_majority_default_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/logs/ex297_r24_cell_grouped_symbol_plane_majority_default_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=569592; reference=225900,cell_grouped_symbol_plane_majority_default,did not beat current frontend best
ex297,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex297|unknown_large_r24|current_source_synthflow_variant|ex297_r24_current_source_abc_g_aig_d16|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/logs/ex297_r24_current_source_abc_g_aig_d16.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=569592; reference=225900,current_source_synthflow_variant,did not beat current frontend best
ex297,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex297|unknown_large_r24|current_source_synthflow_variant|ex297_r24_current_source_abc_g_aig_d18|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/logs/ex297_r24_current_source_abc_g_aig_d18.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=569592; reference=225900,current_source_synthflow_variant,did not beat current frontend best
ex297,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex297|unknown_large_r24|current_source_synthflow_variant|ex297_r24_current_source_extra_opt_share|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/logs/ex297_r24_current_source_extra_opt_share.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=569592; reference=225900,current_source_synthflow_variant,did not beat current frontend best
ex297,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex297|unknown_large_r24|current_source_synthflow_variant|ex297_r24_current_source_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex297/logs/ex297_r24_current_source_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=569592; reference=225900,current_source_synthflow_variant,did not beat current frontend best
ex299,unknown,unknown-large-r24,cyclic 2-bit-symbol exact split with per-cell majority defaults,ex299|unknown_large_r24|cell_grouped_symbol_plane_majority_default|ex299_r24_cell_grouped_symbol_plane_majority_default_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/logs/ex299_r24_cell_grouped_symbol_plane_majority_default_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=2487261; reference=1013807,cell_grouped_symbol_plane_majority_default,did not beat current frontend best
ex299,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex299|unknown_large_r24|current_source_synthflow_variant|ex299_r24_current_source_abc_g_aig_d18|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/logs/ex299_r24_current_source_abc_g_aig_d18.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=2487261; reference=1013807,current_source_synthflow_variant,did not beat current frontend best
ex299,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex299|unknown_large_r24|current_source_synthflow_variant|ex299_r24_current_source_abc_g_aig_d21|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/logs/ex299_r24_current_source_abc_g_aig_d21.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=2487261; reference=1013807,current_source_synthflow_variant,did not beat current frontend best
ex299,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex299|unknown_large_r24|current_source_synthflow_variant|ex299_r24_current_source_extra_opt_share|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/logs/ex299_r24_current_source_extra_opt_share.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=2487261; reference=1013807,current_source_synthflow_variant,did not beat current frontend best
ex299,unknown,unknown-large-r24,state/cell interleaved selector exact split,ex299|unknown_large_r24|current_source_synthflow_variant|ex299_r24_current_source_synth_preset|official_evaluate_py,EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex299/logs/ex299_r24_current_source_synth_preset.evaluate.py.log,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=2487261; reference=1013807,current_source_synthflow_variant,did not beat current frontend best
ex288,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex288|hamming_weight_preserving_lossy_routing_normalizer|bucket-key_exact-cover_or_MDD_source|evidence_backed_blocker_no_rtl|not_synthesized|official_evaluate_py_required_for_success|full_word,blocked_before_rtl,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex288/notes/high_level_dossier.md,"Prior ex288 evidence: exact bucket key needs 13824 mapped keys; limited exact cover still needs 637..2524 cubes per bit and multi-valued MDD width remains 751, so no new RTL is defensible. reference=16394; current_frontend=31598",bucket-key exact-cover or MDD source,no materially new exact candidate without repeating low-value method
ex288,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex288|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_onehot_group_bits_0_14_1_13_2_12_keybdd_6_7|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex288/notes/ex288_r24_f10_bits_0_14_1_13_2_12_onehot_group_keybdd_6_7_abc_g_aig.md,"exact symmetry cofactor class-onehot model over 32768 inputs; pairs=4:5,6:7,8:9; order=interleave; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:14:1:13:2:12; inner_bits=3:4:5:6:7:8:9:10:11; classes=64; group_nodes=172:162:155:162:156:127:138:127:138:137:110:126:129:117:125:120:129:129:129:135:139:127:128:126:151:110:145:120:132:108:153:118:133:129:120:118:157:102:131:103:105:127:103:127:127:112:140:116:138:124:125:135:145:101:150:111:114:164:101:164:110:108:133:119; total_group_nodes=8272; anf_bits=; key_bdd_bits=bits=6:7:nodes=453; popcount_repair_bits=; parity_repair_bits=",pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
