case,domain,agent_id,candidate_id,hypothesis,variant,method_signature,representation,shared_structure,synth_flow,semantics,output_grouping,verilog_path,aig_path,evaluate_log,verified_truth,equivalent,area,delay,adp,current_frontend_adp,reference_adp,beats_current_frontend,beats_reference,notes,sharing_strategy,simulation_pass,synthesized,current_overall_adp,beats_frontend,beats_overall,yosys_log,official_output_dir,runtime_sec
ex248,float_fp8,fp8-b-r27,ex248_r27b_fmod_norm_by_eff_synth_preset_aig,E5M2FN packed fmod low mod high,fmod_norm_by_eff_synth_preset_aig,ex248|E5M2FN packed fmod low mod high|periodic residue with normalizer cofactored by denominator exponent|shared divisor-period residue; normalizer grouped by eff then remainder|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|eff_cofactored_norm|fp8_b_r27,periodic residue with normalizer cofactored by denominator exponent,shared divisor-period residue; normalizer grouped by eff then remainder,synth_preset_aig,exact_e5m2fn_fmod_low_mod_high,eff_cofactored_norm,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/verilog/ex248_r27b_fmod_norm_by_eff_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/aigs/ex248_r27b_fmod_norm_by_eff_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_norm_by_eff_synth_preset_aig.evaluate.py.log,1,1,301,30,9030,7938,4180,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.826; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_norm_by_eff_synth_preset_aig.yosys.log,shared divisor-period residue; normalizer grouped by eff then remainder,,,,0,,,,
ex248,float_fp8,fp8-b-r27,ex248_r27b_fmod_split_norm_bits_abc_g_aig,E5M2FN packed fmod low mod high,fmod_split_norm_bits_abc_g_aig,ex248|E5M2FN packed fmod low mod high|periodic residue with kept normalizer boundary|shared divisor-period residue and kept normalization cofactor function|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|kept_norm_cofactor|fp8_b_r27,periodic residue with kept normalizer boundary,shared divisor-period residue and kept normalization cofactor function,abc_g_aig,exact_e5m2fn_fmod_low_mod_high,kept_norm_cofactor,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/verilog/ex248_r27b_fmod_split_norm_bits_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/aigs/ex248_r27b_fmod_split_norm_bits_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_split_norm_bits_abc_g_aig.evaluate.py.log,1,1,316,30,9480,7938,4180,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.806; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_split_norm_bits_abc_g_aig.yosys.log,shared divisor-period residue and kept normalization cofactor function,,,,0,,,,
ex248,float_fp8,fp8-b-r27,ex248_r27b_fmod_split_norm_bits_synth_preset_aig,E5M2FN packed fmod low mod high,fmod_split_norm_bits_synth_preset_aig,ex248|E5M2FN packed fmod low mod high|periodic residue with kept normalizer boundary|shared divisor-period residue and kept normalization cofactor function|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|kept_norm_cofactor|fp8_b_r27,periodic residue with kept normalizer boundary,shared divisor-period residue and kept normalization cofactor function,synth_preset_aig,exact_e5m2fn_fmod_low_mod_high,kept_norm_cofactor,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/verilog/ex248_r27b_fmod_split_norm_bits_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/aigs/ex248_r27b_fmod_split_norm_bits_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_split_norm_bits_synth_preset_aig.evaluate.py.log,1,1,301,30,9030,7938,4180,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.795; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_split_norm_bits_synth_preset_aig.yosys.log,shared divisor-period residue and kept normalization cofactor function,,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_bitplane_product_exp_abc_g_aig,E4M3FN packed multiply,mul_bitplane_product_exp_abc_g_aig,"ex241|E4M3FN packed multiply|output bitplane tables over exponent-sum/product|shared sign xor, effective exponent sum and product, per-bit cofactored output functions|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|product_exp_bitplanes|fp8_b_r27",output bitplane tables over exponent-sum/product,"shared sign xor, effective exponent sum and product, per-bit cofactored output functions",abc_g_aig,exact_e4m3fn_mul_high_times_low,product_exp_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_bitplane_product_exp_abc_g_aig.v,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_bitplane_product_exp_abc_g_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,SYNTH_OR_EVAL_FAIL SynthError: Yosys failed with exit code 1,"shared sign xor, effective exponent sum and product, per-bit cofactored output functions",,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_bitplane_product_exp_synth_preset_aig,E4M3FN packed multiply,mul_bitplane_product_exp_synth_preset_aig,"ex241|E4M3FN packed multiply|output bitplane tables over exponent-sum/product|shared sign xor, effective exponent sum and product, per-bit cofactored output functions|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|product_exp_bitplanes|fp8_b_r27",output bitplane tables over exponent-sum/product,"shared sign xor, effective exponent sum and product, per-bit cofactored output functions",synth_preset_aig,exact_e4m3fn_mul_high_times_low,product_exp_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_bitplane_product_exp_synth_preset_aig.v,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_bitplane_product_exp_synth_preset_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,SYNTH_OR_EVAL_FAIL SynthError: Yosys failed with exit code 1,"shared sign xor, effective exponent sum and product, per-bit cofactored output functions",,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_product_cofactored_abc_g_aig,E4M3FN packed multiply,mul_product_cofactored_abc_g_aig,ex241|E4M3FN packed multiply|product-major table over exponent sum|shared product decode with product-major exp-sum residual table|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|product_major_exp_residual|fp8_b_r27,product-major table over exponent sum,shared product decode with product-major exp-sum residual table,abc_g_aig,exact_e4m3fn_mul_high_times_low,product_major_exp_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_product_cofactored_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/aigs/ex241_r27b_mul_product_cofactored_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_product_cofactored_abc_g_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; runtime_sec=1.074; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_product_cofactored_abc_g_aig.yosys.log; non-equivalent or evaluate failed,shared product decode with product-major exp-sum residual table,,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_product_cofactored_synth_preset_aig,E4M3FN packed multiply,mul_product_cofactored_synth_preset_aig,ex241|E4M3FN packed multiply|product-major table over exponent sum|shared product decode with product-major exp-sum residual table|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|product_major_exp_residual|fp8_b_r27,product-major table over exponent sum,shared product decode with product-major exp-sum residual table,synth_preset_aig,exact_e4m3fn_mul_high_times_low,product_major_exp_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_product_cofactored_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/aigs/ex241_r27b_mul_product_cofactored_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_product_cofactored_synth_preset_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; runtime_sec=1.292; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_product_cofactored_synth_preset_aig.yosys.log; non-equivalent or evaluate failed,shared product decode with product-major exp-sum residual table,,,,0,,,,
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_bitplane_delta_sig_abc_g_aig,E4M3FN packed low-over-high division,div_bitplane_delta_sig_abc_g_aig,"ex242|E4M3FN packed low-over-high division|output bitplane tables over exponent-delta/significand pair|shared sign, special-case shell, exponent-delta and sigpair decode with per-bit output functions|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_div_low_over_high|delta_sig_bitplanes|fp8_b_r27",output bitplane tables over exponent-delta/significand pair,"shared sign, special-case shell, exponent-delta and sigpair decode with per-bit output functions",abc_g_aig,exact_e4m3fn_div_low_over_high,delta_sig_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_bitplane_delta_sig_abc_g_aig.v,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_bitplane_delta_sig_abc_g_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,SYNTH_OR_EVAL_FAIL SynthError: Yosys failed with exit code 1,"shared sign, special-case shell, exponent-delta and sigpair decode with per-bit output functions",,,,0,,,,
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_bitplane_delta_sig_synth_preset_aig,E4M3FN packed low-over-high division,div_bitplane_delta_sig_synth_preset_aig,"ex242|E4M3FN packed low-over-high division|output bitplane tables over exponent-delta/significand pair|shared sign, special-case shell, exponent-delta and sigpair decode with per-bit output functions|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_div_low_over_high|delta_sig_bitplanes|fp8_b_r27",output bitplane tables over exponent-delta/significand pair,"shared sign, special-case shell, exponent-delta and sigpair decode with per-bit output functions",synth_preset_aig,exact_e4m3fn_div_low_over_high,delta_sig_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_bitplane_delta_sig_synth_preset_aig.v,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_bitplane_delta_sig_synth_preset_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,SYNTH_OR_EVAL_FAIL SynthError: Yosys failed with exit code 1,"shared sign, special-case shell, exponent-delta and sigpair decode with per-bit output functions",,,,0,,,,
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_den_cofactored_abc_g_aig,E4M3FN packed low-over-high division,div_den_cofactored_abc_g_aig,"ex242|E4M3FN packed low-over-high division|denominator-significand cofactored quotient table|shared denominator sig cofactor, numerator sig and exponent-delta residual|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_div_low_over_high|denominator_cofactored_residual|fp8_b_r27",denominator-significand cofactored quotient table,"shared denominator sig cofactor, numerator sig and exponent-delta residual",abc_g_aig,exact_e4m3fn_div_low_over_high,denominator_cofactored_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_den_cofactored_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/aigs/ex242_r27b_div_den_cofactored_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_den_cofactored_abc_g_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; runtime_sec=1.570; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_den_cofactored_abc_g_aig.yosys.log; non-equivalent or evaluate failed,"shared denominator sig cofactor, numerator sig and exponent-delta residual",,,,0,,,,
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_den_cofactored_synth_preset_aig,E4M3FN packed low-over-high division,div_den_cofactored_synth_preset_aig,"ex242|E4M3FN packed low-over-high division|denominator-significand cofactored quotient table|shared denominator sig cofactor, numerator sig and exponent-delta residual|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_div_low_over_high|denominator_cofactored_residual|fp8_b_r27",denominator-significand cofactored quotient table,"shared denominator sig cofactor, numerator sig and exponent-delta residual",synth_preset_aig,exact_e4m3fn_div_low_over_high,denominator_cofactored_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_den_cofactored_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/aigs/ex242_r27b_div_den_cofactored_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_den_cofactored_synth_preset_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; runtime_sec=1.804; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_den_cofactored_synth_preset_aig.yosys.log; non-equivalent or evaluate failed,"shared denominator sig cofactor, numerator sig and exponent-delta residual",,,,0,,,,
ex245,float_fp8,fp8-b-r27,ex245_r27b_add_active_gap_bitplanes_abc_g_aig,E5M2FN packed add,add_active_gap_bitplanes_abc_g_aig,"ex245|E5M2FN packed add|active small-gap output bitplanes with passthrough guards|shared sorted operand decode, gap guard, same/diff active-region per-bit functions|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_add_high_plus_low|same_diff_active_bitplanes|fp8_b_r27",active small-gap output bitplanes with passthrough guards,"shared sorted operand decode, gap guard, same/diff active-region per-bit functions",abc_g_aig,exact_e5m2fn_add_high_plus_low,same_diff_active_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex245/verilog/ex245_r27b_add_active_gap_bitplanes_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex245/aigs/ex245_r27b_add_active_gap_bitplanes_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex245/logs/ex245_r27b_add_active_gap_bitplanes_abc_g_aig.evaluate.py.log,1,1,2980,36,107280,23834,11050,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=21.504; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex245/logs/ex245_r27b_add_active_gap_bitplanes_abc_g_aig.yosys.log,"shared sorted operand decode, gap guard, same/diff active-region per-bit functions",,,,0,,,,
ex245,float_fp8,fp8-b-r27,ex245_r27b_add_active_gap_bitplanes_synth_preset_aig,E5M2FN packed add,add_active_gap_bitplanes_synth_preset_aig,"ex245|E5M2FN packed add|active small-gap output bitplanes with passthrough guards|shared sorted operand decode, gap guard, same/diff active-region per-bit functions|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_add_high_plus_low|same_diff_active_bitplanes|fp8_b_r27",active small-gap output bitplanes with passthrough guards,"shared sorted operand decode, gap guard, same/diff active-region per-bit functions",synth_preset_aig,exact_e5m2fn_add_high_plus_low,same_diff_active_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex245/verilog/ex245_r27b_add_active_gap_bitplanes_synth_preset_aig.v,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex245/logs/ex245_r27b_add_active_gap_bitplanes_synth_preset_aig.evaluate.py.log,0,0,,,,23834,11050,0,0,SYNTH_OR_EVAL_FAIL SynthError: command timed out after 60s: /home/b10507053/ALS_Final_Project/student/tools/conda-env/bin/yosys -s /home/b10507053/ALS_Final_Project/student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex245/logs/ex245_r27b_add_active_,"shared sorted operand decode, gap guard, same/diff active-region per-bit functions",,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_e4_bitplane_product_exp_abc_g_aig,E4M3FN packed multiply,mul_e4_bitplane_product_exp_abc_g_aig,"ex241|E4M3FN packed multiply|E4 output bitplane tables over exponent-sum/product|shared sign xor, E4 exponent sum and 4x4 product, per-bit cofactored output functions|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|e4_product_exp_bitplanes|fp8_b_r27",E4 output bitplane tables over exponent-sum/product,"shared sign xor, E4 exponent sum and 4x4 product, per-bit cofactored output functions",abc_g_aig,exact_e4m3fn_mul_high_times_low,e4_product_exp_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_e4_bitplane_product_exp_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/aigs/ex241_r27b_mul_e4_bitplane_product_exp_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_bitplane_product_exp_abc_g_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; runtime_sec=7.465; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_bitplane_product_exp_abc_g_aig.yosys.log; non-equivalent or evaluate failed,"shared sign xor, E4 exponent sum and 4x4 product, per-bit cofactored output functions",,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_e4_bitplane_product_exp_synth_preset_aig,E4M3FN packed multiply,mul_e4_bitplane_product_exp_synth_preset_aig,"ex241|E4M3FN packed multiply|E4 output bitplane tables over exponent-sum/product|shared sign xor, E4 exponent sum and 4x4 product, per-bit cofactored output functions|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|e4_product_exp_bitplanes|fp8_b_r27",E4 output bitplane tables over exponent-sum/product,"shared sign xor, E4 exponent sum and 4x4 product, per-bit cofactored output functions",synth_preset_aig,exact_e4m3fn_mul_high_times_low,e4_product_exp_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_e4_bitplane_product_exp_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/aigs/ex241_r27b_mul_e4_bitplane_product_exp_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_bitplane_product_exp_synth_preset_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; runtime_sec=47.121; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_bitplane_product_exp_synth_preset_aig.yosys.log; non-equivalent or evaluate failed,"shared sign xor, E4 exponent sum and 4x4 product, per-bit cofactored output functions",,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_e4_product_cofactored_abc_g_aig,E4M3FN packed multiply,mul_e4_product_cofactored_abc_g_aig,ex241|E4M3FN packed multiply|E4 product-major table over exponent sum|shared 4x4 product decode with product-major exp-sum residual table|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|e4_product_major_exp_residual|fp8_b_r27,E4 product-major table over exponent sum,shared 4x4 product decode with product-major exp-sum residual table,abc_g_aig,exact_e4m3fn_mul_high_times_low,e4_product_major_exp_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_e4_product_cofactored_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/aigs/ex241_r27b_mul_e4_product_cofactored_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_product_cofactored_abc_g_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; runtime_sec=1.884; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_product_cofactored_abc_g_aig.yosys.log; non-equivalent or evaluate failed,shared 4x4 product decode with product-major exp-sum residual table,,,,0,,,,
ex241,float_fp8,fp8-b-r27,ex241_r27b_mul_e4_product_cofactored_synth_preset_aig,E4M3FN packed multiply,mul_e4_product_cofactored_synth_preset_aig,ex241|E4M3FN packed multiply|E4 product-major table over exponent sum|shared 4x4 product decode with product-major exp-sum residual table|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_mul_high_times_low|e4_product_major_exp_residual|fp8_b_r27,E4 product-major table over exponent sum,shared 4x4 product decode with product-major exp-sum residual table,synth_preset_aig,exact_e4m3fn_mul_high_times_low,e4_product_major_exp_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/verilog/ex241_r27b_mul_e4_product_cofactored_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/aigs/ex241_r27b_mul_e4_product_cofactored_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_product_cofactored_synth_preset_aig.evaluate.py.log,0,0,,,,15544,7224,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; runtime_sec=2.291; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex241/logs/ex241_r27b_mul_e4_product_cofactored_synth_preset_aig.yosys.log; non-equivalent or evaluate failed,shared 4x4 product decode with product-major exp-sum residual table,,,,0,,,,
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_e4_bitplane_delta_sig_abc_g_aig,E4M3FN packed low-over-high division,div_e4_bitplane_delta_sig_abc_g_aig,"ex242|E4M3FN packed low-over-high division|E4 output bitplane tables over exponent-delta/significand pair|shared sign, special-case shell, E4 exponent-delta and sigpair decode with per-bit output functions|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_div_low_over_high|e4_delta_sig_bitplanes|fp8_b_r27",E4 output bitplane tables over exponent-delta/significand pair,"shared sign, special-case shell, E4 exponent-delta and sigpair decode with per-bit output functions",abc_g_aig,exact_e4m3fn_div_low_over_high,e4_delta_sig_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_e4_bitplane_delta_sig_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/aigs/ex242_r27b_div_e4_bitplane_delta_sig_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_bitplane_delta_sig_abc_g_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; runtime_sec=6.899; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_bitplane_delta_sig_abc_g_aig.yosys.log; non-equivalent or evaluate failed,"shared sign, special-case shell, E4 exponent-delta and sigpair decode with per-bit output functions",,,,0,,,,
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_e4_bitplane_delta_sig_synth_preset_aig,E4M3FN packed low-over-high division,div_e4_bitplane_delta_sig_synth_preset_aig,"ex242|E4M3FN packed low-over-high division|E4 output bitplane tables over exponent-delta/significand pair|shared sign, special-case shell, E4 exponent-delta and sigpair decode with per-bit output functions|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_div_low_over_high|e4_delta_sig_bitplanes|fp8_b_r27",E4 output bitplane tables over exponent-delta/significand pair,"shared sign, special-case shell, E4 exponent-delta and sigpair decode with per-bit output functions",synth_preset_aig,exact_e4m3fn_div_low_over_high,e4_delta_sig_bitplanes,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_e4_bitplane_delta_sig_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/aigs/ex242_r27b_div_e4_bitplane_delta_sig_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_bitplane_delta_sig_synth_preset_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; runtime_sec=48.137; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_bitplane_delta_sig_synth_preset_aig.yosys.log; non-equivalent or evaluate failed,"shared sign, special-case shell, E4 exponent-delta and sigpair decode with per-bit output functions",,,,0,,,,
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_e4_den_cofactored_abc_g_aig,E4M3FN packed low-over-high division,div_e4_den_cofactored_abc_g_aig,"ex242|E4M3FN packed low-over-high division|E4 denominator-significand cofactored quotient table|shared denominator sig cofactor, numerator sig and exponent-delta residual|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_div_low_over_high|e4_denominator_cofactored_residual|fp8_b_r27",E4 denominator-significand cofactored quotient table,"shared denominator sig cofactor, numerator sig and exponent-delta residual",abc_g_aig,exact_e4m3fn_div_low_over_high,e4_denominator_cofactored_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_e4_den_cofactored_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/aigs/ex242_r27b_div_e4_den_cofactored_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_den_cofactored_abc_g_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; runtime_sec=2.445; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_den_cofactored_abc_g_aig.yosys.log; non-equivalent or evaluate failed,"shared denominator sig cofactor, numerator sig and exponent-delta residual",,,,0,,,,
