case,candidate_id,family_id,parent_id,parent_hash,source,tool,tool_chain,command,command_expanded,params_json,aig_path,aig_hash,verilog_path,seed_origin,area,delay,adp,parent_area,parent_delay,parent_adp,delta_area,delta_delay,delta_adp,equivalent,round,phase,tier,runtime_sec,is_pareto,is_near_pareto,is_active,is_new_pareto,duplicate_of,notes
ex203,ex203_r005_mockturtle_mockturtle_resub_balance_pex203_r004_mockturtle_mo_a4318_d16_adp69088_b681a220,alt01,ex203_r004_mockturtle_mockturtle_balance_pex203_r003_mockturtle_mo_a4320_d16_adp69120_0951f280,0951f280a83648717723eb3bbd4fd59a44880c0c68af390a6271ff74927af4ba,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r005_mockturtle_mockturtle_resub_balance_pex203_r004_mockturtle_mo_a4318_d16_adp69088_b681a220.aig,b681a220036509c84f07fed92f59b71c81791662c892eedf99f9c623a7943804,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4318,16,69088,4320,16,69120,-2,0,-32,1,5,mockturtle,0,1.108,0,1,1,,,
ex203,ex203_r005_mockturtle_mockturtle_resub_pex203_r004_mockturtle_mo_a4318_d16_adp69088_d4927aac,alt01,ex203_r004_mockturtle_mockturtle_resub_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_b8cbf4ce,b8cbf4ce745f9cc1498f33453527b78689d2ccfec9a798007ac0f12fcbd55de5,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r005_mockturtle_mockturtle_resub_pex203_r004_mockturtle_mo_a4318_d16_adp69088_d4927aac.aig,d4927aac3aa663e6c12e8384616a758f05f47c0e0f88ae2a354dcb092dad2e8f,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4318,16,69088,4319,16,69104,-1,0,-16,1,5,mockturtle,0,1.209,0,1,1,,,
ex203,ex203_r004_mockturtle_mockturtle_resub_pex203_r003_mockturtle_mo_a4319_d16_adp69104_5e91160e,current,ex203_r003_mockturtle_mockturtle_resub_balance_pex203_r002_abc_abc_dc2_d_a4321_d16_adp69136_8d0210e6,8d0210e6371f48eef835cf643cc5d3c4327b3453dcc974a51096b8ef7a755407,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r004_mockturtle_mockturtle_resub_pex203_r003_mockturtle_mo_a4319_d16_adp69104_5e91160e.aig,5e91160e301bbdc229f151892a61809b6aa258e497e6ea6268fbbf9e905d6237,,student/seeds/bf16/ex200_ex219_current/results/best.csv,4319,16,69104,4321,16,69136,-2,0,-32,1,4,mockturtle,0,1.098,0,1,1,,,
ex203,ex203_r004_mockturtle_mockturtle_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_e00e3f82,current,ex203_r003_mockturtle_mockturtle_resub_balance_pex203_r002_abc_abc_dc2_d_a4321_d16_adp69136_8d0210e6,8d0210e6371f48eef835cf643cc5d3c4327b3453dcc974a51096b8ef7a755407,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r004_mockturtle_mockturtle_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_e00e3f82.aig,e00e3f824e04e74e6337300cd2ef616f67cbe5254e13e1133cb49224f44d418f,,student/seeds/bf16/ex200_ex219_current/results/best.csv,4319,16,69104,4321,16,69136,-2,0,-32,1,4,mockturtle,0,0.998,0,1,1,,,
ex203,ex203_r004_mockturtle_mockturtle_balance_resub_pex203_r003_mockturtle_mo_a4319_d16_adp69104_69e4c451,alt01,ex203_r003_mockturtle_mockturtle_resub_balance_pex203_r002_abc_abc_resyn_a4325_d16_adp69200_288afa95,288afa95d2b01ff182eb046ff345d2095c619c508f0a9b0f03196d546e7dc2e6,mockturtle,mockturtle,mockturtle_balance_resub,balance_resub,balance_resub,"{""flow"": ""balance_resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r004_mockturtle_mockturtle_balance_resub_pex203_r003_mockturtle_mo_a4319_d16_adp69104_69e4c451.aig,69e4c451c9837347fb3c653fad5da99ebc02bd92aa4646213fb9668e3ed2202e,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4319,16,69104,4325,16,69200,-6,0,-96,1,4,mockturtle,0,1.035,0,1,1,,,
ex203,ex203_r005_mockturtle_mockturtle_balance_pex203_r004_mockturtle_mo_a4319_d16_adp69104_7a162c59,alt01,ex203_r004_mockturtle_mockturtle_balance_pex203_r003_mockturtle_mo_a4320_d16_adp69120_0951f280,0951f280a83648717723eb3bbd4fd59a44880c0c68af390a6271ff74927af4ba,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r005_mockturtle_mockturtle_balance_pex203_r004_mockturtle_mo_a4319_d16_adp69104_7a162c59.aig,7a162c59e439ccfaf66257dcf8241791912f81c32b22d648aa52123c558bc225,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4319,16,69104,4320,16,69120,-1,0,-16,1,5,mockturtle,0,1.182,0,1,1,,,
ex203,ex203_r005_mockturtle_mockturtle_balance_pex203_r004_mockturtle_mo_a4319_d16_adp69104_9c68997e,alt01,ex203_r004_mockturtle_mockturtle_balance_pex203_r003_mockturtle_mo_a4320_d16_adp69120_0a776158,0a776158cbb102879d4e3bda8f5d84942769f718e747792a3cc6885ae358ed26,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r005_mockturtle_mockturtle_balance_pex203_r004_mockturtle_mo_a4319_d16_adp69104_9c68997e.aig,9c68997ea163d7060790606d49f4da819a5c668a8aa3114641fb15968fc1acf8,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4319,16,69104,4320,16,69120,-1,0,-16,1,5,mockturtle,0,0.935,0,1,1,,,
ex203,ex203_r004_mockturtle_mockturtle_resub_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_b8cbf4ce,alt01,ex203_r003_mockturtle_mockturtle_resub_balance_pex203_r002_abc_abc_resyn_a4325_d16_adp69200_288afa95,288afa95d2b01ff182eb046ff345d2095c619c508f0a9b0f03196d546e7dc2e6,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r004_mockturtle_mockturtle_resub_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_b8cbf4ce.aig,b8cbf4ce745f9cc1498f33453527b78689d2ccfec9a798007ac0f12fcbd55de5,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4319,16,69104,4325,16,69200,-6,0,-96,1,4,mockturtle,0,1.103,0,1,1,,,
ex203,ex203_r004_mockturtle_mockturtle_resub_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_bba2105b,alt01,ex203_r003_mockturtle_mockturtle_resub_balance_pex203_r002_abc_abc_compr_a4323_d16_adp69168_367fcc43,367fcc43564da0327a7ed88fb99405043089c6ba0782d0f31cfcbce48d0d6713,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r004_mockturtle_mockturtle_resub_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_bba2105b.aig,bba2105bde1decbde69b11684713c5c3de731d022d431da5c0ec7d080a5d1d9a,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4319,16,69104,4323,16,69168,-4,0,-64,1,4,mockturtle,0,1.244,0,1,1,,,
ex203,ex203_r005_mockturtle_mockturtle_balance_pex203_r004_mockturtle_mo_a4319_d16_adp69104_fcd97d2e,alt01,ex203_r004_mockturtle_mockturtle_resub_balance_pex203_r003_mockturtle_mo_a4319_d16_adp69104_b8cbf4ce,b8cbf4ce745f9cc1498f33453527b78689d2ccfec9a798007ac0f12fcbd55de5,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex203/artifacts/ex203_r005_mockturtle_mockturtle_balance_pex203_r004_mockturtle_mo_a4319_d16_adp69104_fcd97d2e.aig,fcd97d2ed4c55f7339138b7109f9b22183b94dbfb5bf8ddf0956999e1f50d00a,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,4319,16,69104,4319,16,69104,0,0,0,1,5,mockturtle,0,1.396,0,1,0,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_13c215ac,alt01,ex204_r006_culs_culs_resyn2_pex204_r005_mockturtle_mo_a1449_d16_adp23184_c69a5ff5,c69a5ff5a8de266f46a5cb623e47fcb61c95c5dc30aeca78a14455fc91c7e9ae,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_13c215ac.aig,13c215ac1a3876e670cb71f3d4234fd1cc45e481753cfd5a608906227ef7c85b,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1445,16,23120,1449,16,23184,-4,0,-64,1,7,culs,0,1.730,1,0,1,1,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_2beb64b5,alt01,ex204_r006_culs_culs_resyn2_pex204_r005_mockturtle_mo_a1449_d16_adp23184_17f2ea23,17f2ea2339a89df251a7927dd8616523b153985dd65fcbc47175bcee39fea32a,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_2beb64b5.aig,2beb64b51b8a7e3fe5bb77ddf60f3d2b7fc33c468a349d8cfc286a414e3a8d00,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1445,16,23120,1449,16,23184,-4,0,-64,1,7,culs,0,1.713,1,0,1,1,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_866d3694,alt01,ex204_r006_culs_culs_resyn2_pex204_r004_mockturtle_mo_a1448_d16_adp23168_7127f286,7127f286293a94c2113157c761f0e87a37ff8c91b49fdedd0ee5071aaf73de2f,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_866d3694.aig,866d369487af7716ed0ade4242f89d8c6a3cc474ac4388200d4ada37b7bb4d2a,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1445,16,23120,1448,16,23168,-3,0,-48,1,7,culs,0,1.704,1,0,1,1,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1445_d16_adp23120_906a7ab5,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_2beb64b5,2beb64b51b8a7e3fe5bb77ddf60f3d2b7fc33c468a349d8cfc286a414e3a8d00,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1445_d16_adp23120_906a7ab5.aig,906a7ab5e8316a1d6ad3903d7ba808a44ae4ccc021f9742fecf563dbe603841c,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1445,16,23120,1445,16,23120,0,0,0,1,8,culs,0,1.825,1,0,1,1,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1445_d16_adp23120_a610fbe4,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_866d3694,866d369487af7716ed0ade4242f89d8c6a3cc474ac4388200d4ada37b7bb4d2a,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1445_d16_adp23120_a610fbe4.aig,a610fbe4f646f93c383527384e3956185653bb18080e89a15b47447c8003189e,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1445,16,23120,1445,16,23120,0,0,0,1,8,culs,0,1.744,1,0,1,1,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1445_d16_adp23120_cb7fbcd3,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1445_d16_adp23120_13c215ac,13c215ac1a3876e670cb71f3d4234fd1cc45e481753cfd5a608906227ef7c85b,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1445_d16_adp23120_cb7fbcd3.aig,cb7fbcd3b434eb7ffc5f1a20cf5560155bb2ccc726542cadb89138e2f3a09ed1,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1445,16,23120,1445,16,23120,0,0,0,1,8,culs,0,1.763,1,0,1,1,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_01fc8f1b,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_f33dd267,f33dd267853391bd007d162628d9b71d44771e5c0bf7318ca70b42a5dd903fda,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_01fc8f1b.aig,01fc8f1bd02cc49d81335b8672516a8c22336e9bbdf478bb1f4a319ea977af99,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1446,16,23136,0,0,0,1,8,culs,0,2.391,0,1,1,,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_0f7c36fb,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_de87a4f9,de87a4f9108d8cc6ad9b4cee6b1ee371539f69c083db7695ea9e95fd846aecd9,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_0f7c36fb.aig,0f7c36fb648fb0cc0560c4b661d9bbead3ed1b9eb59e4ba0d26a93b298e7de52,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1446,16,23136,0,0,0,1,8,culs,0,1.762,0,1,1,,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_112c4007,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_c2f041b8,c2f041b86af729398b655374c85049e54fc62547f75aefed5b622425b285d500,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_112c4007.aig,112c400755d12a38d65c7b303e6e5f912ab608bf6cb76598447de6d362e45d4e,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1446,16,23136,0,0,0,1,8,culs,0,1.826,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_1df8db96,alt01,ex204_r006_culs_culs_resyn2_pex204_r005_mockturtle_mo_a1449_d16_adp23184_b7fcb692,b7fcb692da601838612c8f62765145bcb0abcb122b5e95389d8ea20165ab033c,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_1df8db96.aig,1df8db960cf904855a20454a013c2d3d0465c7b72fdaddff6de05172fbb3e224,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1449,16,23184,-3,0,-48,1,7,culs,0,1.846,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_4b84a059,alt01,ex204_r006_culs_culs_resyn2_pex204_r005_mockturtle_mo_a1449_d16_adp23184_7bc7786c,7bc7786c4ce8a9d026cf06d003ac9a4f9301274867c40ad3f791f04afc564795,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_4b84a059.aig,4b84a0596319a1bcc336217dd5145b77a0644b4505b7ea5e21655b452092b721,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1449,16,23184,-3,0,-48,1,7,culs,0,1.831,0,1,1,,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_5a945866,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_4b84a059,4b84a0596319a1bcc336217dd5145b77a0644b4505b7ea5e21655b452092b721,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_5a945866.aig,5a945866adb78ece00f4b96d327822be0371209b7bcaf64f5a7de7f19d0b19c7,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1446,16,23136,0,0,0,1,8,culs,0,1.748,0,1,1,,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_74e18b94,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_a7e914ad,a7e914ad0b0c226e9cb433de3ae67a8277294251ecf352680aa0e68eb9368ace,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_74e18b94.aig,74e18b9472abce000013e6fa0a89eab2b8fb8a620c1791341405f036d08a7f15,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1446,16,23136,0,0,0,1,8,culs,0,1.765,0,1,1,,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_9e87c089,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1447_d16_adp23152_b0f80f81,b0f80f813fd342c0d76761f1b26ea544cba60a3729e9c142b73ef1ec90f80ef1,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_9e87c089.aig,9e87c0899e7c2bf6f64232d1d50b144a4cf98bf830891e08bd06d90b860b7003,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1447,16,23152,-1,0,-16,1,8,culs,0,2.031,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_a7e914ad,alt01,ex204_r006_culs_culs_resyn2_pex204_r004_mockturtle_mo_a1449_d16_adp23184_6267b8bc,6267b8bcd0b2c018f865352d30972f3821aaefbd37048016e81c5d3a974e4d63,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_a7e914ad.aig,a7e914ad0b0c226e9cb433de3ae67a8277294251ecf352680aa0e68eb9368ace,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1449,16,23184,-3,0,-48,1,7,culs,0,1.669,0,1,1,,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_a8f55784,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_1df8db96,1df8db960cf904855a20454a013c2d3d0465c7b72fdaddff6de05172fbb3e224,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1446_d16_adp23136_a8f55784.aig,a8f55784dca9dc76e48bfbfdfe3535a2e943164b2f74ef20eb0085a18f0e3815,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1446,16,23136,0,0,0,1,8,culs,0,1.763,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_c2f041b8,alt01,ex204_r006_culs_culs_resyn2_pex204_r005_mockturtle_mo_a1448_d16_adp23168_20861546,20861546ef5f6a5069f2d1827c1a431ef2a81b269d24e062573b6928d2a2b6c6,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_c2f041b8.aig,c2f041b86af729398b655374c85049e54fc62547f75aefed5b622425b285d500,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1448,16,23168,-2,0,-32,1,7,culs,0,1.770,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_de87a4f9,alt01,ex204_r006_culs_culs_resyn2_pex204_r005_mockturtle_mo_a1449_d16_adp23184_140f536a,140f536a81d32bea93632a3d09ff3a6db001be74f3dcb9321ed6b97d7682a718,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_de87a4f9.aig,de87a4f9108d8cc6ad9b4cee6b1ee371539f69c083db7695ea9e95fd846aecd9,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1449,16,23184,-3,0,-48,1,7,culs,0,1.755,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_f33dd267,alt01,ex204_r006_culs_culs_resyn2_pex204_r005_mockturtle_mo_a1449_d16_adp23184_92cf17cf,92cf17cf8491bdb8a5206dc41ef8b360976258a825f4c2b5f9a82768c8b18485,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1446_d16_adp23136_f33dd267.aig,f33dd267853391bd007d162628d9b71d44771e5c0bf7318ca70b42a5dd903fda,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1446,16,23136,1449,16,23184,-3,0,-48,1,7,culs,0,1.747,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1447_d16_adp23152_251462a0,alt01,ex204_r006_culs_culs_resyn2_pex204_r003_mockturtle_mo_a1449_d16_adp23184_ef13a43a,ef13a43aed6526df9a544d971f7f0c1c8eabfe3b3c7384ea38077d6c3a7da54c,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1447_d16_adp23152_251462a0.aig,251462a05c3992f38db9da6497b63b93596e9cf6812584da1a2d2a0958babfa9,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1447,16,23152,1449,16,23184,-2,0,-32,1,7,culs,0,1.631,0,1,1,,,
ex204,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1447_d16_adp23152_346f49ac,alt01,ex204_r006_culs_culs_resyn2_pex204_r004_mockturtle_mo_a1449_d16_adp23184_9bf98eed,9bf98eedb917b5dc63974f3f2ac164d5e6cbb9d4bd8ad414b9c81812960b4c88,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1447_d16_adp23152_346f49ac.aig,346f49ac763b78368b31d47c4e9c73075bf5dec72c21cd3fce471c9676b9e265,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1447,16,23152,1449,16,23184,-2,0,-32,1,7,culs,0,1.789,0,1,1,,,
ex204,ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1447_d16_adp23152_36138749,alt01,ex204_r007_culs_culs_resyn2_pex204_r006_culs_culs_res_a1447_d16_adp23152_74739528,7473952841512ced32a777a80e10af53388c54c033c88941d60d9fb2861c3f38,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex204/artifacts/ex204_r008_culs_culs_resyn2_pex204_r007_culs_culs_res_a1447_d16_adp23152_36138749.aig,361387493f654983c6d4ffb57bb056861a394c6fe42d45c57f79d7b1f1b3331b,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,1447,16,23152,1447,16,23152,0,0,0,1,8,culs,0,2.076,0,1,1,,,
