case,domain,agent_id,candidate_id,hypothesis,variant,method_signature,representation,shared_structure,synth_flow,semantics,output_grouping,verilog_path,aig_path,evaluate_log,verified_truth,equivalent,area,delay,adp,current_frontend_adp,reference_adp,beats_current_frontend,beats_reference,notes,sharing_strategy,simulation_pass,synthesized,current_overall_adp,beats_frontend,beats_overall,yosys_log,official_output_dir,runtime_sec
ex292,unknown,unknown-large-r25,ex292_r25_follow_bdd_mod3_output_planes_best_abc_g_aig,global state/permutation-like transform with finer output-root regrouping,abc_g_aig,ex292|global_state_transform_followup_bdd_roots|mod3_output_planes_best|follow-up_BDD_regrouping_mod3_output_planes_with_input_order_best|abc_g_aig|official_truth_exact_bdd|mod3_output_planes,followup_grouped_scalar_bdd_pools_mod3_output_planes_best,follow-up BDD regrouping mod3_output_planes with input order best,yosys abc_g_aig,official_truth_exact_bdd_followup_root_regrouping,mod3_output_planes,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/verilog/ex292_r25_follow_bdd_mod3_output_planes_best.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/eval/ex292_r25_follow_bdd_mod3_output_planes_best_abc_g_aig/ex292.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/logs/ex292_r25_follow_bdd_mod3_output_planes_best_abc_g_aig.evaluate.py.log,1,1,6756,21,141876,141939,84854,1,0,official evaluate.py OK; group_name=mod3_output_planes; groups=0:3:6:9:12/1:4:7:10:13/2:5:8:11; bdd_nodes=4893; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7,follow-up BDD regrouping mod3_output_planes with input order best,1,1,,1,,,,2.911
ex292,unknown,unknown-large-r25,ex292_r25_follow_bdd_mod7_pairs_best_abc_g_aig,global state/permutation-like transform with finer output-root regrouping,abc_g_aig,ex292|global_state_transform_followup_bdd_roots|mod7_pairs_best|follow-up_BDD_regrouping_mod7_pairs_with_input_order_best|abc_g_aig|official_truth_exact_bdd|mod7_pairs,followup_grouped_scalar_bdd_pools_mod7_pairs_best,follow-up BDD regrouping mod7_pairs with input order best,yosys abc_g_aig,official_truth_exact_bdd_followup_root_regrouping,mod7_pairs,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/verilog/ex292_r25_follow_bdd_mod7_pairs_best.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/eval/ex292_r25_follow_bdd_mod7_pairs_best_abc_g_aig/ex292.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/logs/ex292_r25_follow_bdd_mod7_pairs_best_abc_g_aig.evaluate.py.log,1,1,6751,21,141771,141939,84854,1,0,official evaluate.py OK; group_name=mod7_pairs; groups=0:7/1:8/2:9/3:10/4:11/5:12/6:13; bdd_nodes=5755; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7,follow-up BDD regrouping mod7_pairs with input order best,1,1,,1,,,,3.081
ex292,unknown,unknown-large-r25,ex292_r25_follow_bdd_mod4_output_planes_center_abc_g_aig,global state/permutation-like transform with finer output-root regrouping,abc_g_aig,ex292|global_state_transform_followup_bdd_roots|mod4_output_planes_center|follow-up_BDD_regrouping_mod4_output_planes_with_input_order_center|abc_g_aig|official_truth_exact_bdd|mod4_output_planes,followup_grouped_scalar_bdd_pools_mod4_output_planes_center,follow-up BDD regrouping mod4_output_planes with input order center,yosys abc_g_aig,official_truth_exact_bdd_followup_root_regrouping,mod4_output_planes,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/verilog/ex292_r25_follow_bdd_mod4_output_planes_center.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/eval/ex292_r25_follow_bdd_mod4_output_planes_center_abc_g_aig/ex292.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/logs/ex292_r25_follow_bdd_mod4_output_planes_center_abc_g_aig.evaluate.py.log,1,1,36669,24,880056,141939,84854,0,0,official evaluate.py OK; group_name=mod4_output_planes; groups=0:4:8:12/1:5:9:13/2:6:10/3:7:11; bdd_nodes=24869; order=6:7:5:8:4:9:3:10:2:11:1:12:0:13,follow-up BDD regrouping mod4_output_planes with input order center,1,1,,0,,,,21.373
ex292,unknown,unknown-large-r25,ex292_r25_follow_bdd_mod4_output_planes_reverse_abc_g_aig,global state/permutation-like transform with finer output-root regrouping,abc_g_aig,ex292|global_state_transform_followup_bdd_roots|mod4_output_planes_reverse|follow-up_BDD_regrouping_mod4_output_planes_with_input_order_reverse|abc_g_aig|official_truth_exact_bdd|mod4_output_planes,followup_grouped_scalar_bdd_pools_mod4_output_planes_reverse,follow-up BDD regrouping mod4_output_planes with input order reverse,yosys abc_g_aig,official_truth_exact_bdd_followup_root_regrouping,mod4_output_planes,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/verilog/ex292_r25_follow_bdd_mod4_output_planes_reverse.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/eval/ex292_r25_follow_bdd_mod4_output_planes_reverse_abc_g_aig/ex292.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/logs/ex292_r25_follow_bdd_mod4_output_planes_reverse_abc_g_aig.evaluate.py.log,1,1,6901,21,144921,141939,84854,0,0,official evaluate.py OK; group_name=mod4_output_planes; groups=0:4:8:12/1:5:9:13/2:6:10/3:7:11; bdd_nodes=5254; order=13:0:12:1:11:2:10:3:9:4:8:5:7:6,follow-up BDD regrouping mod4_output_planes with input order reverse,1,1,,0,,,,3.171
ex292,unknown,unknown-large-r25,ex292_r25_follow_bdd_mod4_output_planes_best_abc_g_aig_d18,global state/permutation-like transform with finer output-root regrouping,abc_g_aig_d18,ex292|global_state_transform_followup_bdd_roots|mod4_output_planes_best|follow-up_BDD_regrouping_mod4_output_planes_with_input_order_best|abc_g_aig_d18|official_truth_exact_bdd|mod4_output_planes,followup_grouped_scalar_bdd_pools_mod4_output_planes_best,follow-up BDD regrouping mod4_output_planes with input order best,yosys abc_g_aig_d18,official_truth_exact_bdd_followup_root_regrouping,mod4_output_planes,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/verilog/ex292_r25_follow_bdd_mod4_output_planes_best.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/eval/ex292_r25_follow_bdd_mod4_output_planes_best_abc_g_aig_d18/ex292.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/logs/ex292_r25_follow_bdd_mod4_output_planes_best_abc_g_aig_d18.evaluate.py.log,1,1,6789,20,135780,141939,84854,1,0,official evaluate.py OK; group_name=mod4_output_planes; groups=0:4:8:12/1:5:9:13/2:6:10/3:7:11; bdd_nodes=4938; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7,follow-up BDD regrouping mod4_output_planes with input order best,1,1,,1,,,,2.983
ex247,float_fp8,fp8-r25,ex247_r25_direct_lowattrs_default_aig,E5M2FN low-over-high division with direct low-boundary magnitudes,direct_lowattrs_default_aig,ex247|E5M2FN packed low-over-high division|direct low-boundary magnitude attrs instead of small-pattern decoder|shared sign exponent significand delta boundary attrs and direct low mags|yosys_multi_official_evaluate|exact_e5m2fn_div_low_over_high|direct_low_boundary_region_output|default_aig,denominator-nested quotient boundary attributes carrying low1/low2/low3 direct magnitudes,"shared NaN/zero/sign shell, effective exponent/significand decode, exponent delta, direct low-boundary magnitude rows",yosys_default_aig_official_evaluate.py,exact_e5m2fn_div_low_over_high,zero/sat/low/linear region magnitude mux,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/verilog/ex247_r25_direct_lowattrs_default_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/aigs/ex247_r25_direct_lowattrs_default_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/logs/ex247_r25_direct_lowattrs_default_aig.evaluate.py.log,1,1,386,28,10808,8349,2975,0,0,official evaluate.py status OK; synth=default_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/logs/ex247_r25_direct_lowattrs_default_aig.yosys.log,"shared NaN/zero/sign shell, effective exponent/significand decode, exponent delta, direct low-boundary magnitude rows",,1,,0,,,,
ex247,float_fp8,fp8-r25,ex247_r25_direct_lowattrs_synth_preset_aig,E5M2FN low-over-high division with direct low-boundary magnitudes,direct_lowattrs_synth_preset_aig,ex247|E5M2FN packed low-over-high division|direct low-boundary magnitude attrs instead of small-pattern decoder|shared sign exponent significand delta boundary attrs and direct low mags|yosys_multi_official_evaluate|exact_e5m2fn_div_low_over_high|direct_low_boundary_region_output|synth_preset_aig,denominator-nested quotient boundary attributes carrying low1/low2/low3 direct magnitudes,"shared NaN/zero/sign shell, effective exponent/significand decode, exponent delta, direct low-boundary magnitude rows",yosys_synth_preset_aig_official_evaluate.py,exact_e5m2fn_div_low_over_high,zero/sat/low/linear region magnitude mux,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/verilog/ex247_r25_direct_lowattrs_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/aigs/ex247_r25_direct_lowattrs_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/logs/ex247_r25_direct_lowattrs_synth_preset_aig.evaluate.py.log,1,1,381,28,10668,8349,2975,0,0,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex247/logs/ex247_r25_direct_lowattrs_synth_preset_aig.yosys.log,"shared NaN/zero/sign shell, effective exponent/significand decode, exponent delta, direct low-boundary magnitude rows",,1,,0,,,,
ex246,float_fp8,fp8-r25,ex246_r25_direct_lowattrs_default_aig,E5M2FN multiply with direct low-boundary magnitudes,direct_lowattrs_default_aig,ex246|E5M2FN packed multiply|direct low-boundary product attributes without seed12 completion|shared sign exponent product boundary attrs and direct low mags|yosys_multi_official_evaluate|exact_e5m2fn_mul_high_times_low|direct_low_boundary_product_output|default_aig,product-class attributes carrying low1/low2/low3 direct magnitudes instead of 2-bit pattern completion,"shared NaN/sign shell, effective exponent decode, raw significand product, direct boundary magnitudes, saturation/linear predicates",yosys_default_aig_official_evaluate.py,exact_e5m2fn_mul_high_times_low,zero/sat/low/linear product magnitude mux,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/verilog/ex246_r25_direct_lowattrs_default_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/aigs/ex246_r25_direct_lowattrs_default_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/logs/ex246_r25_direct_lowattrs_default_aig.evaluate.py.log,0,0,,,,7502,2805,0,0,official evaluate.py status NOT_EQUIV; synth=default_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/logs/ex246_r25_direct_lowattrs_default_aig.yosys.log,"shared NaN/sign shell, effective exponent decode, raw significand product, direct boundary magnitudes, saturation/linear predicates",,1,,0,,,,
ex246,float_fp8,fp8-r25,ex246_r25_direct_lowattrs_synth_preset_aig,E5M2FN multiply with direct low-boundary magnitudes,direct_lowattrs_synth_preset_aig,ex246|E5M2FN packed multiply|direct low-boundary product attributes without seed12 completion|shared sign exponent product boundary attrs and direct low mags|yosys_multi_official_evaluate|exact_e5m2fn_mul_high_times_low|direct_low_boundary_product_output|synth_preset_aig,product-class attributes carrying low1/low2/low3 direct magnitudes instead of 2-bit pattern completion,"shared NaN/sign shell, effective exponent decode, raw significand product, direct boundary magnitudes, saturation/linear predicates",yosys_synth_preset_aig_official_evaluate.py,exact_e5m2fn_mul_high_times_low,zero/sat/low/linear product magnitude mux,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/verilog/ex246_r25_direct_lowattrs_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/aigs/ex246_r25_direct_lowattrs_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/logs/ex246_r25_direct_lowattrs_synth_preset_aig.evaluate.py.log,0,0,,,,7502,2805,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex246/logs/ex246_r25_direct_lowattrs_synth_preset_aig.yosys.log,"shared NaN/sign shell, effective exponent decode, raw significand product, direct boundary magnitudes, saturation/linear predicates",,1,,0,,,,
ex244,float_fp8,fp8-r25,ex244_r25_gap_split_delta_default_aig,E4M3FN hypot max-plus-delta with gap-split delta functions,gap_split_delta_default_aig,ex244|E4M3FN packed hypot|gap-split maxeff delta functions|shared max/min eff sig decode with separate gap0 gap1 gap2 delta functions|yosys_multi_official_evaluate|exact_e4m3fn_hypot_abs_high_low|max_plus_delta_gap_split|default_aig,three separate delta functions by exact exponent gap instead of a single compact table or BDD chain,"shared abs max/min decode, effective exponent/significand, gap-specific delta decode, saturating max-plus-delta",yosys_default_aig_official_evaluate.py,exact_e4m3fn_hypot_abs_high_low,max-plus-delta magnitude,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/verilog/ex244_r25_gap_split_delta_default_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/aigs/ex244_r25_gap_split_delta_default_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/logs/ex244_r25_gap_split_delta_default_aig.evaluate.py.log,1,1,396,36,14256,10234,4272,0,0,official evaluate.py status OK; synth=default_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/logs/ex244_r25_gap_split_delta_default_aig.yosys.log,"shared abs max/min decode, effective exponent/significand, gap-specific delta decode, saturating max-plus-delta",,1,,0,,,,
ex244,float_fp8,fp8-r25,ex244_r25_gap_split_delta_synth_preset_aig,E4M3FN hypot max-plus-delta with gap-split delta functions,gap_split_delta_synth_preset_aig,ex244|E4M3FN packed hypot|gap-split maxeff delta functions|shared max/min eff sig decode with separate gap0 gap1 gap2 delta functions|yosys_multi_official_evaluate|exact_e4m3fn_hypot_abs_high_low|max_plus_delta_gap_split|synth_preset_aig,three separate delta functions by exact exponent gap instead of a single compact table or BDD chain,"shared abs max/min decode, effective exponent/significand, gap-specific delta decode, saturating max-plus-delta",yosys_synth_preset_aig_official_evaluate.py,exact_e4m3fn_hypot_abs_high_low,max-plus-delta magnitude,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/verilog/ex244_r25_gap_split_delta_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/aigs/ex244_r25_gap_split_delta_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/logs/ex244_r25_gap_split_delta_synth_preset_aig.evaluate.py.log,1,1,333,34,11322,10234,4272,0,0,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex244/logs/ex244_r25_gap_split_delta_synth_preset_aig.yosys.log,"shared abs max/min decode, effective exponent/significand, gap-specific delta decode, saturating max-plus-delta",,1,,0,,,,
ex240,float_fp8,fp8-r25,ex240_r25_direct_active_add_default_aig,E4M3FN add with direct active-region magnitude table,direct_active_add_default_aig,ex240|E4M3FN packed add|direct active-region magnitude table|shared sorted field decode sign gap sig and direct same/diff active output magnitudes|yosys_multi_official_evaluate|exact_e4m3fn_add_high_plus_low|active_region_magnitude_override|default_aig,"direct override table over sign mode, max exponent, gap, and significands, with gap bypass defaults","shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",yosys_default_aig_official_evaluate.py,exact_e4m3fn_add_high_plus_low,same/diff active magnitude override,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/verilog/ex240_r25_direct_active_add_default_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/aigs/ex240_r25_direct_active_add_default_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/logs/ex240_r25_direct_active_add_default_aig.evaluate.py.log,1,1,6675,38,253650,30090,13299,0,0,official evaluate.py status OK; synth=default_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/logs/ex240_r25_direct_active_add_default_aig.yosys.log,"shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",,1,,0,,,,
ex240,float_fp8,fp8-r25,ex240_r25_direct_active_add_synth_preset_aig,E4M3FN add with direct active-region magnitude table,direct_active_add_synth_preset_aig,ex240|E4M3FN packed add|direct active-region magnitude table|shared sorted field decode sign gap sig and direct same/diff active output magnitudes|yosys_multi_official_evaluate|exact_e4m3fn_add_high_plus_low|active_region_magnitude_override|synth_preset_aig,"direct override table over sign mode, max exponent, gap, and significands, with gap bypass defaults","shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",yosys_synth_preset_aig_official_evaluate.py,exact_e4m3fn_add_high_plus_low,same/diff active magnitude override,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/verilog/ex240_r25_direct_active_add_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/aigs/ex240_r25_direct_active_add_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/logs/ex240_r25_direct_active_add_synth_preset_aig.evaluate.py.log,1,1,5413,37,200281,30090,13299,0,0,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex240/logs/ex240_r25_direct_active_add_synth_preset_aig.yosys.log,"shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",,1,,0,,,,
ex245,float_fp8,fp8-r25,ex245_r25_direct_active_add_default_aig,E5M2FN add with direct active-region magnitude table,direct_active_add_default_aig,ex245|E5M2FN packed add|direct active-region magnitude table|shared sorted field decode sign gap sig and direct same/diff active output magnitudes|yosys_multi_official_evaluate|exact_e5m2fn_add_high_plus_low|active_region_magnitude_override|default_aig,"direct override table over sign mode, max exponent, gap, and significands, with gap bypass defaults","shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",yosys_default_aig_official_evaluate.py,exact_e5m2fn_add_high_plus_low,same/diff active magnitude override,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/verilog/ex245_r25_direct_active_add_default_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/aigs/ex245_r25_direct_active_add_default_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/logs/ex245_r25_direct_active_add_default_aig.evaluate.py.log,1,1,2351,39,91689,23834,11050,0,0,official evaluate.py status OK; synth=default_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/logs/ex245_r25_direct_active_add_default_aig.yosys.log,"shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",,1,,0,,,,
ex245,float_fp8,fp8-r25,ex245_r25_direct_active_add_synth_preset_aig,E5M2FN add with direct active-region magnitude table,direct_active_add_synth_preset_aig,ex245|E5M2FN packed add|direct active-region magnitude table|shared sorted field decode sign gap sig and direct same/diff active output magnitudes|yosys_multi_official_evaluate|exact_e5m2fn_add_high_plus_low|active_region_magnitude_override|synth_preset_aig,"direct override table over sign mode, max exponent, gap, and significands, with gap bypass defaults","shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",yosys_synth_preset_aig_official_evaluate.py,exact_e5m2fn_add_high_plus_low,same/diff active magnitude override,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/verilog/ex245_r25_direct_active_add_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/aigs/ex245_r25_direct_active_add_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/logs/ex245_r25_direct_active_add_synth_preset_aig.evaluate.py.log,1,1,2205,38,83790,23834,11050,0,0,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex245/logs/ex245_r25_direct_active_add_synth_preset_aig.yosys.log,"shared sorted-magnitude decode, sign/magnitude selection, active same/diff correction table",,1,,0,,,,
ex249,float_fp8,fp8-r25,ex249_r25_gap_split_delta_default_aig,E5M2FN hypot gap-split threshold delta,gap_split_delta_default_aig,"ex249|E5M2FN packed hypot abs(high,low)|gap-split delta functions|shared max/min decode plus separate gap0 gap1 delta functions|yosys_multi_official_evaluate|exact_e5m2fn_hypot_abs_high_low|max_plus_delta_gap_split|default_aig",separate gap0 and gap1 delta functions replacing the prior single raw-exp threshold table,"shared abs max/min decode, raw/effective exponent gap predicates, separate small delta functions, saturating add",yosys_default_aig_official_evaluate.py,exact_e5m2fn_hypot_abs_high_low,max-plus-delta magnitude,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/verilog/ex249_r25_gap_split_delta_default_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/aigs/ex249_r25_gap_split_delta_default_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/logs/ex249_r25_gap_split_delta_default_aig.evaluate.py.log,0,0,,,,4368,2079,0,0,official evaluate.py status NOT_EQUIV; synth=default_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/logs/ex249_r25_gap_split_delta_default_aig.yosys.log,"shared abs max/min decode, raw/effective exponent gap predicates, separate small delta functions, saturating add",,1,,0,,,,
ex249,float_fp8,fp8-r25,ex249_r25_gap_split_delta_synth_preset_aig,E5M2FN hypot gap-split threshold delta,gap_split_delta_synth_preset_aig,"ex249|E5M2FN packed hypot abs(high,low)|gap-split delta functions|shared max/min decode plus separate gap0 gap1 delta functions|yosys_multi_official_evaluate|exact_e5m2fn_hypot_abs_high_low|max_plus_delta_gap_split|synth_preset_aig",separate gap0 and gap1 delta functions replacing the prior single raw-exp threshold table,"shared abs max/min decode, raw/effective exponent gap predicates, separate small delta functions, saturating add",yosys_synth_preset_aig_official_evaluate.py,exact_e5m2fn_hypot_abs_high_low,max-plus-delta magnitude,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/verilog/ex249_r25_gap_split_delta_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/aigs/ex249_r25_gap_split_delta_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/logs/ex249_r25_gap_split_delta_synth_preset_aig.evaluate.py.log,0,0,,,,4368,2079,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex249/logs/ex249_r25_gap_split_delta_synth_preset_aig.yosys.log,"shared abs max/min decode, raw/effective exponent gap predicates, separate small delta functions, saturating add",,1,,0,,,,
ex248,float_fp8,fp8-r25,ex248_r25_mod12_rem_default_aig,E5M2FN fmod with shared modulo-12 residue basis,mod12_rem_default_aig,ex248|E5M2FN packed fmod low mod high|shared modulo-12 residue table|shared divisor significand exponent delta modulo12 and normalization table|yosys_multi_official_evaluate|exact_e5m2fn_fmod_low_mod_high|mod12_remainder_norm_output|default_aig,"single residue table over divisor, delta mod 12, and numerator significand","shared special-case shell, divisor period residue basis, modulo-12 exponent-delta decode, rem_sig normalization table",yosys_default_aig_official_evaluate.py,exact_e5m2fn_fmod_low_mod_high,remainder magnitude normalization,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/verilog/ex248_r25_mod12_rem_default_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/aigs/ex248_r25_mod12_rem_default_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/logs/ex248_r25_mod12_rem_default_aig.evaluate.py.log,0,0,,,,8550,4180,0,0,official evaluate.py status NOT_EQUIV; synth=default_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/logs/ex248_r25_mod12_rem_default_aig.yosys.log,"shared special-case shell, divisor period residue basis, modulo-12 exponent-delta decode, rem_sig normalization table",,1,,0,,,,
ex248,float_fp8,fp8-r25,ex248_r25_mod12_rem_synth_preset_aig,E5M2FN fmod with shared modulo-12 residue basis,mod12_rem_synth_preset_aig,ex248|E5M2FN packed fmod low mod high|shared modulo-12 residue table|shared divisor significand exponent delta modulo12 and normalization table|yosys_multi_official_evaluate|exact_e5m2fn_fmod_low_mod_high|mod12_remainder_norm_output|synth_preset_aig,"single residue table over divisor, delta mod 12, and numerator significand","shared special-case shell, divisor period residue basis, modulo-12 exponent-delta decode, rem_sig normalization table",yosys_synth_preset_aig_official_evaluate.py,exact_e5m2fn_fmod_low_mod_high,remainder magnitude normalization,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/verilog/ex248_r25_mod12_rem_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/aigs/ex248_r25_mod12_rem_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/logs/ex248_r25_mod12_rem_synth_preset_aig.evaluate.py.log,0,0,,,,8550,4180,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/fp8-r25/ex248/logs/ex248_r25_mod12_rem_synth_preset_aig.yosys.log,"shared special-case shell, divisor period residue basis, modulo-12 exponent-delta decode, rem_sig normalization table",,1,,0,,,,
