agent_id,domain,case,candidate,method_signature,sim_status,log_path,source_csv,notes,candidate_id,simulation_type,passed,mismatches,aig_path,area,delay,adp,old_adp,status,simulation_run,reason,timestamp,tool,simulation_status,simulation,sample_count,equivalent,run_id,simulation_used
unknown-hard-r6,unknown,ex287,ex287_r6_global_forest_outer_2_3_11_13,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r6/simulation_results.csv,,ex287_r6_global_forest_outer_2_3_11_13,,,,,,,,,,0,official evaluate.py truth equivalence used; no iverilog-only success claimed,,,,,,,,
unknown-global-r6,unknown,ex285,ex285_r6_boundary_odd_lane,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex285_r6_boundary_odd_lane,,,,,,,,,not_run,,,2026-06-14 13:11:46 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex288,ex288_r6_onehot_mid_twohot_ring,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex288_r6_onehot_mid_twohot_ring,,,,,,,,,not_run,,,2026-06-14 13:11:55 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex289,ex289_r6_split2_current_recut,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex289_r6_split2_current_recut,,,,,,,,,not_run,,,2026-06-14 13:11:57 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex290,ex290_r6_rotate_split_current_recut,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex290_r6_rotate_split_current_recut,,,,,,,,,not_run,,,2026-06-14 13:12:00 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex290,ex290_r6_mod4_grouped_bdd,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex290_r6_mod4_grouped_bdd,,,,,,,,,not_run,,,2026-06-14 13:12:01 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex291,ex291_r6_rotate_split_current_recut,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex291_r6_rotate_split_current_recut,,,,,,,,,not_run,,,2026-06-14 13:12:08 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex291,ex291_r6_mod4_grouped_bdd,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex291_r6_mod4_grouped_bdd,,,,,,,,,not_run,,,2026-06-14 13:12:10 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex292,ex292_r6_mod7_centerline_mix,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex292_r6_mod7_centerline_mix,,,,,,,,,not_run,,,2026-06-14 13:12:15 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex292,ex292_r6_centerout_grouped_bdd,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex292_r6_centerout_grouped_bdd,,,,,,,,,not_run,,,2026-06-14 13:12:36 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex294,ex294_r6_descriptor_middle_band_mux,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex294_r6_descriptor_middle_band_mux,,,,,,,,,not_run,,,2026-06-14 13:12:43 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex297,ex297_r6_pairsel_celllocal_anchor_bridge,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex297_r6_pairsel_celllocal_anchor_bridge,,,,,,,,,not_run,,,2026-06-14 13:13:25 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex298,ex298_r6_rotate_split_current_recut,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex298_r6_rotate_split_current_recut,,,,,,,,,not_run,,,2026-06-14 13:13:56 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex299,ex299_r6_celllocal_edge_bridge_2_13,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex299_r6_celllocal_edge_bridge_2_13,,,,,,,,,not_run,,,2026-06-14 13:19:47 +0800,iverilog,,,,,,
unknown-global-r6,unknown,ex299,ex299_r6_pairsel_edge_bridge_2_13,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/simulation_results.csv,No debug simulation needed; official evaluate.py used for equivalence.,ex299_r6_pairsel_edge_bridge_2_13,,,,,,,,,not_run,,,2026-06-14 13:25:43 +0800,iverilog,,,,,,
fp8-high-r8,float_fp8,ex240,ex240_r8_zero_shell,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex240,ex240_r8_packed_branch,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex240,ex240_r8_diff_formula_range,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex241,ex241_r8_zero_shell,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex241,ex241_r8_bit_boundary,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex241,ex241_r8_product_decision,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex245,ex245_r8_zero_shell,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex245,ex245_r8_packed_branch,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex245,ex245_r8_active_decision,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex246,ex246_r8_zero_shell,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex246,ex246_r8_bit_boundary,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex246,ex246_r8_product_nodebus,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex249,ex249_r8_inc_mux,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex249,ex249_r8_bit_boundary,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-high-r8,float_fp8,ex249,ex249_r8_topconvert_nodes,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-high-r8/simulation_results.csv,iverilog not used; official evaluate.py used for final equivalence/ADP,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex242,ex242_r8_axis_numzero_shell_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex242,ex242_r8_splitpo_numzero_shell_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex244,ex244_r8_rawsat_payload_split_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex244,ex244_r8_manual_delta_adder_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex244,ex244_r8_delta_case_shell_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex247,ex247_r8_window_region_decode_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex247,ex247_r8_window_split_payload_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex248,ex248_r8_pruned_periodic_core_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
fp8-recent-r8,float_fp8,ex248,ex248_r8_split_payload_shell_abc_g_aig_frontend,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/simulation_results.csv,No iverilog simulation used; official evaluate.py equivalence is recorded in evaluation_results.csv.,,,,,,,,,,not_run,,,,,,,,,,
integer-r6,integer,ex256,ex256_r6_top2_product_recut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex256_r6_top2_product_recut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex256,ex256_r6_full_operand_case_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex256_r6_full_operand_case_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex260,ex260_r6_signbits_product_recut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex260_r6_signbits_product_recut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex260,ex260_r6_signed_operand_case_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex260_r6_signed_operand_case_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex265,ex265_r6_range_bhi2_lut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex265_r6_range_bhi2_lut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex265,ex265_r6_restoring_chain_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex265_r6_restoring_chain_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex266,ex266_r6_range_bhi3_lut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex266_r6_range_bhi3_lut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex266,ex266_r6_restoring_chain_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex266_r6_restoring_chain_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex267,ex267_r6_range_bhi3_lut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex267_r6_range_bhi3_lut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex267,ex267_r6_restoring_chain_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex267_r6_restoring_chain_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex270,ex270_r6_top1_threshold_recut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex270_r6_top1_threshold_recut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex273,ex273_r6_boundary22_23_product_recut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex273_r6_boundary22_23_product_recut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex274,ex274_r6_boundary27_28_product_recut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex274_r6_boundary27_28_product_recut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex275,ex275_r6_range_hi4_lut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex275_r6_range_hi4_lut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex275,ex275_r6_trial_isqrt_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex275_r6_trial_isqrt_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex276,ex276_r6_range_hi4_lut_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex276_r6_range_hi4_lut_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
integer-r6,integer,ex276,ex276_r6_trial_isqrt_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/simulation_results.csv,candidate generated from exact arithmetic semantics; official evaluate.py is acceptance gate,ex276_r6_trial_isqrt_abc_g_aig,,,,,,,,,,,,,not_run,not_run,,,,,
unary-fp-r6,bf16,ex204,ex204_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex204,ex204_r6_out_low6_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex205,ex205_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex205,ex205_r6_out_low6_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex214,ex214_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex214,ex214_r6_out_low6_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex215,ex215_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex215,ex215_r6_out_low6_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex216,ex216_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex216,ex216_r6_out_low6_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex218,ex218_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex218,ex218_r6_out_low6_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex219,ex219_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,bf16,ex219,ex219_r6_out_low6_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,fp16,ex223,ex223_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,fp16,ex223,ex223_r6_out_low11_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,fp16,ex225,ex225_r6_bucket_mhi4_word_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-fp-r6,fp16,ex225,ex225_r6_out_low11_hi4_runs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-fp-r6/simulation_results.csv,iverilog reserved for debug; official evaluate.py used for acceptance,,,,,,,,,,not_run,,,,,,not_run,,,,
unknown-hard-r7,unknown,ex286,ex286_r7_truth_mined_pairxor_raw_gain_bdd,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r7/simulation_results.csv,candidate exactness checked by evaluate.py; no iverilog debug needed,,,,,,,,,,official_evaluate_used,,,,not_run,,,0,,,
unknown-hard-r7,unknown,ex286,ex286_r7_two_stage_pairxor_raw_anchor3,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r7/simulation_results.csv,candidate exactness checked by evaluate.py; no iverilog debug needed,,,,,,,,,,official_evaluate_used,,,,not_run,,,0,,,
unknown-hard-r7,unknown,ex286,ex286_r7_overlay_pairxor_raw_bits_5_6,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r7/simulation_results.csv,candidate exactness checked by evaluate.py; no iverilog debug needed,,,,,,,,,,official_evaluate_used,,,,not_run,,,0,,,
unknown-hard-r7,unknown,ex287,ex287_r7_truth_mined_pairxor_raw_gain_bdd,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r7/simulation_results.csv,candidate exactness checked by evaluate.py; no iverilog debug needed,,,,,,,,,,official_evaluate_used,,,,not_run,,,0,,,
unknown-hard-r7,unknown,ex287,ex287_r7_two_stage_pairxor_raw_anchor4,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r7/simulation_results.csv,candidate exactness checked by evaluate.py; no iverilog debug needed,,,,,,,,,,official_evaluate_used,,,,not_run,,,0,,,
unknown-hard-r7,unknown,ex287,ex287_r7_overlay_pairxor_raw_bits_6_7,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r7/simulation_results.csv,candidate exactness checked by evaluate.py; no iverilog debug needed,,,,,,,,,,official_evaluate_used,,,,not_run,,,0,,,
